,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,175303931.0,174247249.0,173233682.0,172268571.0
Share Issued,175303931.0,174247249.0,173233682.0,172268571.0
Total Debt,259053356.86,164328123.02,174986707.35,204510575.95
Tangible Book Value,748344113.1,753702112.87,676911767.42,648525902.83
Invested Capital,843768800.53,788732464.94,685037827.66,657892247.78
Working Capital,517890120.2,362966051.36,388211489.74,328202960.68
Net Tangible Assets,748344113.1,753702112.87,676911767.42,648525902.83
Capital Lease Obligations,87287468.06,83266263.29,80329737.22,103123958.6
Common Stock Equity,760633819.81,788732464.94,685037827.66,657892247.78
Total Capitalization,760633819.81,788732464.94,685037827.66,657892247.78
Total Equity Gross Minority Interest,771223258.84,812288633.85,693639276.08,665536625.19
Minority Interest,10589439.03,23556168.91,8601448.42,7644377.41
Stockholders Equity,760633819.81,788732464.94,685037827.66,657892247.78
Treasury Stock,,4356812.0,8674792.0,13706100.0
Retained Earnings,223632132.79,278975529.5,212705437.15,229858528.89
Additional Paid In Capital,281209355.7,259214062.81,234930614.91,211008597.03
Capital Stock,175303931.0,174247249.0,173233682.0,172268571.0
Common Stock,175303931.0,174247249.0,173233682.0,172268571.0
Total Liabilities Net Minority Interest,482147643.08,309486440.76,283031722.08,322392589.17
Total Non Current Liabilities Net Minority Interest,104022547.96,95532284.88,86357068.13,108011844.12
Non Current Deferred Revenue,,,,
Non Current Deferred Taxes Liabilities,16735079.9,12266021.59,6027330.91,4887885.52
Long Term Debt And Capital Lease Obligation,87287468.06,83266263.29,80329737.22,103123958.6
Long Term Capital Lease Obligation,87287468.06,83266263.29,80329737.22,103123958.6
Current Liabilities,378125095.12,213954155.88,196674653.95,214380745.05
Other Current Liabilities,6084215.25,1575283.94,679635.17,565449.33
Current Debt And Capital Lease Obligation,171765888.8,81061859.73,94656970.13,101386617.35
Current Debt,83134980.72,,,
Payables,183762486.2,114617724.24,89136470.18,95878169.74
Other Payable,48725955.52,51380808.5,31514358.63,35989833.15
Dividends Payable,19283432.41,,,
Total Tax Payable,19010632.97,16615181.8,13802805.6,16423606.47
Accounts Payable,96742465.3,46621733.94,43819305.95,43464730.12
Total Assets,1253370901.92,1121775074.61,976670998.16,987929214.36
Total Non Current Assets,357355686.6,544854867.37,391784854.47,445345508.63
Other Non Current Assets,,6827874.38,794167.59,1377062.25
Non Current Deferred Assets,31454129.13,31999288.9,40350787.24,48822110.01
Non Current Deferred Taxes Assets,10026167.03,10732134.32,10601462.62,9023410.44
Investmentin Financial Assets,70335516.69,247327718.88,109182385.19,120439189.76
Available For Sale Securities,70335516.69,247327718.88,109182385.19,120439189.76
Investment Properties,22356871.59,23074294.35,23791717.11,24509139.87
Goodwill And Other Intangible Assets,12289706.71,35030352.07,8126060.24,9366344.95
Other Intangible Assets,12289706.71,22888744.76,8126060.24,9366344.95
Goodwill,,12141607.31,,
Net PPE,210893295.45,189863204.47,198938274.48,231808251.35
Accumulated Depreciation,-46210787.23,-45170270.32,-40386466.63,-35319335.09
Gross PPE,257104082.68,235033474.79,239324741.11,267127586.44
Construction In Progress,515836.58,988123.04,687130.01,579955.37
Other Properties,240311583.88,217940748.89,223042947.71,251570640.81
Machinery Furniture Equipment,16276662.22,16104602.86,15594663.39,14976990.26
Current Assets,896015215.32,576920207.24,584886143.69,542583705.73
Other Current Assets,210079625.21,67076865.56,61401038.14,22166805.06
Prepaid Assets,44338414.75,25924020.57,38067325.43,28278080.37
Inventory,186463335.97,174417485.86,161757702.49,133033547.68
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,186273167.59,174064027.95,161538406.81,132682114.36
Raw Materials,190168.38,353457.91,219295.68,351433.32
Other Receivables,51671950.04,51611965.06,48978947.45,47359902.66
Accounts Receivable,75979279.51,64348941.76,48676780.29,46269532.03
Allowance For Doubtful Accounts Receivable,,-3824190.46,-3059969.34,-2601195.08
Gross Accounts Receivable,,68173132.22,51736749.63,48870727.11
Cash Cash Equivalents And Short Term Investments,327482609.84,193540928.43,226004349.89,265475837.93
Other Short Term Investments,128146988.11,,,
Cash And Cash Equivalents,199335621.73,193540928.43,226004349.89,265475837.93
Cash Equivalents,129202914.16,125526773.93,82775777.77,87255984.42
Cash Financial,70132707.57,68014154.5,143228572.12,178219853.51
