,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,78827470.41,-118080926.07,-117949582.85,18198700.77
Repayment Of Debt,-70930000.0,-125500000.0,-93000000.0,-66000000.0
Issuance Of Debt,104400000.0,73930000.0,146500000.0,68000000.0
Capital Expenditure,-24445081.88,-59278102.83,-54269273.38,-37118131.41
End Cash Position,252137167.39,118623233.51,187009611.66,209083040.45
Beginning Cash Position,118623233.51,187009611.66,209083040.45,110740596.96
Effect Of Exchange Rate Changes,1429608.25,1146387.36,4310896.43,-1168720.31
Changes In Cash,132084325.63,-69532765.51,-26384325.22,99511163.8
Financing Cash Flow,26760994.53,31574014.52,90230181.44,-52822559.74
Net Other Financing Charges,15410665.64,88471751.11,65680091.01,-17052569.14
Cash Dividends Paid,-22119671.11,-5327736.59,-28949909.57,-21811670.6
Net Issuance Payments Of Debt,33470000.0,-51570000.0,53500000.0,2000000.0
Net Long Term Debt Issuance,33470000.0,-51570000.0,53500000.0,2000000.0
Long Term Debt Payments,-70930000.0,-125500000.0,-93000000.0,-66000000.0
Long Term Debt Issuance,104400000.0,73930000.0,146500000.0,68000000.0
Investing Cash Flow,2050778.81,-42303956.79,-52934197.19,97016891.36
Net Other Investing Changes,,,3708014.95,3466206.63
Net Investment Purchase And Sale,25980401.53,8014785.95,-15572811.55,125522994.14
Sale Of Investment,241840401.53,262938883.24,356227188.45,585553994.14
Purchase Of Investment,-215860000.0,-254924097.29,-371800000.0,-460031000.0
Net PPE Purchase And Sale,-23929622.72,-50318742.74,-41069400.59,-31972309.41
Sale Of PPE,515459.16,8959360.09,13199872.79,5145822.0
Purchase Of PPE,-24445081.88,-59278102.83,-54269273.38,-37118131.41
Capital Expenditure Reported,,,,
Operating Cash Flow,103272552.29,-58802823.24,-63680309.47,55316832.18
Change In Working Capital,5035552.12,-146136240.64,-129020367.78,-77521881.15
Change In Other Current Assets,-4378684.38,-3528878.86,-4559015.61,-4331700.91
Change In Payable,29932944.53,-6212938.16,17645306.45,37815008.42
Change In Inventory,-84916535.81,-38922392.28,-57986895.84,47942274.85
Change In Receivables,64397827.78,-97472031.34,-84119762.78,-158947463.51
Other Non Cash Items,2522478.9,5483830.4,3236480.63,4276965.49
Deferred Tax,,,,
Depreciation And Amortization,46349043.85,45330151.4,51965641.73,57665162.54
Amortization Cash Flow,1301224.84,1140563.66,1022166.66,8091399.5
Depreciation,45047819.01,44189587.74,50943475.07,49573763.04
Gain Loss On Investment Securities,-1027745.47,-2140128.04,-1727968.27,-2555405.61
Gain Loss On Sale Of PPE,-499346.05,-1919532.44,-4653965.59,-3351758.26
Net Income From Continuing Operations,40790784.75,36627886.8,-19446438.69,50487335.74
Cash Flowsfromusedin Operating Activities Direct,103272552.29,-58802823.24,-63680309.47,55316832.18
Taxes Refund Paid Direct,-32947547.98,-40986163.06,-32400131.21,-39481261.92
Classesof Cash Payments,-699922402.61,-672289731.55,-638032357.1,-493803634.94
Other Cash Paymentsfrom Operating Activities,-163779280.86,-114365445.4,-98729544.08,-81521546.41
Paymentson Behalfof Employees,-211938133.68,-212435413.5,-184262619.95,-158491126.4
Paymentsto Suppliersfor Goodsand Services,-324204988.07,-345488872.65,-355040193.07,-253790962.13
Classesof Cash Receiptsfrom Operating Activities,836142502.88,654473071.37,606752178.84,588601729.04
Other Cash Receiptsfrom Operating Activities,52813414.0,30150269.67,24008439.91,20583683.43
Receiptsfrom Customers,783329088.88,624322801.7,582743738.93,568018045.61
