,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-803168841.51,189211246.71,127521845.21,-105183038.17
Repayment Of Debt,-233870000.0,-100000000.0,,-228156328.9
Issuance Of Debt,133870000.0,165000000.0,100000000.0,
Capital Expenditure,-17568971.77,-19613767.92,-26223231.16,-85706592.07
End Cash Position,110164087.53,310206209.03,208452320.1,168628071.22
Beginning Cash Position,310206209.03,208452320.1,168628071.22,1118524738.62
Changes In Cash,-200042121.5,101753888.93,39824248.88,-949896667.4
Financing Cash Flow,-232479303.68,-246615275.6,-215320381.02,-608197949.7
Net Other Financing Charges,-127501308.54,-305504511.72,-312213714.33,-374518191.52
Cash Dividends Paid,-4977995.14,-6110763.88,-3106666.69,-5523429.28
Net Issuance Payments Of Debt,-100000000.0,65000000.0,100000000.0,-228156328.9
Net Long Term Debt Issuance,-100000000.0,65000000.0,100000000.0,-228156328.9
Long Term Debt Payments,-233870000.0,-100000000.0,,-228156328.9
Long Term Debt Issuance,133870000.0,165000000.0,100000000.0,
Investing Cash Flow,818037051.92,139544149.9,101399553.53,-322222271.6
Net Other Investing Changes,255446896.78,153293917.82,127622784.69,-504999221.28
Net Investment Purchase And Sale,,,,82722017.85
Sale Of Investment,,,,82722017.85
Net Business Purchase And Sale,576011351.85,,,
Sale Of Business,576011351.85,,,
Net PPE Purchase And Sale,-13421196.71,-13749767.92,-26223231.16,100054931.83
Sale Of PPE,4147775.06,5864000.0,,185761523.9
Purchase Of PPE,-17568971.77,-19613767.92,-26223231.16,-85706592.07
Capital Expenditure Reported,,,,
Operating Cash Flow,-785599869.74,208825014.63,153745076.37,-19476446.1
Change In Working Capital,-577702419.48,247781737.87,125855609.13,158977933.46
Change In Other Current Assets,-0.04,195287.21,387903.79,2679503.91
Change In Payable,-580088054.89,-276048861.5,-210721506.81,-259077296.48
Change In Inventory,271739708.84,495438307.28,290082587.62,359234133.17
Change In Receivables,-269354073.39,28197004.88,46106624.53,56141592.86
Other Non Cash Items,104605995.74,147620409.83,194091453.98,244461206.35
Deferred Tax,,,,
Depreciation And Amortization,277518941.57,332282768.98,359368087.19,449290022.92
Amortization Cash Flow,2861079.83,3313788.34,2580510.73,2645000.74
Depreciation,274657861.74,328968980.64,356787576.46,446645022.18
Gain Loss On Investment Securities,-634218129.6,-10988849.36,-13328938.77,-12876747.94
Gain Loss On Sale Of PPE,-63556932.75,-9914337.64,-6748628.57,8756423.02
Net Income From Continuing Operations,-17268892.34,-497542096.15,-507172743.89,-857283921.71
Cash Flowsfromusedin Operating Activities Direct,-785599869.74,208825014.63,153745076.37,-19476446.1
Taxes Refund Paid Direct,-55036924.19,-72111839.39,-30463844.91,-108052470.39
Classesof Cash Payments,-2172747072.48,-3319836699.84,-4705435817.75,-6405973578.55
Other Cash Paymentsfrom Operating Activities,-671558211.17,-548087581.07,-519271666.75,-752054498.67
Paymentson Behalfof Employees,-411445677.5,-469903935.3,-537678842.37,-648501417.46
Paymentsto Suppliersfor Goodsand Services,-1089743183.81,-2301845183.47,-3648485308.63,-5005417662.42
Classesof Cash Receiptsfrom Operating Activities,1442184126.93,3600773553.86,4889644739.03,6494549602.84
Other Cash Receiptsfrom Operating Activities,253584400.07,161966645.94,122680149.39,190193264.69
Receiptsfrom Customers,1188599726.86,3438806907.92,4766964589.64,6304356338.15
