,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,2219352746.0,2219352746.0,2219352746.0,2219352746.0
Share Issued,2219352746.0,2219352746.0,2219352746.0,2219352746.0
Net Debt,3648005144.05,1947355886.6,1721383988.45,2105932508.2
Total Debt,7059354397.68,6550464288.38,6380226106.7,5773674836.42
Tangible Book Value,2925887318.76,3296732597.95,3074981535.68,2542751440.0
Invested Capital,10739768270.37,10062984105.4,10344623169.13,9231003281.07
Working Capital,117862664.33,-26870971.3,1169578323.48,2733702.85
Net Tangible Assets,2925887318.76,3296732597.95,3074981535.68,2542751440.0
Capital Lease Obligations,5508235.17,10726728.89,,1970391.37
Common Stock Equity,4275514545.9,4665379536.41,4304791044.11,3738746100.45
Total Capitalization,5614386945.56,4888879536.41,5130391044.11,3750746100.45
Total Equity Gross Minority Interest,4327977135.38,4754122366.31,4434346602.12,3829653690.8
Minority Interest,52462589.48,88742829.9,129555558.01,90907590.35
Stockholders Equity,4275514545.9,4665379536.41,4304791044.11,3738746100.45
Retained Earnings,416013468.46,889410583.26,607257937.24,88927727.53
Additional Paid In Capital,958257792.85,876854217.28,869436412.24,869436412.24
Capital Stock,2219352746.0,2219352746.0,2219352746.0,2219352746.0
Common Stock,2219352746.0,2219352746.0,2219352746.0,2219352746.0
Total Liabilities Net Minority Interest,15858443577.24,15324134908.24,14630709140.04,13779893428.81
Total Non Current Liabilities Net Minority Interest,2324825828.64,1246196645.17,1877815778.78,677833791.33
Other Non Current Liabilities,61418845.37,51208741.99,47933210.87,50635464.27
Tradeand Other Payables Non Current,470406496.07,583716927.05,671790306.48,319529710.97
Non Current Deferred Revenue,438142108.18,366039149.56,319351145.77,278536332.39
Non Current Deferred Taxes Liabilities,10477744.19,11005097.68,13141115.66,15161892.33
Long Term Debt And Capital Lease Obligation,1344380634.83,234226728.89,825600000.0,13970391.37
Long Term Capital Lease Obligation,5508235.17,10726728.89,,1970391.37
Long Term Debt,1338872399.66,223500000.0,825600000.0,12000000.0
Current Liabilities,13533617748.6,14077938263.07,12752893361.26,13102059637.48
Other Current Liabilities,414073570.3,322300329.36,355848501.1,396782556.48
Current Debt And Capital Lease Obligation,5714973762.85,6316237559.49,5554626106.7,5759704445.05
Current Debt,5125381324.81,5174104568.99,5214232125.02,5480257180.62
Payables,6215797081.64,6429926223.34,6010038823.12,5901377980.74
Other Payable,833811118.3,956276652.95,971042335.46,790467272.25
Dividends Payable,208650.12,208650.12,208570.12,208570.12
Total Tax Payable,64004805.59,77866597.13,153564138.45,182381540.64
Accounts Payable,5317772507.63,5395574323.14,4885223779.09,4928320597.73
Total Assets,20186420712.62,20078257274.55,19065055742.16,17609547119.61
Total Non Current Assets,6534940299.69,6027189982.78,5142584057.42,4504753779.28
Other Non Current Assets,303546880.33,379779164.23,285357853.57,248405663.17
Non Current Deferred Assets,2272117.93,2522069.67,2267103.05,3495388.33
Non Current Deferred Taxes Assets,344154114.21,252344073.84,276812098.25,246894997.5
Investmentin Financial Assets,67555743.75,160285890.75,162525090.75,257787108.33
Available For Sale Securities,67555743.75,160285890.75,162525090.75,257787108.33
Long Term Equity Investment,57467379.85,33366201.79,32823193.44,52400836.7
Investment Properties,40270122.19,51638189.72,63006257.27,73481633.26
Goodwill And Other Intangible Assets,1349627227.14,1368646938.46,1229809508.43,1195994660.45
Other Intangible Assets,745743134.52,764762845.84,625925415.81,592110567.83
Goodwill,603884092.62,603884092.62,603884092.62,603884092.62
Net PPE,4370046714.29,3778607454.32,3089982952.66,2426293491.54
Accumulated Depreciation,,-3055551409.25,-2907861281.67,-2517195976.57
Gross PPE,4370046714.29,6834158863.57,5997844234.33,4943489468.11
Construction In Progress,1410844962.3,1407587865.03,832773656.41,147058705.29
Other Properties,2959201751.99,268902433.42,241862144.05,229834717.99
Machinery Furniture Equipment,,2970087803.87,2940203822.1,2707048378.96
Buildings And Improvements,,,,
Properties,,2187580761.25,1983004611.77,1859547665.87
Current Assets,13651480412.93,14051067291.77,13922471684.74,13104793340.33
Other Current Assets,336626750.39,363351555.74,250020776.54,375927366.5
Prepaid Assets,324124412.34,451971977.46,501127456.01,463368517.49
Inventory,2737894637.11,2903177982.36,2573920543.84,2612801589.62
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,175169961.27,103151161.3,1503078.54,1235491.94
Finished Goods,830281259.65,911074214.99,893775191.75,692147925.12
Work In Process,505202408.42,512696685.49,394551384.05,333673134.36
Raw Materials,1227241007.77,1376255920.58,1284090889.5,1585745038.2
Other Receivables,1789642512.31,1726143732.39,1960843323.06,2235351805.06
Accounts Receivable,5646943520.36,5156173361.43,4318079251.88,3730921147.47
Allowance For Doubtful Accounts Receivable,,-1068068076.12,-1045845371.61,-1028566621.84
Gross Accounts Receivable,,6224241437.55,5363924623.49,4759487769.31
Cash Cash Equivalents And Short Term Investments,2816248580.42,3450248682.39,4318480333.41,3686422914.19
Other Short Term Investments,,,32196.84,300098241.77
Cash And Cash Equivalents,2816248580.42,3450248682.39,4318448136.57,3386324672.42
Cash Equivalents,1841263046.16,2218315912.29,2946433199.33,2319880058.47
Cash Financial,974985534.26,1231932770.1,1372014937.24,1066444613.95
