,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-1735677903.93,3287302639.84,-1398570751.29,-1753944732.5
Repayment Of Debt,-11885164221.32,-13054916821.18,-10404898109.03,-6975842361.67
Issuance Of Debt,14717587388.77,12199205260.47,12050890243.26,9335225803.37
Capital Expenditure,-4024462509.92,-2026093409.28,-3597586421.99,-2590615358.86
End Cash Position,5155821624.8,4945852372.88,3170915139.89,3078309029.46
Beginning Cash Position,4945852372.88,3170915139.89,3078309029.46,2584460900.99
Effect Of Exchange Rate Changes,45489704.1,46469924.75,196144723.99,-7248478.0
Changes In Cash,164479547.82,1728467308.24,-103538613.56,501096606.47
Financing Cash Flow,1872936991.02,-1553414556.06,1278232496.14,2146850703.16
Net Other Financing Charges,465163645.21,245365608.89,468142744.03,479995131.67
Cash Dividends Paid,-1418546519.9,-865445451.09,-835902382.12,-692527870.21
Net Issuance Payments Of Debt,2832423167.45,-855711560.71,1645992134.23,2359383441.7
Net Long Term Debt Issuance,2832423167.45,-855711560.71,1645992134.23,2359383441.7
Long Term Debt Payments,-11885164221.32,-13054916821.18,-10404898109.03,-6975842361.67
Long Term Debt Issuance,14717587388.77,12199205260.47,12050890243.26,9335225803.37
Investing Cash Flow,-3997242049.19,-2031514184.82,-3580786780.4,-2482424723.05
Net Other Investing Changes,20562961.71,-6662686.25,-72924164.05,4275483.19
Net Investment Purchase And Sale,4819004.16,-13881125.41,86023745.05,264062775.39
Sale Of Investment,6671585807.93,6785205535.32,3605038745.05,274345275.39
Purchase Of Investment,-6666766803.77,-6799086660.73,-3519015000.0,-10282500.0
Net Business Purchase And Sale,,,,-168929264.35
Purchase Of Business,,,,-168929264.35
Net PPE Purchase And Sale,-4022624015.06,-2010970373.16,-3593886361.4,-2581833717.28
Sale Of PPE,1838494.86,15123036.12,3700060.59,8781641.58
Purchase Of PPE,-4024462509.92,-2026093409.28,-3597586421.99,-2590615358.86
Capital Expenditure Reported,,,,
Operating Cash Flow,2288784605.99,5313396049.12,2199015670.7,836670626.36
Change In Working Capital,-4260863910.02,-174805030.75,-845824299.51,-2046917991.56
Change In Other Current Assets,106438488.17,61362518.53,-25468679.94,-207397219.88
Change In Payable,-629602854.06,2342312427.57,-483052737.4,71455934.24
Change In Inventory,-1743796870.95,-980151942.95,97968487.91,-1634492417.09
Change In Receivables,-1993902673.18,-1598328033.9,-435271370.08,-276484288.83
Other Non Cash Items,675112466.5,627976929.44,411522271.37,461198163.96
Deferred Tax,,,,
Depreciation And Amortization,1433454743.13,1263283381.56,1066404755.32,856088858.97
Amortization Cash Flow,45088413.36,31701370.72,34008202.43,27484824.3
Depreciation,1388366329.77,1231582010.84,1032396552.89,828604034.67
Gain Loss On Investment Securities,-78949586.14,45939645.51,49717.8,-29285809.95
Gain Loss On Sale Of PPE,41988758.95,61293806.72,6371286.8,-2154815.76
Net Income From Continuing Operations,4123497456.39,3202129622.75,1428103975.94,1342057547.68
Cash Flowsfromusedin Operating Activities Direct,2288784605.99,5313396049.12,2199015670.7,836670626.36
Taxes Refund Paid Direct,69273918.96,288295155.93,165567739.49,81652503.12
Classesof Cash Payments,-27618837375.18,-19520841959.03,-19982266321.6,-16381042554.41
Other Cash Paymentsfrom Operating Activities,-1064741976.16,-834366241.18,-1054986411.38,-451569425.84
Paymentson Behalfof Employees,-2741388613.22,-2096678272.39,-1772186757.12,-1771563028.91
Paymentsto Suppliersfor Goodsand Services,-23812706785.8,-16589797445.46,-17155093153.1,-14157910099.66
Classesof Cash Receiptsfrom Operating Activities,29838348062.21,24545942852.22,22015714252.81,17136060677.65
Other Cash Receiptsfrom Operating Activities,200147721.76,254817838.99,264972385.49,128297095.89
Receiptsfrom Customers,29638200340.45,24291125013.23,21750741867.32,17007763581.76
