,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,60580468.15,31808008.32,35291365.04,69288523.51
Repayment Of Debt,-168000000.0,-16700000.0,-100900000.0,-330000000.0
Issuance Of Debt,222500000.0,188000000.0,,200000000.0
Capital Expenditure,-198669500.9,-158204481.64,-125380316.73,-56325167.22
End Cash Position,1225473677.47,470120308.27,433180881.97,661554238.61
Beginning Cash Position,470120308.27,433180881.97,661554238.61,516757917.88
Effect Of Exchange Rate Changes,632709.62,468717.87,375230.03,-248491.14
Changes In Cash,754720659.58,36470708.43,-228748586.67,145044811.87
Financing Cash Flow,938269565.15,119566716.15,20336376.45,-210515222.37
Net Other Financing Charges,896536417.94,-33877475.39,148906747.92,-67682312.65
Cash Dividends Paid,-8617252.79,-1257408.46,-27670371.47,-6749409.72
Net Issuance Payments Of Debt,54500000.0,171300000.0,-100900000.0,-130000000.0
Net Long Term Debt Issuance,54500000.0,171300000.0,-100900000.0,-130000000.0
Long Term Debt Payments,-168000000.0,-16700000.0,-100900000.0,-330000000.0
Long Term Debt Issuance,222500000.0,188000000.0,,200000000.0
Investing Cash Flow,-442798874.62,-273108497.68,-409756644.89,229946343.51
Net Other Investing Changes,,18612.45,,154995900.0
Net Investment Purchase And Sale,-188912287.8,-48952308.23,13051977.55,161545009.47
Sale Of Investment,399954672.2,265822395.19,606231977.55,1461805009.47
Purchase Of Investment,-588866960.0,-314774703.42,-593180000.0,-1300260000.0
Net Business Purchase And Sale,-56419600.0,-66024645.6,-297517030.15,-30380726.74
Sale Of Business,2900000.0,,,199155649.81
Purchase Of Business,-59319600.0,-66024645.6,-297517030.15,-229536376.55
Net PPE Purchase And Sale,-197466986.82,-158150156.3,-125291592.29,-56213839.22
Sale Of PPE,1202514.08,54325.34,88724.44,111328.0
Purchase Of PPE,-198669500.9,-158204481.64,-125380316.73,-56325167.22
Capital Expenditure Reported,,,,
Operating Cash Flow,259249969.05,190012489.96,160671681.77,125613690.73
Change In Working Capital,12505676.03,-25084344.84,-283108.18,6243250.31
Change In Other Current Assets,-4869643.01,-4656941.6,-2018689.1,3612593.67
Change In Payable,42694494.11,-8626486.75,66175084.01,-6684303.45
Change In Inventory,-5308285.47,30800197.77,-11810109.13,-1006613.04
Change In Receivables,-20010889.6,-42601114.26,-52629393.96,10321573.13
Other Non Cash Items,21559119.75,19087373.44,17669122.05,27052640.25
Deferred Tax,,,,
Depreciation And Amortization,89063079.7,76258231.35,55675635.56,58745189.34
Amortization Cash Flow,19962799.56,14922075.45,8688087.21,5508056.88
Depreciation,69100280.14,61336155.9,46987548.35,53237132.46
Gain Loss On Investment Securities,4607708.99,1869425.09,-4072852.88,-71556033.92
Gain Loss On Sale Of PPE,397469.94,3441606.49,1635857.89,1130421.03
Net Income From Continuing Operations,115985852.43,99198501.72,-595836099.58,-356334579.36
Cash Flowsfromusedin Operating Activities Direct,259249969.05,190012489.96,160671681.77,125613690.73
Taxes Refund Paid Direct,-61057965.98,-64312781.12,-40257255.24,-55226037.23
Classesof Cash Payments,-1320889870.27,-1250203422.49,-986343241.64,-982780305.92
Other Cash Paymentsfrom Operating Activities,-73822305.07,-96649211.64,-75396414.69,-85978281.56
Paymentson Behalfof Employees,-436623843.98,-433366375.45,-353447738.33,-329197425.32
Paymentsto Suppliersfor Goodsand Services,-810443721.22,-720187835.4,-557499088.62,-567604599.04
Classesof Cash Receiptsfrom Operating Activities,1641197805.3,1504528693.57,1187272178.65,1163620033.88
Other Cash Receiptsfrom Operating Activities,25607178.62,20149355.76,36463001.2,19478002.41
Receiptsfrom Customers,1615590626.68,1484379337.81,1150809177.45,1144142031.47
