,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,2328240476.0,2328240476.0,2327413476.0,2320895976.0
Share Issued,2328240476.0,2328240476.0,2327413476.0,2320895976.0
Net Debt,,,386814387.45,611393670.29
Total Debt,1527843742.8,1596158489.4,2558553149.2,2353299217.27
Tangible Book Value,6652866396.75,6800214167.87,6300361607.31,5917262180.36
Invested Capital,7985468507.75,8297630786.92,8697546367.52,7967288740.81
Working Capital,3981156182.0,5117809012.44,3774701973.89,2718705819.8
Net Tangible Assets,6652866396.75,6800214167.87,6300361607.31,5917262180.36
Capital Lease Obligations,104587178.73,112069800.7,137437892.01,141041483.75
Common Stock Equity,6842327197.05,6983367407.6,6470106701.74,6071836714.2
Total Capitalization,7947098614.42,8172820190.13,7446116701.74,6704696714.2
Total Equity Gross Minority Interest,6934407577.62,7343953962.61,6873463560.96,6427580634.72
Minority Interest,92080380.57,360586555.01,403356859.22,355743920.52
Stockholders Equity,6842327197.05,6983367407.6,6470106701.74,6071836714.2
Treasury Stock,55000876.97,0.0,,
Retained Earnings,3837271330.79,3778697661.5,3338280160.65,3073145857.61
Additional Paid In Capital,280515054.98,280515054.98,277314564.98,252047184.98
Capital Stock,2328240476.0,2328240476.0,2327413476.0,2320895976.0
Common Stock,2328240476.0,2328240476.0,2327413476.0,2320895976.0
Total Liabilities Net Minority Interest,5121979658.26,6344009866.7,7229629408.14,6996455540.5
Total Non Current Liabilities Net Minority Interest,2333254352.58,2937882891.08,2927218880.1,2523163484.19
Other Non Current Liabilities,11178665.1,,,
Tradeand Other Payables Non Current,1060132923.19,1588240371.56,1764090984.0,1725026438.21
Non Current Deferred Revenue,4692526.78,5106573.34,5520619.9,5934666.46
Non Current Deferred Taxes Liabilities,47891641.41,43013362.95,44159384.19,18300895.77
Long Term Debt And Capital Lease Obligation,1209358596.1,1301522583.23,1113447892.01,773901483.75
Long Term Capital Lease Obligation,104587178.73,112069800.7,137437892.01,141041483.75
Long Term Debt,1104771417.37,1189452782.53,976010000.0,632860000.0
Current Liabilities,2788725305.68,3406126975.62,4302410528.04,4473292056.31
Other Current Liabilities,135302100.58,201616944.52,235131149.99,296686198.74
Current Debt And Capital Lease Obligation,318485146.7,294635906.17,1445105257.19,1579397733.52
Current Debt,38369893.33,124810596.79,1251429665.78,1262592026.61
Payables,1912029871.17,2612127662.58,2140236475.7,2193913847.59
Other Payable,386201720.27,378796787.57,268463480.81,274098187.96
Dividends Payable,,,,261436.75
Total Tax Payable,71111735.01,78295577.51,78066715.73,80353820.75
Accounts Payable,1454716415.89,2155035297.5,1793706279.16,1839200402.13
Total Assets,12056387235.88,13687963829.31,14103092969.1,13424036175.22
Total Non Current Assets,5286505748.2,5164027841.25,6025980467.17,6232038299.11
Other Non Current Assets,509004074.32,524001955.63,553283231.23,468496279.81
Non Current Deferred Assets,27212961.05,35790069.76,20566623.68,18485589.61
Non Current Deferred Taxes Assets,110907579.12,103745764.26,92942125.98,44924532.13
Investmentin Financial Assets,410171507.23,485099872.23,473597072.23,472981472.23
Available For Sale Securities,410171507.23,485099872.23,473597072.23,472981472.23
Long Term Equity Investment,286417312.21,404592154.62,406778949.27,329647440.15
Investment Properties,47203444.97,62767123.21,58534220.56,57329957.4
Goodwill And Other Intangible Assets,189460800.3,183153239.73,169745094.43,154574533.84
Other Intangible Assets,172026029.78,162339827.45,147427897.67,134405019.1
Goodwill,17434770.52,20813412.28,22317196.76,20169514.74
Net PPE,3686358766.18,3341584884.33,4213297749.0,4474267303.84
Accumulated Depreciation,,-1226349592.96,-1417890406.25,-1134335657.15
Gross PPE,3686358766.18,4567934477.29,5631188155.25,5608602960.99
Construction In Progress,546809155.4,474618275.34,510294573.8,523371011.28
Other Properties,3139549610.78,3124421541.56,4361095935.92,4352952091.2
Machinery Furniture Equipment,,453269110.93,451067740.19,430000265.07
Buildings And Improvements,,,,
Properties,,515625549.46,308729905.34,302279593.44
Current Assets,6769881487.68,8523935988.06,8077112501.93,7191997876.11
Other Current Assets,231478365.36,440254211.7,504416551.59,973700239.22
Prepaid Assets,35843789.03,156589030.93,182131578.02,272270363.3
Inventory,1113619497.59,1583726347.16,1290978413.89,730733724.94
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,652193115.4,846274300.91,546575635.65,95539526.19
Finished Goods,240451144.09,461890589.7,407325348.37,365251117.94
Work In Process,54666677.26,53055566.37,92554896.11,71834978.8
Raw Materials,166308560.84,222505890.18,244522533.76,198108102.01
Other Receivables,355728239.97,482235375.28,293862761.34,752620847.29
Accounts Receivable,3040861401.56,3432653604.88,3964050912.82,3177668541.25
Allowance For Doubtful Accounts Receivable,,-408103893.5,-369218971.55,-249505959.24
Gross Accounts Receivable,,3860286818.58,4355536477.97,3732449140.83
Cash Cash Equivalents And Short Term Investments,1992350194.17,2428477418.11,1841672284.27,1285004160.11
Other Short Term Investments,,10911882.2,1047005.94,945803.79
Cash And Cash Equivalents,1992350194.17,2417565535.91,1840625278.33,1284058356.32
Cash Equivalents,120732997.4,514112088.92,350921366.1,313062987.17
Cash Financial,1871617196.77,1903453446.99,1489703912.23,970995369.15
