,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,672209204.0,-370547897.99,150062850.62,-763168182.29
Repayment Of Debt,-9743545762.89,-8121829277.37,-7553193276.93,-4525466240.14
Issuance Of Debt,9672210214.41,10197468109.83,8325348525.0,7773947684.4
Capital Expenditure,-426495894.35,-941938228.07,-871849906.17,-1137920843.24
End Cash Position,11448373563.78,11304585243.86,11052639294.02,8908949258.9
Beginning Cash Position,11304585243.86,11052639294.02,8986588142.93,8412751002.72
Effect Of Exchange Rate Changes,-12974934.93,-5777707.16,6199411.22,-18929956.13
Changes In Cash,156763254.85,257723657.0,2059851739.87,515128212.31
Financing Cash Flow,96737666.09,1213036532.24,-62666694.21,2638484878.89
Net Other Financing Charges,1014972461.56,-54526263.73,-19549577.32,-103284960.95
Cash Dividends Paid,-764047158.19,-729679783.6,-759526409.8,-506711604.42
Net Issuance Payments Of Debt,-71335548.48,2075638832.46,772155248.07,3248481444.26
Net Long Term Debt Issuance,-71335548.48,2075638832.46,772155248.07,3248481444.26
Long Term Debt Payments,-9743545762.89,-8121829277.37,-7553193276.93,-4525466240.14
Long Term Debt Issuance,9672210214.41,10197468109.83,8325348525.0,7773947684.4
Investing Cash Flow,-1038679509.59,-1526703205.32,1100605677.29,-2498109327.53
Net Other Investing Changes,49813267.72,40000000.0,400000000.0,-623380771.0
Net Investment Purchase And Sale,-668751430.38,-661023440.93,-524075898.78,-739956556.25
Sale Of Investment,28918699.62,75010447.66,406014430.22,25508810.51
Purchase Of Investment,-697670130.0,-736033888.59,-930090329.0,-765465366.76
Net Business Purchase And Sale,,,2080130595.71,
Sale Of Business,,,2080130595.71,
Net PPE Purchase And Sale,-419741346.93,-905679764.39,-855449019.64,-1134772000.28
Sale Of PPE,6754547.42,36258463.68,16400886.53,3148842.96
Purchase Of PPE,-426495894.35,-941938228.07,-871849906.17,-1137920843.24
Capital Expenditure Reported,,,,
Operating Cash Flow,1098705098.35,571390330.08,1021912756.79,374752660.95
Change In Working Capital,-1025012017.86,-1541775006.83,-1188371094.84,-2008786634.89
Change In Other Current Assets,-132713379.28,-9664135.83,-12610279.16,-17952573.86
Change In Payable,7274378850.28,7233398083.32,1375076037.81,17275122923.8
Change In Inventory,627286346.21,-292087170.31,364581246.86,-499416379.5
Change In Receivables,-8793963835.07,-8473421784.01,-2915418100.35,-18766540605.33
Other Non Cash Items,487626271.47,170097049.88,255839609.96,346795683.88
Deferred Tax,,,,
Depreciation And Amortization,544780832.44,520687779.68,545633332.57,748060700.51
Amortization Cash Flow,9966885.94,9135966.14,11649069.93,36017354.08
Depreciation,534813946.5,511551813.54,533984262.64,712043346.43
Gain Loss On Investment Securities,-99403006.54,-105032744.97,-330657297.11,-107468925.67
Gain Loss On Sale Of PPE,-351254177.06,-54460051.25,-143095699.56,13435858.13
Net Income From Continuing Operations,1406047396.67,1466240847.4,1715986511.28,1031117815.3
Cash Flowsfromusedin Operating Activities Direct,1098705098.35,571390330.08,1021912756.79,374752660.95
Taxes Refund Paid Direct,-1096686756.89,-1022818255.95,-729023517.54,-995236823.29
Classesof Cash Payments,-43768341439.75,-42411656022.21,-46402351857.15,-43650466820.92
Other Cash Paymentsfrom Operating Activities,-3116642802.45,-2704256216.29,-2997972034.97,-2099152839.52
Paymentson Behalfof Employees,-2770856775.4,-2681982996.23,-2487860685.03,-2302301308.75
Paymentsto Suppliersfor Goodsand Services,-37880841861.9,-37025416809.69,-40916519137.15,-39249012672.65
Classesof Cash Receiptsfrom Operating Activities,45963733294.99,44005864608.24,48153288131.48,45020456305.16
Other Cash Receiptsfrom Operating Activities,2487201239.2,2528238853.25,2685436902.29,1679104657.46
Receiptsfrom Customers,43476532055.79,41477625754.99,45467851229.19,43341351647.7
