,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,369767380.0,370770580.0,371812900.0,371911900.0
Share Issued,369767380.0,370770580.0,371812900.0,371911900.0
Net Debt,5231915.09,4977760.52,35823606.41,
Total Debt,272022837.57,293334772.23,505808063.58,401088931.9
Tangible Book Value,1924028635.4,1862205178.71,1879276386.91,1683965763.66
Invested Capital,2301716350.15,2231199379.53,2416115018.36,2201937512.03
Working Capital,234117042.54,209392518.33,236316601.0,195046133.42
Net Tangible Assets,1924028635.4,1862205178.71,1879276386.91,1683965763.66
Capital Lease Obligations,1171156.34,245143.97,3069475.62,7453524.93
Common Stock Equity,2041529687.09,1983485817.04,2004342854.26,1813231683.09
Total Capitalization,2041529687.09,2021385817.04,2171942653.76,1832759113.65
Total Equity Gross Minority Interest,2041529687.09,1983485817.04,2004342854.26,1813231683.09
Stockholders Equity,2041529687.09,1983485817.04,2004342854.26,1813231683.09
Treasury Stock,,7062528.0,14400460.8,18697536.0
Retained Earnings,704576169.55,648202581.93,630237722.82,530688968.64
Additional Paid In Capital,806152579.55,812211907.55,818507520.35,812409804.97
Capital Stock,369767380.0,370770580.0,371812900.0,371911900.0
Common Stock,369767380.0,370770580.0,371812900.0,371911900.0
Total Liabilities Net Minority Interest,632437812.11,675406526.56,1001792603.74,1215764108.09
Total Non Current Liabilities Net Minority Interest,56337694.8,98931885.51,242332634.31,95924439.62
Tradeand Other Payables Non Current,10792000.0,10792000.0,10792000.0,10792000.0
Non Current Deferred Revenue,43662375.95,49141022.19,60073243.04,58112676.13
Non Current Deferred Taxes Liabilities,712162.51,853719.35,798116.15,38808.0
Long Term Debt And Capital Lease Obligation,1171156.34,38145143.97,170669275.12,26980955.49
Long Term Capital Lease Obligation,1171156.34,245143.97,3069475.62,7453524.93
Long Term Debt,,37900000.0,167599799.5,19527430.56
Current Liabilities,576100117.31,576474641.05,759459969.43,1119839668.47
Other Current Liabilities,2571896.92,1085448.62,1879194.28,1783873.55
Current Debt And Capital Lease Obligation,270851681.23,255189628.26,335138788.46,374107976.41
Current Debt,260186663.06,209813562.49,244172364.6,369178398.38
Payables,269067659.3,294685105.03,380437138.43,714599423.39
Other Payable,44943836.4,49511913.89,55847372.43,65055267.9
Total Tax Payable,11016594.89,7614355.07,10433086.37,15168269.89
Accounts Payable,213107228.01,237558836.07,314156679.63,634375885.6
Total Assets,2673967499.2,2658892343.6,3006135458.0,3028995791.18
Total Non Current Assets,1863750339.35,1873025184.22,2010358887.57,1714109989.29
Other Non Current Assets,5629050.25,1905000.0,646293.67,8889815.08
Non Current Deferred Assets,22382629.37,20415384.06,18676888.63,12140452.64
Non Current Deferred Taxes Assets,10308271.23,5580385.61,4155002.83,3322690.32
Investmentin Financial Assets,5000000.0,5000000.0,6000000.0,6000000.0
Available For Sale Securities,5000000.0,5000000.0,6000000.0,6000000.0
Long Term Equity Investment,246916846.2,286160551.62,323529416.38,268138784.7
Goodwill And Other Intangible Assets,117501051.69,121280638.33,125066467.35,129265919.43
Other Intangible Assets,117501051.69,121280638.33,125066467.35,129265919.43
Net PPE,1456012490.61,1432683224.6,1532284818.71,1286352327.12
Accumulated Depreciation,,-901708440.23,-789443005.25,-705568157.83
Gross PPE,1456012490.61,2334391664.83,2321727823.96,1991920484.95
Construction In Progress,115744584.48,2573912.07,40483541.39,52848698.12
Other Properties,1340267906.13,35066445.54,34725376.92,32090207.28
Machinery Furniture Equipment,,1526687427.48,1504701590.98,1220530121.7
Buildings And Improvements,,,,
Properties,,770063879.74,741817314.67,686451457.85
Current Assets,810217159.85,785867159.38,995776570.43,1314885801.89
Other Current Assets,349670.8,216183.67,15354245.88,4500482.74
Hedging Assets Current,,,,258720.0
Prepaid Assets,12358054.64,3090863.4,18285901.51,29632767.93
Inventory,288707250.38,278582358.53,335390465.63,285092988.97
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,8390736.49,6877588.98,6978540.47
Finished Goods,173027589.63,149318024.29,206211762.64,171073859.92
Work In Process,24655161.66,12567189.49,23615174.96,19616666.13
Raw Materials,91024499.09,108306408.26,98685939.05,87423922.45
Other Receivables,11420135.71,32131672.51,16538195.46,18997376.86
Accounts Receivable,242427300.35,229110279.3,234259204.26,284293463.48
Allowance For Doubtful Accounts Receivable,,-16737247.07,-12573011.18,-15189976.9
Gross Accounts Receivable,,245847526.37,246832215.44,299483440.38
Cash Cash Equivalents And Short Term Investments,254954747.97,242735801.97,375948557.69,692110001.91
Other Short Term Investments,,,,106669508.51
Cash And Cash Equivalents,254954747.97,242735801.97,375948557.69,585440493.4
Cash Equivalents,5382842.31,29931543.72,1051003.41,192271320.1
Cash Financial,249571905.66,212804258.25,374897554.28,393169173.3
