,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1108582093.0,911473807.0,911473807.0,919229657.0
Share Issued,1108582093.0,911473807.0,911473807.0,919229657.0
Net Debt,,557467444.51,,
Total Debt,3600120460.35,3993667241.1,2193271100.86,1090659758.07
Tangible Book Value,15520098403.94,10260295739.91,7118840546.74,6271652731.04
Invested Capital,20084191810.29,15495859077.59,10255279254.99,7885687572.6
Working Capital,3575431920.51,89338517.31,3504567437.31,3172164749.95
Net Tangible Assets,15520098403.94,10260295739.91,7118840546.74,6271652731.04
Capital Lease Obligations,103991960.04,118916898.98,18003809.96,18381218.26
Common Stock Equity,17118862583.15,11837825567.51,8200264560.54,7206659643.94
Total Capitalization,19346355874.79,13931431941.88,9377707962.39,7613581644.54
Total Equity Gross Minority Interest,17571612196.3,12236162166.14,8223307288.92,7242018236.25
Minority Interest,452749613.15,398336598.63,23042728.38,35358592.31
Stockholders Equity,17118862583.15,11837825567.51,8200264560.54,7206659643.94
Treasury Stock,7324600.5,74888690.97,87660177.61,251772674.27
Retained Earnings,6618379469.0,5918381280.99,4455199624.22,3590666802.17
Additional Paid In Capital,8504690513.07,2440321045.42,2440321045.42,2516768431.19
Capital Stock,1290033705.0,911473807.0,911473807.0,919229657.0
Common Stock,1290033705.0,911473807.0,911473807.0,919229657.0
Total Liabilities Net Minority Interest,12579808029.06,13131234414.82,7204758477.11,4416842158.26
Total Non Current Liabilities Net Minority Interest,3276073227.53,3242007888.76,2158046137.46,1323367554.08
Other Non Current Liabilities,4530000.0,,,
Tradeand Other Payables Non Current,68939759.22,95674905.24,55266611.16,58623486.99
Non Current Deferred Revenue,739130279.86,782125186.43,845155428.17,808468070.53
Non Current Deferred Taxes Liabilities,131987936.77,151684523.74,62176886.32,30972777.7
Long Term Debt And Capital Lease Obligation,2331485251.68,2212523273.35,1195447211.81,425303218.86
Long Term Capital Lease Obligation,103991960.04,118916898.98,18003809.96,18381218.26
Long Term Debt,2227493291.64,2093606374.37,1177443401.85,406922000.6
Current Liabilities,9303734801.53,9889226526.06,5046712339.65,3093474604.18
Other Current Liabilities,616996549.41,702323301.33,888279492.58,54890865.07
Current Debt And Capital Lease Obligation,1268635208.67,1781143967.75,997823889.05,665356539.21
Current Debt,737835935.5,1564427135.71,877571292.6,272105928.06
Payables,7042019493.22,6936130155.75,2444447585.25,1914853622.8
Other Payable,1469556145.91,1396732414.83,707773768.15,743457002.18
Dividends Payable,978086741.53,1089000000.0,1000000.0,1000000.0
Total Tax Payable,114898837.03,221897435.87,199255680.1,86625506.84
Accounts Payable,4479477768.75,4228500305.05,1536418137.0,1083771113.78
Total Assets,30151420225.36,25367396580.96,15428065766.03,11658860394.51
Total Non Current Assets,17272253503.32,15388831537.59,6876785989.07,5393221040.38
Other Non Current Assets,194559760.95,211791117.16,509441811.34,217548201.92
Non Current Deferred Assets,76941794.2,72092359.67,1526082.59,3728135.99
Non Current Deferred Taxes Assets,176721765.36,163644935.17,61823459.03,49561900.52
Investmentin Financial Assets,53102705.13,41918718.95,23769742.46,8684433.0
Available For Sale Securities,53102705.13,41918718.95,23769742.46,8684433.0
Long Term Equity Investment,2092321259.69,1856809571.06,170999584.26,139580411.2
Investment Properties,108424457.69,114384510.69,60103650.63,62305223.97
Goodwill And Other Intangible Assets,1598764179.21,1577529827.6,1081424013.8,935006912.9
Other Intangible Assets,1480324679.36,1459090327.75,1081424013.8,935006912.9
Goodwill,118439499.85,118439499.85,,
Net PPE,12971417581.09,11344060497.29,4967697644.96,3976805820.88
Accumulated Depreciation,,-3048974414.31,-2706966424.11,-2430207449.62
Gross PPE,12971417581.09,14393034911.6,7674664069.07,6407013270.5
Construction In Progress,4127958380.29,3203983525.9,1064503524.21,895281804.85
Other Properties,8843459200.8,4279707748.08,646424834.13,558444014.0
Machinery Furniture Equipment,,4154234935.83,3505221968.54,2758767616.87
Buildings And Improvements,,,,
Properties,,2755108701.79,2458513742.19,2194519834.78
Current Assets,12879166722.04,9978565043.37,8551279776.96,6265639354.13
Other Current Assets,461042531.64,271470839.84,123667844.51,122775225.88
Hedging Assets Current,,1475584.32,,
Prepaid Assets,326553818.39,276046696.07,419247437.71,332999678.76
Inventory,1646786566.22,1559326722.71,1005820109.45,945754926.57
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,2755722.51,575302151.27,,
Finished Goods,1043147543.06,557031112.91,529655399.53,511913572.03
Work In Process,110655564.67,120561151.5,109588555.14,100771430.96
Raw Materials,490227735.98,306432307.03,366576154.78,333069923.58
Other Receivables,2426231994.7,2365983329.26,2577865423.02,1077655357.88
Accounts Receivable,2512816086.64,2355104378.59,1735104011.14,1228528631.23
Allowance For Doubtful Accounts Receivable,,-194266579.12,-184858144.33,-152280412.03
Gross Accounts Receivable,,1760097482.15,1919962155.47,1380809043.26
Cash Cash Equivalents And Short Term Investments,5505735724.45,3149157492.58,2689574951.13,2557925533.81
Other Short Term Investments,48570877.13,48591427.01,373849.74,494777.88
Cash And Cash Equivalents,5457164847.32,3100566065.57,2689201101.39,2557430755.93
Cash Equivalents,186458838.69,2359359184.9,92170939.31,106688836.87
Cash Financial,3270158116.24,234283262.42,2597030162.08,2448732806.22
