,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-288231084.29,-81650926.27,-189182795.47,-253596207.38
Repayment Of Debt,-459611189.34,-398282400.0,-278101446.9,-19000000.0
Issuance Of Debt,769626590.0,558804600.0,504560819.78,200480315.0
Capital Expenditure,-414149647.45,-369239534.76,-434676366.34,-221829863.12
End Cash Position,107094279.69,96109647.8,52675357.67,56127734.75
Beginning Cash Position,96109647.8,52675357.67,56127734.75,79635346.82
Effect Of Exchange Rate Changes,17362186.09,6439738.27,7788184.66,-4799505.93
Changes In Cash,-6377554.2,36994551.86,-11240561.74,-18708106.14
Financing Cash Flow,279507709.69,122233737.93,178277684.02,138193297.11
Net Other Financing Charges,-3047656.06,3793382.4,-10279126.78,-6380451.54
Cash Dividends Paid,-27460034.91,-42081844.47,-37902562.08,-36906566.35
Net Issuance Payments Of Debt,310015400.66,160522200.0,226459372.88,181480315.0
Net Long Term Debt Issuance,310015400.66,160522200.0,226459372.88,181480315.0
Long Term Debt Payments,-459611189.34,-398282400.0,-278101446.9,-19000000.0
Long Term Debt Issuance,769626590.0,558804600.0,504560819.78,200480315.0
Investing Cash Flow,-411803827.05,-372827794.56,-435011816.63,-125135058.99
Net Other Investing Changes,,-0.01,,9600000.0
Net Investment Purchase And Sale,-4441280.0,-3994280.0,-500600.0,35042864.15
Sale Of Investment,558720.0,1005720.0,246400.0,95342864.15
Purchase Of Investment,-5000000.0,-5000000.0,-747000.0,-60300000.0
Net Business Purchase And Sale,,,,50798918.68
Sale Of Business,,,,50798918.68
Net PPE Purchase And Sale,-407362547.05,-368833514.55,-434511216.63,-220576841.82
Sale Of PPE,6787100.4,406020.21,165149.71,1253021.3
Purchase Of PPE,-414149647.45,-369239534.76,-434676366.34,-221829863.12
Capital Expenditure Reported,,,,
Operating Cash Flow,125918563.16,287588608.49,245493570.87,-31766344.26
Change In Working Capital,-218612544.12,35645606.75,60113449.73,-230280041.09
Change In Other Current Assets,-2213425.03,-1860145.7,10149200.2,-6433063.72
Change In Payable,352623676.16,193695486.1,-117453370.98,90873224.19
Change In Inventory,-187796002.97,-44638955.12,41892786.62,-216708071.52
Change In Receivables,-381226792.28,-111550778.53,125524833.89,-98012130.04
Other Non Cash Items,33030743.43,23392535.0,-5898171.5,30629071.8
Deferred Tax,,,,
Depreciation And Amortization,141407624.43,109523764.71,95451934.41,94092248.61
Amortization Cash Flow,7738581.79,4946216.5,6430124.31,4913321.57
Depreciation,133669042.64,104577548.21,89021810.1,89178927.04
Gain Loss On Investment Securities,1458599.74,294747.77,-121293.4,-39442838.47
Gain Loss On Sale Of PPE,-1174075.12,507008.17,597616.61,5352059.81
Net Income From Continuing Operations,92213691.0,61374976.42,58257721.48,71678889.55
Cash Flowsfromusedin Operating Activities Direct,125918563.16,287588608.49,245493570.87,-31766344.26
Taxes Refund Paid Direct,100806155.1,83723883.25,111345945.01,98535625.05
Classesof Cash Payments,-2027117739.98,-1596751843.98,-1816891634.8,-1619052230.21
Other Cash Paymentsfrom Operating Activities,-202054680.83,-181151797.59,-191058984.34,-138029668.92
Paymentson Behalfof Employees,-447953462.69,-336984779.33,-345551314.49,-312562825.25
Paymentsto Suppliersfor Goodsand Services,-1377109596.46,-1078615267.06,-1280281335.97,-1168459736.04
Classesof Cash Receiptsfrom Operating Activities,2052230148.03,1800616569.21,1951039260.66,1488750260.9
Other Cash Receiptsfrom Operating Activities,158756121.88,184828212.93,153903900.97,57137401.7
Receiptsfrom Customers,1893474026.15,1615788356.28,1797135359.69,1431612859.2
