,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,154068471.49,147997656.55,53523023.45,153721829.72
Repayment Of Debt,,,,
Capital Expenditure,-19930859.84,-53314745.81,-43189466.5,-99423712.51
End Cash Position,436948619.98,341588615.14,277200866.72,383155950.99
Beginning Cash Position,341588615.14,277200866.72,383155950.99,274101220.09
Effect Of Exchange Rate Changes,717617.96,217071.22,1932739.17,-1179830.36
Changes In Cash,94642386.88,64170677.2,-107887823.44,110234561.26
Other Cash Adjustment Inside Changein Cash,,,,-0.01
Financing Cash Flow,-61726300.0,-84535655.0,-81755910.0,-46311330.0
Net Other Financing Charges,,7697845.0,10038390.0,-396630.0
Cash Dividends Paid,-61726300.0,-92233500.0,-91794300.0,-45914700.0
Net Issuance Payments Of Debt,,,,
Net Long Term Debt Issuance,,,,
Long Term Debt Payments,,,,
Investing Cash Flow,-17630644.45,-52606070.16,-122844403.39,-96599650.96
Net Other Investing Changes,,,,
Net Investment Purchase And Sale,1281238.24,,-80000000.0,
Sale Of Investment,1281238.24,,,
Purchase Of Investment,,,-80000000.0,
Net PPE Purchase And Sale,-18911882.69,-52606070.16,-42844403.39,-96599650.96
Sale Of PPE,1018977.15,708675.65,345063.11,2824061.55
Purchase Of PPE,-19930859.84,-53314745.81,-43189466.5,-99423712.51
Capital Expenditure Reported,,,,
Operating Cash Flow,173999331.33,201312402.36,96712489.95,253145542.23
Change In Working Capital,34232551.25,25983241.75,-38073144.39,93392207.01
Change In Other Current Assets,-3595199.18,-3370585.78,-3420067.25,-2228922.36
Change In Payable,-165955881.91,56161269.38,-116909028.69,34066022.59
Change In Inventory,10787943.94,3645987.75,22954543.32,-38040024.39
Change In Receivables,192995688.4,-30453429.6,59301408.23,99595131.17
Other Non Cash Items,1929686.94,2693323.58,1295447.45,4424681.92
Deferred Tax,,,,
Depreciation And Amortization,90921536.53,88365010.04,88146686.25,86782170.08
Amortization Cash Flow,3619435.46,3532836.96,3528681.31,3672894.1
Depreciation,87302101.07,84832173.08,84618004.94,83109275.98
Gain Loss On Investment Securities,-206595.39,-518973.28,122720.87,240446.34
Gain Loss On Sale Of PPE,-498484.4,901645.07,-144827.18,-1699531.36
Net Income From Continuing Operations,33247453.97,72764385.13,42244520.08,63655601.83
Cash Flowsfromusedin Operating Activities Direct,173999331.33,201312402.36,96712489.95,253145542.23
Taxes Refund Paid Direct,-35391714.45,-33375154.65,-42368083.76,-22010785.24
Classesof Cash Payments,-435550261.43,-551189455.28,-606625047.43,-646079589.46
Other Cash Paymentsfrom Operating Activities,-19323443.2,-108233646.65,-89052143.74,-95528579.6
Paymentson Behalfof Employees,-117084896.47,-114829127.63,-111788756.01,-105997889.04
Paymentsto Suppliersfor Goodsand Services,-299141921.76,-328126681.0,-405784147.68,-444553120.82
Classesof Cash Receiptsfrom Operating Activities,644941307.21,785877012.29,745705621.14,921235916.93
Other Cash Receiptsfrom Operating Activities,88151789.55,70376988.54,101718729.8,112311027.99
Receiptsfrom Customers,556789517.66,715500023.75,643986891.34,808924888.94
