,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1014289836.0,1035489098.0,1035489098.0,1035489098.0
Share Issued,1014289836.0,1035489098.0,1035489098.0,1035489098.0
Total Debt,1197719192.23,1614358213.82,1834224497.77,1313893313.77
Tangible Book Value,5194918009.93,4946670980.94,4464894698.6,4081676341.53
Invested Capital,6549498663.92,6531189718.16,6336647125.85,5672337429.85
Working Capital,3293789142.9,3607026525.36,3938336306.86,3256334045.64
Net Tangible Assets,5194918009.93,4946670980.94,4464894698.6,4081676341.53
Capital Lease Obligations,75223914.0,70961430.26,93018363.74,109876697.21
Common Stock Equity,5644616496.86,5400734364.0,4865258393.17,4538677678.59
Total Capitalization,6494865075.61,6423384195.83,6311055742.2,5411757343.16
Total Equity Gross Minority Interest,5667399060.79,5423347156.86,4884007017.75,4554604160.06
Minority Interest,22782563.93,22612792.86,18748624.58,15926481.47
Stockholders Equity,5644616496.86,5400734364.0,4865258393.17,4538677678.59
Treasury Stock,44915145.5,186460064.22,199833572.98,199833572.98
Retained Earnings,2839700008.7,2583016432.86,2097416722.24,1754973069.23
Additional Paid In Capital,1408035637.57,1527879061.79,1541947370.55,1541947370.55
Capital Stock,1014289836.0,1035489098.0,1035489098.0,1035489098.0
Common Stock,1014289836.0,1035489098.0,1035489098.0,1035489098.0
Total Liabilities Net Minority Interest,9349895522.18,8336877014.98,7775725126.6,6866259213.22
Total Non Current Liabilities Net Minority Interest,1099309891.99,1262171526.35,1717427112.17,1155309780.46
Other Non Current Liabilities,36822589.91,24917438.51,17406809.74,20863685.45
Non Current Deferred Revenue,103642503.35,102063153.19,109082298.07,124580000.68
Non Current Deferred Taxes Liabilities,33372305.98,41579672.56,52122291.59,26909732.55
Long Term Debt And Capital Lease Obligation,925472492.75,1093611262.09,1538815712.77,982956361.78
Long Term Capital Lease Obligation,75223914.0,70961430.26,93018363.74,109876697.21
Long Term Debt,850248578.75,1022649831.83,1445797349.03,873079664.57
Current Liabilities,8250585630.19,7074705488.63,6058298014.43,5710949432.76
Other Current Liabilities,534753904.6,486908787.58,268107731.76,354645955.16
Current Debt And Capital Lease Obligation,272246699.48,520746951.73,295408785.0,330936951.99
Current Debt,54633588.31,107805522.33,25591383.65,260580086.69
Payables,7306371808.72,5924319211.45,5354120208.27,4912300675.42
Other Payable,501138562.78,397438177.39,377912394.21,233999327.41
Total Tax Payable,54031413.78,74451911.2,47145784.78,34011076.72
Accounts Payable,6751201832.16,5452429122.86,4929062029.28,4644290271.29
Total Assets,15017294582.97,13760224171.84,12659732144.35,11420863373.28
Total Non Current Assets,3472919809.88,3078492157.85,2663097823.06,2453579894.88
Other Non Current Assets,208997392.87,147275770.87,77371304.43,82850657.11
Non Current Deferred Assets,29099589.7,22733266.06,17847804.63,13248450.01
Non Current Deferred Taxes Assets,103860844.18,86605484.35,94039808.01,66834643.38
Investmentin Financial Assets,27615607.49,26564709.87,18268669.45,17123728.39
Available For Sale Securities,27615607.49,26564709.87,18268669.45,17123728.39
Long Term Equity Investment,91907490.55,98400219.35,91504201.4,13200269.17
Investment Properties,1581864.47,,,12292679.89
Goodwill And Other Intangible Assets,449698486.93,454063383.06,400363694.57,457001337.06
Other Intangible Assets,302300459.71,306665355.84,249396136.46,260623467.42
Goodwill,147398027.22,147398027.22,150967558.11,196377869.64
Net PPE,2560158533.69,2242849324.29,1963702340.57,1791028129.87
Accumulated Depreciation,-1440312870.39,-1283818365.58,-1183408097.26,-1088675599.87
Gross PPE,4000471404.08,3526667689.87,3147110437.83,2879703729.74
Construction In Progress,169806095.41,356346622.38,342814770.05,282744872.57
Other Properties,191329965.95,184929476.72,203767083.24,217803562.25
Machinery Furniture Equipment,1942623371.99,1775414073.65,1499587051.59,1396444878.35
Buildings And Improvements,,,,
Properties,1696711970.73,1209977517.12,1100941532.95,982710416.57
Current Assets,11544374773.09,10681732013.99,9996634321.29,8967283478.4
Other Current Assets,244399528.42,145486838.02,171751633.58,124618620.09
Hedging Assets Current,433050.0,13911430.57,13469301.44,3742109.26
Prepaid Assets,203932903.06,246147330.68,169433974.58,264067501.09
Inventory,1334958419.24,1203321503.21,858020595.65,995780095.93
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,831705272.93,763429710.22,451663900.86,642593736.71
Work In Process,374318024.22,288581448.94,191377353.7,194969710.76
Raw Materials,128935122.09,151310344.05,214979341.09,158216648.46
Other Receivables,2010941569.96,1604527799.47,1368937196.81,1569296331.56
Accounts Receivable,5375697725.03,4035537995.63,3783879998.02,3453375480.72
Allowance For Doubtful Accounts Receivable,,-213271965.87,-185987207.88,-205791694.89
Gross Accounts Receivable,,4248809961.5,3969867205.9,3659167175.61
Cash Cash Equivalents And Short Term Investments,2374011577.38,3432799116.41,3631141621.21,2556403339.75
Other Short Term Investments,,,,3575203.33
Cash And Cash Equivalents,2374011577.38,3432799116.41,3631141621.21,2552828136.42
Cash Equivalents,1089035682.31,1678046845.26,1997816233.51,1007879728.66
Cash Financial,1284975895.07,1754752271.15,1633325387.7,1544948407.76
