,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-129855518.9,-181007440.27,-209279298.23,-286844522.65
Repayment Of Debt,-1000000.0,-17000000.0,-73140000.0,-2000000.0
Issuance Of Debt,29108443.81,30857147.07,80140000.0,10000000.0
Capital Expenditure,-199314690.46,-226948312.01,-392771476.74,-475906888.17
End Cash Position,1076036446.46,321972139.4,516802073.76,481627522.62
Beginning Cash Position,321972139.4,516802073.76,481627522.62,291427059.71
Effect Of Exchange Rate Changes,10878.32,225627.27,872391.93,-279092.28
Changes In Cash,754053428.74,-195055561.63,34302159.21,190479555.19
Financing Cash Flow,884022783.35,-28861276.03,-42945390.32,755647046.8
Net Other Financing Charges,879764246.38,-10456384.69,-9835113.62,783578268.86
Cash Dividends Paid,-23849906.84,-32262038.41,-40110276.7,-35931222.06
Net Issuance Payments Of Debt,28108443.81,13857147.07,7000000.0,8000000.0
Net Long Term Debt Issuance,28108443.81,13857147.07,7000000.0,8000000.0
Long Term Debt Payments,-1000000.0,-17000000.0,-73140000.0,-2000000.0
Long Term Debt Issuance,29108443.81,30857147.07,80140000.0,10000000.0
Investing Cash Flow,-199428526.17,-212135157.34,-106244628.98,-754229857.13
Net Other Investing Changes,,,,887489.16
Net Investment Purchase And Sale,-118082071.91,14214907.67,239193776.76,-279578458.12
Sale Of Investment,882417928.09,1011684027.67,949643776.76,1017569241.88
Purchase Of Investment,-1000500000.0,-997469120.0,-710450000.0,-1297147700.0
Net PPE Purchase And Sale,-81346454.26,-226350065.01,-345438405.74,-475538888.17
Sale Of PPE,117968236.2,598247.0,47333071.0,368000.0
Purchase Of PPE,-199314690.46,-226948312.01,-392771476.74,-475906888.17
Capital Expenditure Reported,,,,
Operating Cash Flow,69459171.56,45940871.74,183492178.51,189062365.52
Change In Working Capital,-66524963.74,-131674983.18,-87989364.87,-175734602.85
Change In Other Current Assets,-1405071.91,-550935.24,-1454199.07,-18340928.34
Change In Payable,2723897.14,-128963175.92,-22811053.96,-127036702.67
Change In Inventory,38142436.79,53710499.05,-26421625.09,-22364768.05
Change In Receivables,-105986225.76,-55871371.07,-37302486.75,-7992203.79
Other Non Cash Items,2335627.1,3285317.52,41691871.11,30694334.57
Deferred Tax,,,,
Depreciation And Amortization,151617997.6,149277379.42,105466607.91,85641551.38
Amortization Cash Flow,105450244.82,96974621.69,70470863.52,60590847.77
Depreciation,46167752.78,52302757.73,34995744.39,25050703.61
Gain Loss On Investment Securities,-9205582.91,-13121946.67,-10448155.83,-22733412.42
Gain Loss On Sale Of PPE,-40959848.49,365363.27,-11839053.75,-122385.51
Net Income From Continuing Operations,-97484694.28,33356650.94,123469044.68,248093357.2
Cash Flowsfromusedin Operating Activities Direct,69459171.56,45940871.74,183492178.51,189062365.52
Taxes Refund Paid Direct,-19012077.29,-98534360.85,-48744831.57,-60905721.31
Classesof Cash Payments,-639515499.34,-693894202.13,-761882894.79,-807894267.86
Other Cash Paymentsfrom Operating Activities,-96184166.54,-99991410.64,-101818681.19,-96239190.44
Paymentson Behalfof Employees,-318334802.95,-317048865.41,-278931700.82,-268918090.32
Paymentsto Suppliersfor Goodsand Services,-224996529.85,-276853926.08,-381132512.78,-442736987.1
Classesof Cash Receiptsfrom Operating Activities,727986748.19,838369434.72,994119904.87,1057862354.69
Other Cash Receiptsfrom Operating Activities,32387808.59,39066480.99,23658607.21,43234729.53
Receiptsfrom Customers,695598939.6,799302953.73,970461297.66,1014627625.16
