,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,671365928.0,676854272.0,676848359.0,676848358.0
Share Issued,671365928.0,676854272.0,676848359.0,676848358.0
Net Debt,4634769238.74,2369934004.42,1462767989.56,
Total Debt,7556220658.79,5698146288.31,5919816268.21,1839000761.54
Tangible Book Value,6894271028.55,7534003295.86,7790470589.64,7492577226.49
Invested Capital,14276097043.14,13013580114.0,13632046382.25,9096920590.93
Working Capital,1904203587.7,3288882603.11,4927152382.32,4549995602.17
Net Tangible Assets,6894271028.55,7534003295.86,7790470589.64,7492577226.49
Common Stock Equity,7337730930.43,7972352994.93,8204535667.9,7542425465.71
Total Capitalization,13010691922.3,12533090002.89,13361921050.83,8151659293.8
Total Equity Gross Minority Interest,8333763454.07,9545734012.03,9821305548.08,8241477057.4
Minority Interest,996032523.64,1573381017.1,1616769880.18,699051591.69
Stockholders Equity,7337730930.43,7972352994.93,8204535667.9,7542425465.71
Other Equity Interest,226443144.49,226449557.73,226467461.35,
Treasury Stock,50001558.12,,,
Retained Earnings,1028434185.21,1351505629.55,1590920341.13,1198357938.52
Additional Paid In Capital,5310511777.46,5566566082.26,5580211215.58,5800345253.95
Capital Stock,671365928.0,676854272.0,676848359.0,457329972.0
Common Stock,671365928.0,676854272.0,676848359.0,457329972.0
Total Liabilities Net Minority Interest,10989067038.38,8730258528.55,8720318256.1,4319154351.04
Total Non Current Liabilities Net Minority Interest,7521805040.58,6259162356.58,6726340426.54,2244948207.23
Tradeand Other Payables Non Current,1231666666.67,1211666666.67,1191666666.67,1521666666.67
Non Current Deferred Revenue,570570812.78,431134911.72,320443761.87,114047712.47
Non Current Deferred Taxes Liabilities,46606569.26,55623770.23,56844615.07,
Long Term Debt And Capital Lease Obligation,5672960991.87,4560737007.96,5157385382.93,609233828.09
Long Term Debt,5672960991.87,4560737007.96,5157385382.93,609233828.09
Current Liabilities,3467261997.8,2471096171.97,1993977829.56,2074206143.81
Other Current Liabilities,1694854.78,798321.48,1386549.34,576700.89
Current Debt And Capital Lease Obligation,1883259666.92,1137409280.35,762430885.28,1229766933.45
Current Debt,1265405120.84,480490111.11,270125331.42,945261297.13
Payables,1579503328.4,1330438655.79,1226033077.08,839251057.33
Other Payable,77272632.18,72486092.93,71638930.24,64261876.71
Total Tax Payable,35125300.03,27128024.13,24116834.03,102290682.44
Accounts Payable,1467105396.19,1230824538.73,1130277312.81,672698498.18
Total Assets,19322830492.45,18275992540.58,18541623804.18,12560631408.44
Total Non Current Assets,13951364906.95,12516013765.5,11620493592.3,5936429662.46
Other Non Current Assets,213913969.32,447073386.07,742110964.1,574476536.35
Non Current Deferred Assets,8405006.13,11107945.18,14122910.09,10125186.11
Non Current Deferred Taxes Assets,509498339.88,325782894.93,195011335.6,104940100.07
Investmentin Financial Assets,30000000.0,30000000.0,41165000.0,21165000.0
Held To Maturity Securities,,,1165000.0,1165000.0
Available For Sale Securities,30000000.0,30000000.0,40000000.0,20000000.0
Long Term Equity Investment,,350464780.06,375424224.87,
Goodwill And Other Intangible Assets,443459901.88,438349699.07,414065078.26,49848239.22
Other Intangible Assets,395693672.49,390583469.68,366298848.87,49848239.22
Goodwill,47766229.39,47766229.39,47766229.39,
Net PPE,12746087689.74,10913235060.19,9838594079.38,5175874600.71
Accumulated Depreciation,,-2737738195.91,-2027939566.33,-1553979936.42
Gross PPE,12746087689.74,13650973256.1,11866533645.71,6729854537.13
Construction In Progress,2655043238.3,2160393277.66,3238152149.84,1223183182.44
Other Properties,10091044451.44,52416262.75,41631686.59,32406634.83
Machinery Furniture Equipment,,9824615110.07,7057108342.61,4650607320.91
Buildings And Improvements,,,,823657398.95
Properties,,1613548605.62,1529641466.67,823657398.95
Current Assets,5371465585.5,5759978775.08,6921130211.88,6624201745.98
Other Current Assets,186117931.91,125475609.81,174492285.4,156074633.83
Prepaid Assets,72744850.39,61455427.95,69926561.61,97146641.44
Inventory,1277060712.89,1321127631.26,1337242419.64,882265771.69
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,165741116.3,111715980.23,95832439.45,95715956.09
Finished Goods,196657836.31,183961079.84,185213719.56,126797371.19
Work In Process,220358094.84,262894331.35,285070481.69,189327871.12
Raw Materials,694303665.44,762556239.84,771125778.94,470424573.29
Other Receivables,513021465.39,733683916.01,731700887.18,545323515.21
Accounts Receivable,912113022.69,719564230.8,643025333.26,706031729.74
Allowance For Doubtful Accounts Receivable,,-42285807.18,-37102330.96,-38266234.06
Gross Accounts Receivable,,761850037.98,680127664.22,744297963.8
Cash Cash Equivalents And Short Term Investments,2410407602.23,2798671959.25,3964742724.79,4237359454.07
Other Short Term Investments,106810728.26,127378844.6,,
Cash And Cash Equivalents,2303596873.97,2671293114.65,3964742724.79,4237359454.07
Cash Equivalents,180391559.69,476442331.34,260283452.01,296524077.78
Cash Financial,2123205314.28,2194850783.31,3704459272.78,3940835376.29
