,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,767460689.0,767460689.0,770139176.0,774621120.0
Share Issued,767460689.0,767460689.0,770139176.0,774621120.0
Total Debt,797308701.7,472112151.71,161042541.84,604667447.38
Tangible Book Value,4693643479.78,4593629015.24,4391292812.67,4301242848.87
Invested Capital,5650463502.26,5272043850.14,4714714123.2,4984197673.16
Working Capital,2304968236.92,2608085400.63,2627274382.8,2491188277.76
Net Tangible Assets,4693643479.78,4593629015.24,4391292812.67,4301242848.87
Capital Lease Obligations,65525860.34,33961301.64,14299906.86,34285766.02
Common Stock Equity,4937688894.89,4847262821.61,4580324156.53,4431247415.46
Total Capitalization,4937688894.89,4847262821.61,4580324156.53,4441032598.03
Total Equity Gross Minority Interest,5499497789.31,5183334785.09,4845823396.53,4649712653.68
Minority Interest,561808894.42,336071963.48,265499240.0,218465238.22
Stockholders Equity,4937688894.89,4847262821.61,4580324156.53,4431247415.46
Treasury Stock,,44642501.41,136141738.92,200024811.57
Retained Earnings,1386707458.26,1323475690.36,1114847700.82,992389925.24
Additional Paid In Capital,2442193958.98,2485852554.44,2528979603.54,2574549432.73
Capital Stock,767460689.0,767460689.0,770139176.0,774621120.0
Common Stock,767460689.0,767460689.0,770139176.0,774621120.0
Total Liabilities Net Minority Interest,2720098949.26,2351759140.15,977114029.57,1642766739.19
Total Non Current Liabilities Net Minority Interest,123286995.2,103795490.43,76921277.01,91387590.48
Other Non Current Liabilities,,5434388.68,,
Non Current Deferred Revenue,39707177.9,34319005.04,43579731.97,41900663.72
Non Current Deferred Taxes Liabilities,18053956.96,30080795.07,19041638.18,5415978.17
Long Term Debt And Capital Lease Obligation,65525860.34,33961301.64,14299906.86,44070948.59
Long Term Capital Lease Obligation,65525860.34,33961301.64,14299906.86,34285766.02
Long Term Debt,,,,9785182.57
Current Liabilities,2596811954.06,2247963649.72,900192752.56,1551379148.71
Other Current Liabilities,10179772.64,3467880.49,3184276.1,979557.66
Current Debt And Capital Lease Obligation,731782841.36,438150850.07,146742634.98,560596498.79
Current Debt,712774607.37,424781028.53,134389966.67,543165075.13
Payables,1473226366.34,1785442926.12,725990151.76,962720506.21
Other Payable,238066769.91,255276202.75,199898016.27,290079158.56
Total Tax Payable,49148319.81,62658457.35,53299786.03,80790539.67
Accounts Payable,1186011276.62,1467508266.02,472792349.46,591850807.98
Total Assets,8219596738.57,7535093925.24,5822937426.1,6292479392.87
Total Non Current Assets,3317816547.59,2679044874.89,2295470290.74,2249911966.4
Other Non Current Assets,6510055.24,20390832.28,16896509.25,34957915.07
Non Current Deferred Assets,172183922.35,135861340.54,106934779.28,108121635.08
Non Current Deferred Taxes Assets,28575575.2,43741859.02,26537707.37,25269283.43
Investment Properties,76724274.87,,,
Goodwill And Other Intangible Assets,244045415.11,253633806.37,189031343.86,130004566.59
Other Intangible Assets,229593522.45,238992662.74,174562246.57,114531381.85
Goodwill,14451892.66,14641143.63,14469097.29,15473184.74
Net PPE,2789777304.82,2225417036.68,1956069950.98,1951558566.23
Accumulated Depreciation,,-1248998311.63,-1022694845.44,-776458322.48
Gross PPE,2789777304.82,3474415348.31,2978764796.42,2728016888.71
Construction In Progress,393238583.11,185089048.2,93670327.54,68750771.02
Other Properties,2396538721.71,43987710.01,24415809.19,49780284.26
Machinery Furniture Equipment,,2627583728.85,2351218084.18,2095441032.42
Buildings And Improvements,,,,
Properties,,617754861.25,509460575.51,514044801.01
Current Assets,4901780190.98,4856049050.35,3527467135.36,4042567426.47
Other Current Assets,606132901.19,326556997.45,85178535.72,38944568.66
Prepaid Assets,16669020.17,12104797.14,8326743.39,16921124.02
Inventory,307692235.91,375676547.33,160937369.02,219400507.48
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,30830062.47,34807002.82,31385629.22,34363341.75
Work In Process,32358697.83,33050723.45,16970918.66,11375341.96
Raw Materials,244503475.61,307818821.06,112580821.14,173661823.77
Other Receivables,76310034.32,27337976.6,57483347.35,67634292.91
Accounts Receivable,1365687577.01,1571001145.63,1002069898.22,1590931328.96
Allowance For Doubtful Accounts Receivable,,-5629607.2,-1777662.01,-16749031.0
Gross Accounts Receivable,,1576630752.83,1003847560.23,1607680359.96
Cash Cash Equivalents And Short Term Investments,2529288422.38,2543371586.2,2213471241.66,2108735604.44
Other Short Term Investments,140698867.89,133365536.67,677378874.66,1332000780.66
Cash And Cash Equivalents,2388589554.49,2410006049.53,1536092367.0,776734823.78
Cash Equivalents,1709118316.97,1860827743.56,761644586.48,362389963.22
Cash Financial,679471237.52,549178305.97,774447780.52,414344860.56
