,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,430448269.27,264415587.15,-508016118.04,-445776592.12
Repayment Of Debt,-1520901722.93,-1665329983.96,-578070872.0,-419100000.0
Issuance Of Debt,2002429228.61,1617369132.8,1416092057.61,584061800.0
Capital Expenditure,-5835245.75,-18461200.84,-178087591.81,-72282700.2
End Cash Position,1133173921.81,923037046.7,750873325.76,714666381.35
Beginning Cash Position,923037046.7,750873325.76,714666381.35,1115137689.63
Effect Of Exchange Rate Changes,56636.98,235442.36,183900.48,-532759.76
Changes In Cash,210080238.13,171928278.58,36023043.93,-399938548.52
Financing Cash Flow,-229368422.05,-96298666.43,538168790.89,61876344.84
Net Other Financing Charges,-114643340.79,62657591.46,-123063593.62,-14370654.64
Cash Dividends Paid,-581062586.94,-109185191.66,-164538801.1,-88714800.52
Net Issuance Payments Of Debt,481527505.68,-47960851.16,838021185.61,164961800.0
Net Long Term Debt Issuance,481527505.68,-47960851.16,838021185.61,164961800.0
Long Term Debt Payments,-1520901722.93,-1665329983.96,-578070872.0,-419100000.0
Long Term Debt Issuance,2002429228.61,1617369132.8,1416092057.61,584061800.0
Investing Cash Flow,3165145.16,-14649842.98,-172217220.73,-88321001.44
Net Other Investing Changes,,-2310116.68,,
Net Investment Purchase And Sale,5540979.0,6040980.0,4249863.01,-18442586.89
Sale Of Investment,5540980.0,6040980.0,4249863.01,1967213.11
Purchase Of Investment,-1.0,0.0,0.0,-20409800.0
Net Business Purchase And Sale,3321314.44,0.0,1615449.8,2223595.65
Sale Of Business,3321314.44,0.0,1615449.8,2223595.65
Net PPE Purchase And Sale,-5697148.28,-18380706.3,-178082533.54,-72102010.2
Sale Of PPE,138097.47,80494.54,5058.27,180690.0
Purchase Of PPE,-5835245.75,-18461200.84,-178087591.81,-72282700.2
Capital Expenditure Reported,,,,
Operating Cash Flow,436283515.02,282876787.99,-329928526.23,-373493891.92
Change In Working Capital,239519895.7,-62129612.46,-801055216.79,-1139360939.64
Change In Other Current Assets,13587001.61,-65853351.88,-32056005.91,-31442862.62
Change In Payable,-144819207.16,-1357615256.42,534870177.84,1648624187.13
Change In Inventory,95804757.59,59662588.51,-395465920.95,-1168297946.98
Change In Receivables,274947343.66,1301676407.33,-908403467.77,-1588244317.17
Other Non Cash Items,68520001.22,55722944.89,42730714.51,34386500.06
Deferred Tax,,,,
Depreciation And Amortization,38635449.07,41863960.71,34374459.67,29108244.99
Amortization Cash Flow,2947137.47,3202776.9,2493973.29,2175587.9
Depreciation,35688311.6,38661183.81,31880486.38,26932657.09
Gain Loss On Investment Securities,-5540980.0,-5988153.15,-4249863.01,-1967213.11
Gain Loss On Sale Of PPE,-452727.11,-325244.55,7391.61,-108888.25
Net Income From Continuing Operations,47247648.33,241868512.52,373515365.47,688137417.35
Cash Flowsfromusedin Operating Activities Direct,436283515.02,282876787.99,-329928526.23,-373493891.92
Taxes Refund Paid Direct,-260771198.39,-227602982.56,-302944439.88,-274784795.33
Classesof Cash Payments,-10063585979.28,-10827190794.54,-9889539799.6,-8949345388.24
Other Cash Paymentsfrom Operating Activities,-1492289892.55,-1915633664.07,-1202940112.95,-610308901.54
Paymentson Behalfof Employees,-376903407.45,-462796074.73,-466235735.31,-366683342.36
Paymentsto Suppliersfor Goodsand Services,-8194392679.28,-8448761055.74,-8220363951.34,-7972353144.34
Classesof Cash Receiptsfrom Operating Activities,10760640692.69,11337670565.09,9862555713.25,8850636291.65
Other Cash Receiptsfrom Operating Activities,145086724.78,164208395.14,234935372.9,106888163.19
Receiptsfrom Customers,10615553967.91,11173462169.95,9627620340.35,8743748128.46
