分类,研报标题,摘要,作者,评级,页数,日期,分享者,来源页,抓取时间,类型,分享时间
投研资讯,财通证券-锐明技术-002970-上半年归母净利润大增，计划港股上市-250711,事件：7月10日晚，锐明技术发布业绩预告，预计2025年上半年归属于上市公司股东的净利润1.90亿元~2.20亿元，同比增长53.64%~77.90%；基本每股收益1.07元至...,杨烨，王妍丹,增持,3,2025-07-12,dw6****24,1,2025-07-12 03:31:15,,
投研资讯,财通证券-科沃斯-603486-收入业绩高增，被忽视的新消费公司-250711,"事件：公司预计2025年半年度实现归母净利润96,000-99,000万元，同比+57.64%~+62.57%。实现扣非归母净利润84,000-87,000万元，同比+50.7...",孙谦,买入,3,2025-07-11,我**饭,1,2025-07-12 03:31:15,,
投研资讯,东吴证券-杰瑞股份-002353-中标非洲天然气EPC订单，海外天然气成长逻辑逐步兑现-250711,"事件：2025年7月9日，杰瑞股份公告获阿尔及利亚61亿元天然气增压站项目授标函。
　　收获阿尔及利亚气田增压项目，项目金额约8.5亿美元
　　近日，杰瑞石油天然气工程有限公司...",周尔双,买入,3,2025-07-11,xzw****29,1,2025-07-12 03:31:15,,
投研资讯,西南证券-珠江啤酒-002461-Q2利润维持较快增长，97纯生势能强劲-250711,事件：公司发布 2025年中报业绩快报，25年上半年实现归母净利润5.75-6.25亿元，同比增长15-25%；其中25Q2实现归母净利润4.18-4.68亿元，同比增长10....,朱会振，舒尚立,买入,4,2025-07-11,zyb****le,1,2025-07-12 03:31:15,,
投研资讯,东吴证券-重庆百货-600729-2025H1业绩快报点评：归母净利同比+9%稳健成长-250711,"投资要点
　　事件：7月10日公司发布2025年半年度业绩快报。2025H1，公司实现收入为80.4亿元，同比-10.45%；实现归母净利润为7.74亿元，同比+8.74%；扣...",吴劲草，阳靖,买入,3,2025-07-11,doub******100,1,2025-07-12 03:31:15,,
投研资讯,天风证券-隧道股份-600820-上海国资围绕加密货币与稳定币的发展趋势及应对策略开展学习，关注企业运营资产价值-250711,"上海国资围绕加密货币与稳定币的发展趋势及应对策略开展学习
　　近日上海市国资委党委7月10日召开中心组学习会，围绕加密货币与稳定币的发展趋势及应对策略开展学习。市国资委党委书记...",鲍荣富，王涛，王悦宜,买入,3,2025-07-11,旭日东****56,1,2025-07-12 03:31:15,,
投研资讯,东吴证券-华测检测-300012-2025Q2预告快评：Q2归母净利润同比+8%~10%，检测龙头经营持续稳健-250711,"投资要点
　　Q2归母净利润同比增长8%~10%，业绩增长符合预期
　　根据预告，2025年上半年华测检测归母净利润4.6~4.7亿元，同比增长6.1%~7.8%，扣非归母净利...",周尔双，韦译捷,增持,3,2025-07-11,lido******def,1,2025-07-12 03:31:15,,
投研资讯,民生证券-工业富联-601138-2025年半年度业绩预告点评：AI业务快速放量，带动净利润超预期-250711,事件：7月7日，工业富联发布2025年半年度业绩预告，2Q25公司预计实现归母净利润67.27~69.27亿元，yoy+47.72%~52.11%，预计实现扣非归母净利润66....,马天诣，方竞，宋晓东,推荐,3,2025-07-11,leo****05,1,2025-07-12 03:31:15,,
投研资讯,太平洋证券-厦钨新能-688778-主业稳健，新技术领先-250709,"事件：
　　2025年1-5月，厦钨新能源材料股份有限公司(以下简称“公司”)新能源材料产品实现销量约为4.76万吨，同比增长约20.95%，其中，钴酸锂销量约为2.23万吨，...",张文臣,买入（首次）,5,2025-07-11,wang******pku,1,2025-07-12 03:31:15,,
投研资讯,国信证券-时代新材-600458-重点布局新材料业务矩阵，有望打造新利润增长点-250711,"事项：
　　日前公司宣布第四大业务板块新材料事业部完成业务矩阵布局。公司2023年末开启建设新材料产业园&中试基地，主要生产高端聚氨酯减振及防护制品、有机硅PACK功能材料以及...",王蔚祺，王晓声，袁阳,优于大市,8,2025-07-11,烟**船,1,2025-07-12 03:31:15,,
投研资讯,开源证券-水星家纺-603365-公司首次覆盖报告：家纺龙头推陈出新，深化大单品战略助力全品类发展-250710,"家纺龙头推陈出新，以大单品助全品类发展，首次覆盖，给予“买入”评级
　　水星家纺是国内家纺龙头公司，聚焦被芯优势品类，覆盖床上用品全品类产品矩阵。公司近年来在研发和营销端持续发...",吕明,买入（首次）,27,2025-07-11,fre****ck,1,2025-07-12 03:31:15,,
投研资讯,山西证券-中恒电气-002364-HVDC方案领头羊，AI浪潮下迎新机-250711,"投资要点：
　　公司介绍：聚焦数字能源产业链，软、硬件协同发展：公司创立于1996年，2010年于深交所挂牌上市，主要业务包含数据中心与站点能源、数字电网与综合能源服务、电力电...",肖索，贾惠淋,买入-B,24,2025-07-11,vivi******son,1,2025-07-12 03:31:15,,
投研资讯,长城证券-九号公司-689009-短交通为基、机器人为翼，成长为智慧生态级玩家-250711,"九号公司：智能短交通+机器人领域的全能玩家。
　　公司以“简化人和物的移动”为使命，通过核心技术的复用和升级打造“智能短交通+服务机器人”的平台化业务生态，形成了电动平衡车、电...",陈逸同，金瑞,买入（首次）,27,2025-07-11,fuq****23,1,2025-07-12 03:31:15,,
投研资讯,财通证券-通化东宝-600867-完成特宝生物股权转让-250711,"事件：7月4日，公司发布公告，完成了与西藏信托有限公司的股份协议转让。占特宝生物总股本的5.70%。转让价款总额为13.01亿元。
　　本次转让将增厚公司的现金储备。本次转让占...",华挺，赵千,增持,3,2025-07-11,deng******u01,1,2025-07-12 03:31:15,,
投研资讯,民生证券-双环传动-002472-系列点评十二：发布员工持股计划，明确业绩增长目标-250711,事件概述：7月10日，公司发布2025年员工持股计划（草案），覆盖公司董事（不含独董）、监事、高管、中层及核心员工（总计≤358人），股票来源为公司回购专用证券账户内已回购的股...,崔琰，马天韵,推荐,3,2025-07-11,szh****da,1,2025-07-12 03:31:15,,
投研资讯,长城证券-福瑞股份-300049-MASH新药上市进程加快，看好诊断设备持续放量-250711,预计2030年MASH药物市场规模将超300亿美元。代谢功能障碍相关脂肪变性肝病（MAFLD）是一类肝脏中多余脂肪堆积（非酒精摄入）导致的疾病。随着疾病进展，肝脏产生炎症，导致...,吴明华,买入（首次）,10,2025-07-11,472****22,1,2025-07-12 03:31:15,,
投研资讯,长城证券-亚太股份-002284-2Q25业绩同比维持高增长，成长逻辑持续兑现-250711,事件：7月8日，公司发布1H25业绩预告，预计1H25归母净利润1.9亿-2.1元，同比增长81.97%-101.13%；扣非净利润1.7亿-1.9亿元，同比增长84.56%-...,陈逸同，金瑞,买入,3,2025-07-11,bia****ng,1,2025-07-12 03:31:15,,
投研资讯,长城证券-国力股份-688103-国内电子真空行业领军者，25H1预计营收利润实现大幅增长-250710,"事件。2025年7月8日，公司发布2025年半年度业绩预告。公司预计上半年实现营收5.4-5.8亿元，同比增长61.75%-73.73%；预计实现归母净利润3,400-3,80...",侯宾，姚久花,买入（首次）,9,2025-07-11,tong******hao,1,2025-07-12 03:31:15,,
投研资讯,长城证券-工业富联-601138-归母净利润增速亮眼，AI服务器云计算持续放量-250711,事件：2025年7月7日，公司发布《2025年半年度业绩预告》，公司预计2025年上半年实现归母净利润119.58亿元—121.58亿元，同比增长36.84%—39.12%；预...,侯宾，姚久花,买入,4,2025-07-11,远**孤,1,2025-07-12 03:31:15,,
投研资讯,开源证券-蓝晓科技-300487-公司首次覆盖报告：吸附分离材料龙头向高端领域突围，打造增长新引擎-250710,"吸附分离材料龙头向高端领域突围，打造增长新引擎
　　公司以吸附树脂为基础，以解决客户棘手问题为导向，推动相关行业实现里程碑式进步。公司目前已打造吸附分离材料销售、系统装置销售及...",金益腾，张晓锋，宋梓荣,买入（首次）,43,2025-07-11,wat****37,1,2025-07-12 03:31:15,,
投研资讯,东莞证券-三美股份-603379-2025年半年度业绩预增点评：公司上半年归母净利大幅预增147%~172%-250711,"公司发布2025年半年度业绩预增公告，预计2025年半年度实现归属于上市公司股东的净利润为94,761.90万元到104,238.10万元，同比增长146.97%到171.67...",卢立亭,买入,3,2025-07-11,何**猪,2,2025-07-12 03:31:17,,
投研资讯,太平洋证券-赛力斯-601127-问界M8纯电有望延续爆款，M7大改王者归来-250710,事件：赛力斯发布半年度业绩预增，公司预计2025年半年度实现归母净利润为27.00亿元到32.00亿元，同比上升66.20%到96.98%。扣非归母净利润为22.30亿元到27...,刘虹辰,买入,5,2025-07-11,luc****an,2,2025-07-12 03:31:17,,
投研资讯,开源证券-赛力斯-601127-公司信息更新报告：Q2业绩预计高增，高端车型持续放量推动量价齐升-250711,"2025Q2归母净利中值预计同环比+57%/194%，“规模效应+高端化”双轮驱动
　　公司发布2025年半年度业绩预告，预计实现归母/扣非归母净利润分别为27-32/22.3...",赵旭杨,买入,4,2025-07-11,wang******ing,2,2025-07-12 03:31:17,,
投研资讯,西南证券-晨光生物-300138-棉籽回暖扭亏为盈，植提改善长期向上-250710,事件：公司发布2025年半年度业绩预告，预计25H1营业收入为34.6-37.6亿元，同比-0.9%至+7.7%；归母净利润为2.0-2.3亿元，同比+102.3%至+132....,朱会振，杜雨聪,买入,6,2025-07-11,么**牛,2,2025-07-12 03:31:17,,
投研资讯,东吴证券-长江电力-600900-2025H1电量稳增，国债收益率下行红利标杆空间打开-250711,"投资要点
　　事件：2025/7/10，公司发布2025年半年度发电量完成情况公告。
　　2025H1发电量稳增，乌东德来水偏丰、三峡来水偏枯：2025年上半年，乌东德水库来水...",袁理，任逸轩，唐亚辉,买入,3,2025-07-11,lov****99,2,2025-07-12 03:31:17,,
投研资讯,中航证券-天承科技-688603-PCB化学品乘势而上，半导体新程蓄势待发-250709,"报告摘要
　　◆内资PCB湿电子化学品核心供应商，产品定位高端。
　　公司深耕PCB专用功能性湿电子化学品，主要产品包括化学沉铜专用化学品、电镀专用化学品、铜面处理专用化学品等...",刘一楠，刘牧野,买入（首次）,5,2025-07-11,wk57******546,2,2025-07-12 03:31:17,,
投研资讯,中航证券-天阳科技-300872-致力AI等创新业务拓展，布局“信用卡+稳定币充值”-250707,"报告摘要
　　坚定“专业化+产品化”，致力AI+等创新业务拓展
　　公司聚焦于人工智能、区块链、云计算和大数据等新一代金融科技研发，主要围绕银行等金融客户提供数字化金融产品及服...",卢正羽,买入（首次）,6,2025-07-11,hor****ng,2,2025-07-12 03:31:17,,
投研资讯,民生证券-海利得-002206-2025年半年度业绩预增公告点评：25H1利润预期亮眼，越南+新材料双轮驱动公司未来-250711,点评。2025年7月11日，公司发布2025年半年度业绩预增公告。2025年上半年，公司预计实现归母净利润2.8-3.1亿元，同比增长47.65%-63.47%；预计实现扣非后...,刘海荣，李金凤,推荐,3,2025-07-11,光明***子,2,2025-07-12 03:31:17,,
投研资讯,华安证券-洽洽食品-002557-跟踪点评：二季度有望环比回暖-250710,"公司近况跟踪：
　　25Q2公司经营稳健，通过产品创新，主力品类瓜子与坚果增速有望环比回暖。基于公司产品力、品牌力领先，叠加海外积极求变，我们看好公司未来发展前景。
　　收入：...",邓欣,买入,4,2025-07-11,niha******122,2,2025-07-12 03:31:17,,
投研资讯,开源证券-思看科技-688583-中小盘次新股说：国内工业级3D视觉数字化领先企业，打造全球领先的三维数字化民族品牌-250710,"工业级3D视觉数字化行业领先企业，积极拓展应用边界
　　思看科技是面向全球的三维视觉数字化综合解决方案提供商，国内工业级3D视觉数字化产品行业的领先企业。近年来，公司业绩高速增...",周佳,,18,2025-07-11,zha****yi,2,2025-07-12 03:31:17,,
投研资讯,华鑫证券-江山股份-600389-公司事件点评报告：25H1利润预计大幅增长，新项目打开成长空间-250710,"事件
　　江山股份发布2025年半年度业绩预增公告：2025年半年度预计实现归母净利润3-3.6亿元，同比增长75.65%-110.78%；预计实现扣非归母净利润2.4-3亿元...",张伟保,买入,5,2025-07-11,eva****ss,2,2025-07-12 03:31:17,,
投研资讯,国金证券-北方导航-600435-业绩大幅改善，低成本弹药进入放量期-250710,"业绩简评
　　2025年7月10日公司发布2025年半年度业绩预盈公告，预计2025年半年度实现归母1.05亿元至1.20亿元，上年同期为-0.74亿元，扭亏为盈；预计2025...",杨晨,买入,4,2025-07-11,lrh****di,2,2025-07-12 03:31:17,,
投研资讯,开源证券-巨化股份-600160-公司信息更新报告：2025Q2业绩或大幅创历史新高，全新商业模式逐步形成-250709,"2025Q2业绩预计同比增长122%-152%，或创历史新高，维持“买入”评级
　　公司2025H1预计实现归母净利润19.7-21.3亿元，同比增长136%-155%；预计实...",金益腾，毕挥，李思佳,买入,4,2025-07-10,mrt****88,2,2025-07-12 03:31:17,,
