,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,2074202743.38,5329897755.18,5043956041.18,7338452114.06
Repayment Of Debt,-2241000000.0,-6126800000.0,-5257495000.0,-4893522659.58
Issuance Of Debt,,1150000000.0,4768600000.0,4634995000.0
Capital Expenditure,-919911121.03,-838859692.01,-594063343.65,-481440756.88
End Cash Position,14823397114.96,15195830354.4,18799026475.8,16200979741.33
Beginning Cash Position,15195830354.4,18799026475.8,16200979741.33,9212253763.48
Effect Of Exchange Rate Changes,6414.94,7161.63,42395.08,-5287.94
Changes In Cash,-372439654.38,-3603203283.03,2598004339.39,6988731265.79
Financing Cash Flow,-3880906164.18,-8981386913.33,-2521557501.79,-434621948.27
Net Other Financing Charges,-150318114.19,-259284614.62,-985470001.15,269272668.91
Cash Dividends Paid,-1489588049.99,-1393302298.71,-1047192500.64,-445366957.6
Net Issuance Payments Of Debt,-2241000000.0,-4976800000.0,-488895000.0,-258527659.58
Net Long Term Debt Issuance,-2241000000.0,-4976800000.0,-488895000.0,-258527659.58
Long Term Debt Payments,-2241000000.0,-6126800000.0,-5257495000.0,-4893522659.58
Long Term Debt Issuance,,1150000000.0,4768600000.0,4634995000.0
Investing Cash Flow,514352645.39,-790573816.89,-518457543.65,-396539656.88
Net Other Investing Changes,,,,
Net Investment Purchase And Sale,1431763766.42,48285875.12,75603600.0,84900300.0
Sale Of Investment,1431763766.42,48285875.12,75603600.0,84900300.0
Purchase Of Investment,,,,
Net PPE Purchase And Sale,-917411121.03,-838859692.01,-594061143.65,-481439956.88
Sale Of PPE,2500000.0,,2200.0,800.0
Purchase Of PPE,-919911121.03,-838859692.01,-594063343.65,-481440756.88
Capital Expenditure Reported,,,,
Operating Cash Flow,2994113864.41,6168757447.19,5638019384.83,7819892870.94
Change In Working Capital,-2152413066.42,636033953.71,-431351041.7,633620000.68
Change In Other Current Assets,33231605.81,-3512193.12,3356157.83,18637564.96
Change In Payable,-372785997.02,-234860402.88,-74250585.02,923457394.63
Change In Inventory,-123504969.94,-31267894.94,-58061868.46,119842178.15
Change In Receivables,-1689353705.27,905674444.65,-302394746.05,-428317137.06
Other Non Cash Items,277041292.44,418348977.49,583244939.75,630370220.81
Deferred Tax,,,,
Depreciation And Amortization,1422658921.04,1228819476.16,1266693702.55,1134860505.41
Amortization Cash Flow,252435282.85,245478846.88,224439790.42,239383350.21
Depreciation,1170223638.19,983340629.28,1042253912.13,895477155.2
Gain Loss On Investment Securities,-356721397.8,-647888087.78,-585817072.92,-962826500.09
Gain Loss On Sale Of PPE,-24980253.03,889135.82,-2014263.92,-210528753.98
Net Income From Continuing Operations,3913465174.65,4503632206.62,4416905632.52,6336545328.95
Cash Flowsfromusedin Operating Activities Direct,2994113864.41,6168757447.19,5638019384.83,7819892870.94
Taxes Refund Paid Direct,-4227150344.08,-3870216867.92,-5242451419.34,-3765118650.6
Classesof Cash Payments,-9852401577.56,-8553396904.12,-6458165414.08,-7695927272.91
Other Cash Paymentsfrom Operating Activities,-1927872261.14,-133016196.83,-172419286.41,-195454391.04
Paymentson Behalfof Employees,-2164993233.77,-2003855821.05,-1386668632.6,-1427938341.94
Paymentsto Suppliersfor Goodsand Services,-5759536082.65,-6416524886.24,-4899077495.07,-6072534539.93
Classesof Cash Receiptsfrom Operating Activities,17073665786.05,18592371219.23,17338636218.25,19280938794.45
Other Cash Receiptsfrom Operating Activities,183355926.68,274644143.69,346485130.29,284300505.95
Receiptsfrom Customers,16890309859.37,18317727075.54,16992151087.96,18996638288.5
