,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-63599971.52,35445881.69,-753796.12,-13505770.26
Repayment Of Debt,-38331262.0,-10000000.0,-18000000.0,
Issuance Of Debt,0.0,48331262.0,15000000.0,3000000.0
Capital Expenditure,-153732151.2,-82163505.94,-79931956.23,-81339828.15
End Cash Position,109023590.19,113363599.38,52793713.06,69796184.63
Beginning Cash Position,113363599.38,52793713.06,69796184.63,92038134.48
Effect Of Exchange Rate Changes,1709255.62,1414623.84,3467860.62,-2498491.35
Changes In Cash,-6049264.81,59155262.48,-20470332.19,-19743458.5
Financing Cash Flow,395738661.91,23647822.29,-19854657.62,-7568461.65
Net Other Financing Charges,473552423.92,-14132526.09,-16489078.45,-10492953.3
Cash Dividends Paid,-39482500.01,-550913.62,-365579.17,-75508.35
Net Issuance Payments Of Debt,-38331262.0,38331262.0,-3000000.0,3000000.0
Net Long Term Debt Issuance,-38331262.0,38331262.0,-3000000.0,3000000.0
Long Term Debt Payments,-38331262.0,-10000000.0,-18000000.0,
Long Term Debt Issuance,0.0,48331262.0,15000000.0,3000000.0
Investing Cash Flow,-491920106.4,-82101947.44,-79793834.68,-80009054.74
Net Other Investing Changes,-343000000.0,,,
Net Investment Purchase And Sale,4560172.51,0.0,49771.55,1188560.97
Sale Of Investment,4560172.51,0.0,49771.55,1188560.97
Purchase Of Investment,0.0,0.0,,
Net Business Purchase And Sale,0.0,0.0,,
Sale Of Business,0.0,0.0,,
Net PPE Purchase And Sale,-153480278.91,-82101947.44,-79843606.23,-81197615.71
Sale Of PPE,251872.29,61558.5,88350.0,142212.44
Purchase Of PPE,-153732151.2,-82163505.94,-79931956.23,-81339828.15
Operating Cash Flow,90132179.68,117609387.63,79178160.11,67834057.89
Change In Working Capital,-139040524.64,-71280570.27,-68936768.27,-59992553.2
Change In Other Current Assets,-3192460.46,-1617792.04,1879714.33,-495911.06
Change In Payable,77787976.61,33047419.01,18309868.72,12109981.04
Change In Inventory,-49995895.0,-9643767.47,-26655204.35,-25932752.08
Change In Receivables,-163640145.79,-93066429.77,-62471146.97,-45673871.1
Other Non Cash Items,1994255.74,1252328.63,-1357314.21,4061149.2
Depreciation And Amortization,45242382.56,37794792.69,28737041.17,20859511.1
Amortization Cash Flow,1146457.71,679801.45,995696.56,957876.6
Depreciation,44095924.85,37114991.24,27741344.61,19901634.5
Gain Loss On Investment Securities,-4786150.59,,-49771.55,-749660.97
Gain Loss On Sale Of PPE,-240279.71,184720.5,176333.41,361844.56
Net Income From Continuing Operations,175975748.59,139657632.78,114212339.86,98548062.4
Cash Flowsfromusedin Operating Activities Direct,90132179.68,117609387.63,79178160.11,67834057.89
Taxes Refund Paid Direct,-66655614.66,-45287199.18,-21958701.84,-33656821.05
Classesof Cash Payments,-494069386.33,-381600899.66,-322034492.66,-313436203.9
Other Cash Paymentsfrom Operating Activities,-53781931.62,-35844171.44,-23018309.99,-27190440.57
Paymentson Behalfof Employees,-146979949.02,-116904096.42,-98537761.01,-91176534.39
Paymentsto Suppliersfor Goodsand Services,-293307505.69,-228852631.8,-200478421.66,-195069228.94
Classesof Cash Receiptsfrom Operating Activities,650857180.67,544497486.47,423171354.61,414927082.84
Other Cash Receiptsfrom Operating Activities,16821955.64,15494093.99,5278387.6,8339057.65
Receiptsfrom Customers,634035225.03,529003392.48,417892967.01,406588025.19
