,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,527012481.0,527012481.0,527012480.0,527012480.0
Share Issued,527012481.0,527012481.0,527012480.0,527012480.0
Net Debt,1906691565.78,1059282687.59,1934758839.94,2230922834.1
Total Debt,4128732053.67,3571605099.57,3730526048.58,3421102645.04
Tangible Book Value,2150540829.29,1878170107.5,1682085541.22,1338661312.74
Invested Capital,6283998927.95,5217199777.4,5271022228.4,4852615566.56
Working Capital,-2556768679.97,-2099883806.96,-1887439569.34,-1672291550.88
Net Tangible Assets,2150540829.29,1878170107.5,1682085541.22,1338661312.74
Capital Lease Obligations,24645633.49,22951839.73,42957114.29,47296803.41
Common Stock Equity,2685997217.03,2445670743.64,2272125718.81,1942620858.21
Total Capitalization,3971081418.55,3907098533.15,3745804801.04,3311916157.2
Total Equity Gross Minority Interest,2971259923.19,2703357983.58,2473123848.63,2163097465.86
Minority Interest,285262706.16,257687239.94,200998129.82,220476607.65
Stockholders Equity,2685997217.03,2445670743.64,2272125718.81,1942620858.21
Treasury Stock,,,,
Retained Earnings,1570262766.6,1350565767.14,1178279337.87,848954691.97
Additional Paid In Capital,402186358.7,402186358.7,552761353.7,552761353.7
Capital Stock,527012481.0,527012481.0,376437486.0,376437486.0
Common Stock,527012481.0,527012481.0,376437486.0,376437486.0
Total Liabilities Net Minority Interest,11021609866.28,11434832455.63,11285437050.1,10215554345.47
Total Non Current Liabilities Net Minority Interest,1703522925.35,1959755611.52,2076891778.17,1855272116.93
Tradeand Other Payables Non Current,43712700.14,131757198.06,248595673.57,144979143.05
Non Current Deferred Revenue,340935341.43,313610973.04,290444785.37,280924156.28
Non Current Deferred Taxes Liabilities,9145048.77,30007811.18,21215122.71,12776715.2
Long Term Debt And Capital Lease Obligation,1309729835.01,1484379629.24,1516636196.52,1416592102.4
Long Term Capital Lease Obligation,24645633.49,22951839.73,42957114.29,47296803.41
Long Term Debt,1285084201.52,1461427789.51,1473679082.23,1369295298.99
Current Liabilities,9318086940.93,9475076844.11,9208545271.93,8360282228.54
Other Current Liabilities,43014337.4,46306164.15,28773860.75,37842314.79
Current Debt And Capital Lease Obligation,2819002218.66,2087225470.33,2213889852.06,2004510542.64
Current Debt,2312917509.4,1310101244.25,1525217427.36,1540699409.36
Payables,6221283329.98,7036327985.88,6793097028.0,6136951941.13
Other Payable,566869669.7,751171771.26,750293730.47,843355513.15
Dividends Payable,,,,
Total Tax Payable,176413119.9,194484011.49,111037757.67,105638589.46
Accounts Payable,5478000540.38,6090672203.13,5931765539.86,5187957838.52
Total Assets,13992869789.47,14138190439.21,13758560898.73,12378651811.33
Total Non Current Assets,7231551528.51,6762997402.06,6437455196.14,5690661133.67
Other Non Current Assets,626535297.35,273802556.14,166608364.53,449088481.28
Non Current Deferred Assets,21935892.41,14386820.64,16859217.08,21619352.12
Non Current Deferred Taxes Assets,778532285.22,633166588.61,455262556.11,357520788.69
Investmentin Financial Assets,196635677.69,188393600.0,168000000.0,168000000.0
Available For Sale Securities,196635677.69,188393600.0,168000000.0,168000000.0
Long Term Equity Investment,22451562.25,,,
Goodwill And Other Intangible Assets,535456387.74,567500636.14,590040177.59,603959545.47
Other Intangible Assets,467022007.01,478578650.57,490088067.53,504007435.41
Goodwill,68434380.73,88921985.57,99952110.06,99952110.06
Net PPE,5050004425.85,5085747200.53,5040684880.83,4090472966.11
Accumulated Depreciation,,-1166247461.17,-810755505.27,-573016124.09
Gross PPE,5050004425.85,6251994661.7,5851440386.1,4663489090.2
Construction In Progress,386084171.23,422137574.02,1110390570.66,1638523744.45
Other Properties,4663920254.62,2486483435.98,1884839025.21,1340931239.55
Machinery Furniture Equipment,,72163703.57,63856204.5,53854445.7
Buildings And Improvements,,,,
Properties,,3271209948.13,2792354585.73,1630179660.5
Current Assets,6761318260.96,7375193037.15,7321105702.59,6687990677.66
Other Current Assets,384764902.94,286128906.8,120608628.3,202138749.86
Prepaid Assets,89755995.25,146890457.51,84206085.78,96731223.59
Inventory,729696159.41,748738745.14,656919377.34,566547948.75
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,217698495.83,187693027.03,173895677.9,104239012.33
Work In Process,31279684.87,45662796.4,33141398.89,28889506.43
Raw Materials,480717978.71,515382921.71,449882300.55,433419429.99
Other Receivables,629458613.04,916040170.58,1102444948.18,1175286812.58
Accounts Receivable,3234680904.86,3563632613.67,4239811073.34,3888214068.63
Allowance For Doubtful Accounts Receivable,,-1365695016.25,-1068681068.02,-716774102.9
Gross Accounts Receivable,,4929327629.92,5308492141.36,4604988171.53
Cash Cash Equivalents And Short Term Investments,1692961685.46,1713762143.45,1117115589.65,759071874.25
Other Short Term Investments,1651540.32,1515797.28,52977920.0,80000000.0
Cash And Cash Equivalents,1691310145.14,1712246346.17,1064137669.65,679071874.25
Cash Equivalents,909196229.15,930903594.94,607020133.43,275045832.02
Cash Financial,782113915.99,781342751.23,457117536.22,404026042.23
