,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,314999456.0,314735736.0,313574120.0,290435145.0
Share Issued,314999456.0,314735736.0,313574120.0,290435145.0
Net Debt,807864968.83,,,
Total Debt,2938562498.95,1830037849.18,702723396.66,448439841.98
Tangible Book Value,3827397227.13,3417190177.48,2491309086.24,1343324624.02
Invested Capital,6819100754.9,5293967824.45,3193803144.86,1835767160.25
Working Capital,3443761757.22,3149574216.13,1836293441.33,1029816074.74
Net Tangible Assets,3827397227.13,3417190177.48,2491309086.24,1343324624.02
Capital Lease Obligations,28516168.63,55020903.15,52968939.84,13736276.65
Common Stock Equity,4073135316.49,3664156771.29,2571778474.35,1407736698.46
Total Capitalization,5679803341.2,4774230276.63,2581487366.03,1407736698.46
Total Equity Gross Minority Interest,4127350357.21,3743988848.95,2589527210.96,1428006951.18
Minority Interest,54215040.72,79832077.66,17748736.61,20270252.72
Stockholders Equity,4073135316.49,3664156771.29,2571778474.35,1407736698.46
Other Equity Interest,155718302.17,155724995.61,,
Treasury Stock,53177600.0,143163605.08,,
Retained Earnings,2405723851.53,1896492333.37,921782884.55,370134245.53
Additional Paid In Capital,768081016.36,1121820728.38,1142938921.32,644387137.77
Capital Stock,314999456.0,224811240.0,154470010.0,98670000.0
Common Stock,314999456.0,224811240.0,154470010.0,98670000.0
Total Liabilities Net Minority Interest,9902088048.23,11873497595.83,5932567648.0,2854386410.3
Total Non Current Liabilities Net Minority Interest,1741658788.84,1263536059.42,103967551.0,32772478.37
Other Non Current Liabilities,38983641.14,20642029.65,12226138.98,11039970.69
Tradeand Other Payables Non Current,1750000.0,,,828889.38
Non Current Deferred Revenue,1489841.59,1974389.69,1374839.23,1868301.27
Non Current Deferred Taxes Liabilities,64251112.77,75825231.59,27688741.27,5299040.38
Long Term Debt And Capital Lease Obligation,1635184193.34,1165094408.49,62677831.52,13736276.65
Long Term Capital Lease Obligation,28516168.63,55020903.15,52968939.84,13736276.65
Long Term Debt,1606668024.71,1110073505.34,9708891.68,
Current Liabilities,8160429259.39,10609961536.41,5828600097.0,2821613931.93
Other Current Liabilities,9475176.99,4333632.85,212263634.85,148519591.56
Current Debt And Capital Lease Obligation,1303378305.61,664943440.69,640045565.14,434703565.33
Current Debt,1139297413.7,519737547.82,612315778.83,428030461.79
Payables,4212710878.56,6033711860.65,2995919662.37,1095932378.36
Other Payable,237425380.56,300709351.54,122079227.76,79764697.76
Total Tax Payable,153223364.61,155412912.46,84906213.57,29252150.99
Accounts Payable,3822062133.39,5577589596.65,2788934221.04,986915529.61
Total Assets,14029438405.44,15617486444.78,8522094858.96,4282393361.48
Total Non Current Assets,2425247388.83,1857950692.24,857201320.63,430963354.81
Other Non Current Assets,41776850.92,40915377.17,1756180.33,9168625.65
Non Current Deferred Assets,63362700.79,65333228.01,28814549.42,2467003.04
Non Current Deferred Taxes Assets,189200935.04,109367225.11,84778491.88,28841236.23
Investmentin Financial Assets,175916504.78,185271024.08,84541087.07,21350567.2
Available For Sale Securities,175916504.78,185271024.08,84541087.07,21350567.2
Long Term Equity Investment,2019872.27,3340670.41,,
Goodwill And Other Intangible Assets,245738089.36,246966593.81,80469388.11,64412074.44
Other Intangible Assets,183635315.14,183348881.8,60097917.56,44040603.89
Goodwill,62102774.22,63617712.01,20371470.55,20371470.55
Net PPE,1707232435.67,1206756573.65,575718047.52,304723848.25
Accumulated Depreciation,-168392330.26,-92895946.15,-45051289.24,-25366704.51
Gross PPE,1875624765.93,1299652519.8,620769336.76,330090552.76
Construction In Progress,747384577.99,152486136.51,97998102.93,140880139.81
Other Properties,155429734.94,186663941.74,125717165.04,37250971.35
Machinery Furniture Equipment,119244582.03,112121318.8,68237096.59,42110841.6
Properties,853565870.97,848381122.75,328816972.2,109848600.0
Current Assets,11604191016.61,13759535752.54,7664893538.33,3851430006.67
Other Current Assets,51976577.91,78299342.53,135826422.71,56858121.13
Prepaid Assets,144470680.91,148511350.8,53579835.17,41967408.31
Inventory,5341089392.62,7629583282.5,3887965663.89,1851541472.5
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,4443385594.16,6225675223.33,2839243637.68,1377817455.46
Work In Process,553857315.21,999362478.43,702776329.68,303448801.12
Raw Materials,343846483.25,404545580.74,345945696.53,170275215.92
Other Receivables,690903103.45,1466346452.67,1097056993.66,731565815.98
Accounts Receivable,2886367167.13,1591755715.37,809686981.67,369828203.1
Allowance For Doubtful Accounts Receivable,-418377678.65,-231837233.27,-163331207.17,-88392911.39
Gross Accounts Receivable,3304744845.78,1823592948.64,973018188.84,458221114.49
Cash Cash Equivalents And Short Term Investments,2489384094.59,2845039608.67,1680777641.23,799668985.65
Other Short Term Investments,551283625.01,1013130849.65,968348676.11,250870623.61
Cash And Cash Equivalents,1938100469.58,1831908759.02,712428965.12,548798362.04
Cash Equivalents,70229989.38,315349536.05,114611972.62,56239883.81
Cash Financial,1867870480.2,1516559222.97,597816992.5,492558478.23
