,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,3073421680.0,3090907356.0,3090907356.0,3094073712.0
Share Issued,3073421680.0,3090907356.0,3090907356.0,3094073712.0
Net Debt,,3513970110.5,1776158982.16,599234987.47
Total Debt,8958719665.25,9626963852.58,9714521060.17,8584580991.99
Tangible Book Value,26838475057.79,22393478862.2,21832750374.95,20310108253.19
Invested Capital,35814753689.24,32861993578.47,30694890276.12,28383982625.26
Working Capital,10013001571.91,6263496421.32,6142659944.2,8436500920.34
Net Tangible Assets,26838475057.79,22393478862.2,21832750374.95,20310108253.19
Capital Lease Obligations,3584791.02,5240136.43,2822404.07,2936868.15
Common Stock Equity,29324997728.95,24804662320.99,23574879326.24,21831838010.85
Total Capitalization,34652241450.2,31626305515.57,28848516835.11,26980649797.34
Total Equity Gross Minority Interest,29445550262.93,24919708152.87,23662169093.09,21895568862.26
Minority Interest,120552533.98,115045831.88,87289766.85,63730851.41
Stockholders Equity,29324997728.95,24804662320.99,23574879326.24,21831838010.85
Treasury Stock,,500059711.25,500059711.25,320360784.48
Retained Earnings,21375740194.12,16890233961.5,15823744811.91,14152465528.17
Additional Paid In Capital,2854024919.08,3334992617.92,3334992617.92,3847505213.92
Capital Stock,3073421680.0,3090907356.0,3090907356.0,2578394760.0
Common Stock,3073421680.0,3090907356.0,3090907356.0,2578394760.0
Total Liabilities Net Minority Interest,13543582208.04,14236538711.8,14605475920.37,12828456614.53
Total Non Current Liabilities Net Minority Interest,6634382694.85,8114144695.91,6636935812.98,6351199635.11
Non Current Deferred Revenue,1025834591.04,1065586274.49,1083159222.41,1063699676.16
Non Current Deferred Taxes Liabilities,277719591.54,221675090.41,277316677.63,135751304.31
Long Term Debt And Capital Lease Obligation,5330828512.27,6826883331.01,5276459912.94,5151748654.64
Long Term Capital Lease Obligation,3584791.02,5240136.43,2822404.07,2936868.15
Long Term Debt,5327243721.25,6821643194.58,5273637508.87,5148811786.49
Current Liabilities,6909199513.19,6122394015.89,7968540107.39,6477256979.42
Other Current Liabilities,53564334.9,17260124.76,4978299.99,5133310.1
Current Debt And Capital Lease Obligation,3627891152.98,2800080521.57,4438061147.23,3432832337.35
Current Debt,1162512239.04,1235688062.9,1846373441.01,1403332827.92
Payables,2979579097.08,3054045128.59,3464839730.42,2978156073.61
Other Payable,595531201.95,471944977.78,453743652.2,427321436.43
Total Tax Payable,538903915.3,301794080.4,208198951.94,420743262.69
Accounts Payable,1845143979.83,2280306070.41,2802897126.28,2130091374.49
Total Assets,42989132470.97,39156246864.67,38267645013.46,34724025476.79
Total Non Current Assets,26066931385.87,26770356427.46,24156444961.87,19810267577.03
Other Non Current Assets,159664455.4,138112803.89,279870482.64,501076584.4
Non Current Deferred Assets,33059580.89,11697961.72,13179878.45,18591707.06
Non Current Deferred Taxes Assets,2106046.31,650079.18,49832030.34,55805191.95
Investmentin Financial Assets,19498147.55,22998147.55,22998147.55,22998147.55
Available For Sale Securities,19498147.55,22998147.55,22998147.55,22998147.55
Long Term Equity Investment,865262148.36,697145200.08,432503568.48,351327625.75
Goodwill And Other Intangible Assets,2486522671.16,2411183458.79,1742128951.29,1521729757.66
Other Intangible Assets,2482899966.19,2407560753.82,1738506246.32,1521729757.66
Goodwill,3622704.97,3622704.97,3622704.97,
Net PPE,22500818336.2,23488568776.25,21615931903.12,17338738562.66
Accumulated Depreciation,-10110538657.91,-7993072185.79,-6371729994.19,-5146095158.64
Gross PPE,32611356994.11,31481640962.04,27987661897.31,22484833721.3
Construction In Progress,571610643.68,1621882507.56,5089233908.22,2984835072.82
Other Properties,23557217160.47,21607641843.06,15744879701.62,13181501023.98
Machinery Furniture Equipment,28462249.11,31963168.08,27261458.12,25093346.32
Buildings And Improvements,,,,
Properties,8454066940.85,8220153443.34,7126286829.35,6293404278.18
Current Assets,16922201085.1,12385890437.21,14111200051.59,14913757899.76
Other Current Assets,35969632.09,68232745.03,182442976.79,895782268.87
Prepaid Assets,163216512.08,209274602.05,222336776.26,78969960.6
Inventory,4090096841.96,4318878875.34,4144557702.39,3193657367.16
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,73445825.49,238029149.64,235495402.63,334001390.95
Finished Goods,2380699322.86,2308846364.05,2067559938.71,1320959956.15
Work In Process,1115128422.01,1171775187.04,1259897028.55,1008021313.66
Raw Materials,520823271.6,600228174.61,581605332.5,530674706.4
Other Receivables,1041991372.61,589820063.98,1021427010.77,786533743.81
Accounts Receivable,3653676104.37,2483266952.88,2476269041.23,2755168573.14
Allowance For Doubtful Accounts Receivable,,-146603098.58,-138773240.37,-147228058.9
Gross Accounts Receivable,,2629870051.46,2615042281.6,2902396632.04
Cash Cash Equivalents And Short Term Investments,7937250621.99,4716417197.93,6064166544.15,7203645986.18
Other Short Term Investments,745816.34,173056050.95,720314576.43,1250736359.24
Cash And Cash Equivalents,7936504805.65,4543361146.98,5343851967.72,5952909626.94
Cash Equivalents,0.0,1100027.82,192018439.84,268052623.05
Cash Financial,7880466637.91,4445068536.83,5151833527.88,5684857003.89
