,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,290566839.71,22586351.64,251177172.12,375144133.11
Repayment Of Debt,-1023646622.07,-1359912928.51,-1327920000.0,-967580000.0
Issuance Of Debt,1008838183.33,892232234.15,826324377.64,677746592.33
Capital Expenditure,-255318228.14,-248042565.82,-222640015.62,-176868781.68
End Cash Position,427133037.15,429290015.2,828969559.11,386697389.66
Beginning Cash Position,429290015.2,828969559.11,386697389.66,455133979.89
Effect Of Exchange Rate Changes,297155.9,236341.8,394189.57,-258154.61
Changes In Cash,-2454133.95,-399915885.71,441877979.88,-68178435.62
Financing Cash Flow,-418721265.9,-514498435.25,816525156.49,-428622031.5
Net Other Financing Charges,-363124887.72,15615456.91,1415548690.64,-37618324.23
Cash Dividends Paid,-40787939.44,-62433197.8,-97427911.79,-101170299.6
Net Issuance Payments Of Debt,-14808438.74,-467680694.36,-501595622.36,-289833407.67
Net Long Term Debt Issuance,-14808438.74,-467680694.36,-501595622.36,-289833407.67
Long Term Debt Payments,-1023646622.07,-1359912928.51,-1327920000.0,-967580000.0
Long Term Debt Issuance,1008838183.33,892232234.15,826324377.64,677746592.33
Investing Cash Flow,-129617935.9,-156046367.92,-848464364.35,-191569318.91
Net Other Investing Changes,,,,
Net Investment Purchase And Sale,122264431.98,91656197.9,-626160090.76,-14739277.24
Sale Of Investment,912264431.98,1201656197.9,1143839909.24,260722.76
Purchase Of Investment,-790000000.0,-1110000000.0,-1770000000.0,-15000000.0
Net Business Purchase And Sale,,,15180.99,
Purchase Of Business,,,15180.99,
Net PPE Purchase And Sale,-251882367.88,-247702565.82,-222319454.58,-176830041.67
Sale Of PPE,3435860.26,340000.0,320561.04,38740.01
Purchase Of PPE,-255318228.14,-248042565.82,-222640015.62,-176868781.68
Capital Expenditure Reported,,,,
Operating Cash Flow,545885067.85,270628917.46,473817187.74,552012914.79
Change In Working Capital,-80705380.78,-305197957.33,-16764210.61,-116397149.15
Change In Other Current Assets,-16416845.7,-32660800.05,-28810838.37,-9325288.84
Change In Payable,-11509396.24,-204637480.41,130436121.67,119417913.13
Change In Inventory,-146830759.64,-23380764.16,-151749501.53,-118346239.16
Change In Receivables,94051620.8,-44518912.71,33360007.62,-108143534.28
Other Non Cash Items,51384850.58,49074390.55,86477794.43,113307510.36
Deferred Tax,,,,
Depreciation And Amortization,453814667.58,416308241.58,392957062.53,392566875.31
Amortization Cash Flow,34041050.27,34684076.92,28120119.7,21914366.94
Depreciation,419773617.31,381624164.66,364836942.83,370652508.37
Gain Loss On Investment Securities,-18468779.85,-1215645.36,-18656187.92,-8000816.9
Gain Loss On Sale Of PPE,-1664059.23,401278.95,921009.28,226546.91
Net Income From Continuing Operations,96084465.93,31546451.87,-51261997.15,185925890.33
Cash Flowsfromusedin Operating Activities Direct,545885067.85,270628917.46,473817187.74,552012914.79
Taxes Refund Paid Direct,-110712729.64,-103016455.06,117319767.15,-82463440.31
Classesof Cash Payments,-2083063249.35,-1940733554.51,-1301603568.31,-880334221.02
Other Cash Paymentsfrom Operating Activities,-174105462.82,-165190601.72,-67657609.17,-84548929.55
Paymentson Behalfof Employees,-448690262.81,-364067211.86,-374205272.54,-355597354.95
Paymentsto Suppliersfor Goodsand Services,-1460267523.72,-1411475740.93,-859740686.6,-440187936.52
Classesof Cash Receiptsfrom Operating Activities,2739661046.84,2314378927.03,1658100988.9,1514810576.12
Other Cash Receiptsfrom Operating Activities,243272060.91,128996084.64,85528697.55,124461513.3
Receiptsfrom Customers,2496388985.93,2185382842.39,1572572291.35,1390349062.82
