,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1859722694.0,1864720561.0,1865273596.0,1865717988.0
Share Issued,1859722694.0,1864720561.0,1865273596.0,1865717988.0
Net Debt,2255480637.32,1901309624.27,2049023553.39,2054743618.45
Total Debt,4421321411.34,3643193641.13,3226039414.73,3395422746.97
Tangible Book Value,9549766211.32,9482891456.62,11121834498.44,10397964448.96
Invested Capital,14682763635.29,13834063041.79,15164115335.72,14564456656.12
Working Capital,973449642.92,893510470.76,2509456882.43,2045830657.2
Net Tangible Assets,9549766211.32,9482891456.62,11121834498.44,10397964448.96
Capital Lease Obligations,177113496.39,196638465.22,105628426.88,117301751.08
Common Stock Equity,10517912067.84,10451611345.75,12098454532.01,11393755878.05
Total Capitalization,10683011360.87,10617258444.77,12289738820.01,11800151438.46
Total Equity Gross Minority Interest,10916132327.5,10853572208.52,12509987326.89,11755175314.09
Minority Interest,398220259.66,401960862.77,411532794.88,361419436.04
Stockholders Equity,10517912067.84,10451611345.75,12098454532.01,11393755878.05
Treasury Stock,13199919.15,33311335.96,43031197.0,66887730.45
Retained Earnings,1425103808.46,1411728841.37,3150849196.07,2597429403.9
Additional Paid In Capital,5928948729.77,5948549799.07,5950849673.23,5995967261.7
Capital Stock,1859722694.0,1864720561.0,1865273596.0,1865717988.0
Common Stock,1859722694.0,1864720561.0,1865273596.0,1865717988.0
Total Liabilities Net Minority Interest,6412706650.24,5704289177.42,5619249244.08,6301812240.28
Total Non Current Liabilities Net Minority Interest,576124146.87,562483929.82,457736095.93,712885353.73
Tradeand Other Payables Non Current,97395384.29,54701035.35,40919549.77,106210370.8
Non Current Deferred Revenue,70127364.06,56498057.76,59014944.75,50908463.3
Non Current Deferred Taxes Liabilities,66388609.1,88999272.47,60888886.53,32069208.14
Long Term Debt And Capital Lease Obligation,342212789.42,362285564.24,296912714.88,523697311.49
Long Term Capital Lease Obligation,177113496.39,196638465.22,105628426.88,117301751.08
Long Term Debt,165099293.03,165647099.02,191284288.0,406395560.41
Current Liabilities,5836582503.37,5141805247.6,5161513148.15,5588926886.55
Other Current Liabilities,26156538.94,30197408.36,31449870.65,32370146.45
Current Debt And Capital Lease Obligation,4079108621.92,3280908076.89,2929126699.85,2871725435.48
Current Debt,3999752274.42,3216804597.02,2874376515.71,2764305217.66
Payables,1500456809.82,1536416866.16,1922324035.27,2356190586.69
Other Payable,694931470.97,696043457.92,911381736.96,1373048032.3
Dividends Payable,,,,
Total Tax Payable,77166115.6,73881500.62,91351748.24,62893849.37
Accounts Payable,728359223.25,766491907.62,919590550.07,920248705.02
Total Assets,17328838977.74,16557861385.94,18129236570.97,18056987554.37
Total Non Current Assets,10518806831.45,10522545667.58,10458266540.39,10422230010.62
Other Non Current Assets,71002784.72,79982600.58,109393717.49,42628638.38
Non Current Deferred Assets,39898370.11,40409746.82,29813951.02,24445466.44
Non Current Deferred Taxes Assets,280071847.06,265013622.03,193489459.21,202990322.04
Investmentin Financial Assets,89214400.0,86572500.0,88940900.0,90386700.0
Available For Sale Securities,89214400.0,86572500.0,88940900.0,90386700.0
Long Term Equity Investment,458848635.7,448814343.6,447984455.2,421736637.09
Goodwill And Other Intangible Assets,968145856.52,968719889.13,976620033.57,995791429.09
Other Intangible Assets,602101137.06,602675169.67,610575314.11,629746709.63
Goodwill,366044719.46,366044719.46,366044719.46,366044719.46
Net PPE,8611624937.34,8633032965.42,8612024023.9,8644250817.58
Accumulated Depreciation,,-5926860149.23,-6207971394.19,-6058536216.12
Gross PPE,8611624937.34,14559893114.65,14819995418.09,14702787033.7
Construction In Progress,350052859.73,312186790.43,84389288.89,720898004.59
Other Properties,8261572077.61,588604860.38,668773978.92,799807757.63
Machinery Furniture Equipment,,9172263523.25,9347518113.41,8602153129.74
Buildings And Improvements,,,,
Properties,,4486837940.59,4719314036.87,4579928141.74
Current Assets,6810032146.29,6035315718.36,7670970030.58,7634757543.75
Other Current Assets,480452668.85,485716017.88,282592090.14,319425210.89
Hedging Assets Current,2202820.0,2115785.01,3823669.83,1857552.08
Assets Held For Sale Current,,20420477.61,20420477.61,525534531.38
Prepaid Assets,285288601.47,225313441.23,1097355124.91,167705134.42
Inventory,2769728021.98,2534268489.13,3763200002.79,4052327417.26
Inventories Adjustments Allowances,-1100738.39,0.0,0.0,0.0
Other Inventories,156576259.59,20161999.74,20819794.93,25501479.02
Finished Goods,794787899.14,1085089191.43,1466525029.0,1266934661.9
Work In Process,146473448.92,167492157.24,223297957.29,213763720.45
Raw Materials,1672991152.72,1261525140.72,2052557221.57,2546127555.89
Other Receivables,388788821.1,279688725.65,420441713.84,605208989.55
Accounts Receivable,974200282.76,1006650710.08,1066499701.14,846741548.55
Allowance For Doubtful Accounts Receivable,,-1108882.28,-1168875.95,-949506.75
Gross Accounts Receivable,,1007759592.36,1067668577.09,847691055.3
Cash Cash Equivalents And Short Term Investments,1909370930.13,1481142071.77,1016637250.32,1115957159.62
Cash And Cash Equivalents,1909370930.13,1481142071.77,1016637250.32,1115957159.62
Cash Equivalents,890566357.41,650623591.09,10057422.52,6881215.41
Cash Financial,906617334.08,828322310.04,1006579827.8,1109075944.21
