,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-327492308.88,1323462936.26,142662668.3,3731816551.7
Repayment Of Debt,-6083344916.17,-7241721264.43,-6493207907.3,-11592734975.09
Issuance Of Debt,6876677833.76,7564805632.27,6436847613.83,8252598716.42
Capital Expenditure,-483304778.62,-634515733.25,-565780008.8,-1109774413.65
End Cash Position,1797183691.49,1479046414.05,963024929.32,1109075944.21
Beginning Cash Position,1479046414.05,963024929.32,1109075944.21,641388863.79
Effect Of Exchange Rate Changes,27517431.78,11070007.94,40369766.18,-4322185.01
Changes In Cash,290619845.66,504951476.79,-186420781.07,472009265.43
Financing Cash Flow,511446328.95,-880036667.95,-594283881.23,-3701682733.13
Net Other Financing Charges,-188408655.19,51652096.62,28072917.1,-84205220.65
Cash Dividends Paid,-93477933.45,-1172273132.41,-554746504.86,-277341253.81
Net Issuance Payments Of Debt,793332917.59,323084367.84,-56360293.47,-3340136258.67
Net Long Term Debt Issuance,793332917.59,323084367.84,-56360293.47,-3340136258.67
Long Term Debt Payments,-6083344916.17,-7241721264.43,-6493207907.3,-11592734975.09
Long Term Debt Issuance,6876677833.76,7564805632.27,6436847613.83,8252598716.42
Investing Cash Flow,-376638953.03,-572990524.77,-300579576.94,-667898966.79
Net Other Investing Changes,84294332.12,-110286503.9,3495036.26,9361244.63
Net Investment Purchase And Sale,5929187.0,5490354.0,14787546.5,1600000.0
Sale Of Investment,5929187.0,5490354.0,14787546.5,1600000.0
Net Business Purchase And Sale,,,,160519616.61
Sale Of Business,,,,160519616.61
Net PPE Purchase And Sale,-466862472.15,-468194374.87,-318862159.7,-839379828.03
Sale Of PPE,16442306.47,166321358.38,246917849.1,270394585.62
Purchase Of PPE,-483304778.62,-634515733.25,-565780008.8,-1109774413.65
Capital Expenditure Reported,,,,
Operating Cash Flow,155812469.74,1957978669.51,708442677.1,4841590965.35
Change In Working Capital,-933173971.25,1360205377.32,-1261529758.72,2701837566.98
Change In Other Current Assets,-37668888.4,-42821676.89,36447641.19,-62211166.54
Change In Payable,-42819971.13,-287463434.87,-329117039.38,-414528933.43
Change In Inventory,-653637786.98,679826359.59,83074065.56,760341110.25
Change In Receivables,-199047324.74,1010664129.49,-1051934426.09,2418236556.7
Other Non Cash Items,124690449.7,130439116.58,120715026.68,196314687.24
Deferred Tax,,,,
Depreciation And Amortization,506577079.22,491840102.81,458189445.42,449809854.33
Amortization Cash Flow,21066616.68,20900875.7,21195478.29,26933584.67
Depreciation,485510462.54,470939227.11,436993967.13,422876269.66
Gain Loss On Investment Securities,-42245499.05,10330839.12,4079948.31,-41916423.02
Gain Loss On Sale Of PPE,1033186.76,1555027.36,143148567.6,213001129.4
Net Income From Continuing Operations,45698159.82,-616291860.04,1060611481.8,1129511558.35
Cash Flowsfromusedin Operating Activities Direct,155812469.74,1957978669.51,708442677.1,4841590965.35
Taxes Refund Paid Direct,-291394365.56,-214772212.85,-227627196.02,-603265004.65
Classesof Cash Payments,-22744072824.83,-22589343759.23,-23084311462.2,-21267188597.34
Other Cash Paymentsfrom Operating Activities,-625397881.35,-842683569.66,-908492178.29,-843026871.92
Paymentson Behalfof Employees,-912143152.63,-969742428.93,-923743729.64,-1015738383.81
Paymentsto Suppliersfor Goodsand Services,-21206531790.85,-20776917760.64,-21252075554.27,-19408423341.61
Classesof Cash Receiptsfrom Operating Activities,23191279660.13,24762094641.59,24020381335.32,26712044567.34
Other Cash Receiptsfrom Operating Activities,553278753.26,563063292.32,814912694.57,902343902.07
Receiptsfrom Customers,22638000906.87,24199031349.27,23205468640.75,25809700665.27
