,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,497153251.0,501047151.0,500845351.0,500843150.0
Share Issued,497153251.0,501047151.0,500845351.0,500843150.0
Total Debt,140005352.05,14401565.1,19224542.93,24593749.88
Tangible Book Value,1193841518.58,1220501299.41,1147818340.11,1056023559.83
Invested Capital,1728044091.45,1578645862.88,1485279984.88,1409474390.67
Working Capital,471376314.3,540030195.97,460542205.96,569021669.6
Net Tangible Assets,1193841518.58,1220501299.41,1147818340.11,1056023559.83
Capital Lease Obligations,10047785.99,8605817.34,9663106.68,16429584.13
Common Stock Equity,1604030035.89,1578645862.88,1485279984.88,1409474390.67
Total Capitalization,1604030035.89,1578645862.88,1485279984.88,1409474390.67
Total Equity Gross Minority Interest,1690435028.05,1640207741.35,1524117893.96,1439951312.27
Minority Interest,86404992.16,61561878.47,38837909.08,30476921.6
Stockholders Equity,1604030035.89,1578645862.88,1485279984.88,1409474390.67
Treasury Stock,,,,
Retained Earnings,699814185.14,698357081.76,608321104.14,533331228.53
Additional Paid In Capital,349856022.0,358433829.65,355004320.53,439084695.49
Capital Stock,497153251.0,501047151.0,500845351.0,417369292.0
Common Stock,497153251.0,501047151.0,500845351.0,417369292.0
Total Liabilities Net Minority Interest,594984795.04,494480619.97,514522139.31,458197770.81
Total Non Current Liabilities Net Minority Interest,13235753.84,10065822.71,13476223.0,21457116.12
Other Non Current Liabilities,770000.0,,,
Non Current Deferred Revenue,,,,70000.0
Non Current Deferred Taxes Liabilities,2417967.85,1460005.37,3813116.32,4957531.99
Long Term Debt And Capital Lease Obligation,10047785.99,8605817.34,9663106.68,16429584.13
Long Term Capital Lease Obligation,10047785.99,8605817.34,9663106.68,16429584.13
Current Liabilities,581749041.2,484414797.26,501045916.31,436740654.69
Other Current Liabilities,14948286.9,8062161.87,8095055.7,10433264.96
Current Debt And Capital Lease Obligation,129957566.06,5795747.76,9561436.25,8164165.75
Current Debt,124014055.56,,,
Payables,428102187.54,461466011.58,469712288.98,403191028.4
Other Payable,84984097.92,98800927.66,108655204.27,100091447.59
Dividends Payable,15520000.0,26637802.35,36887802.35,38637802.35
Total Tax Payable,40381073.39,42004902.72,49293982.4,52128159.06
Accounts Payable,287217016.23,294022378.85,274875299.96,212333619.4
Total Assets,2285419823.09,2134688361.32,2038640033.27,1898149083.08
Total Non Current Assets,1232294467.59,1110243368.09,1077051911.0,892386758.79
Other Non Current Assets,14951757.9,10383387.4,233660.0,1126170.0
Non Current Deferred Assets,20928478.33,15227018.28,13191582.24,11396965.66
Non Current Deferred Taxes Assets,78716592.12,63891413.35,57693401.77,40760276.1
Investmentin Financial Assets,81024621.17,81024621.17,88268180.0,60450000.0
Available For Sale Securities,81024621.17,81024621.17,88268180.0,60450000.0
Investment Properties,79380536.16,73623020.53,26562924.36,
Goodwill And Other Intangible Assets,410188517.31,358144563.47,337461644.77,353450830.84
Other Intangible Assets,66702518.14,37140841.59,39517573.33,53965348.91
Goodwill,343485999.17,321003721.88,297944071.44,299485481.93
Net PPE,547103964.6,507949343.89,553640517.86,425202516.19
Accumulated Depreciation,-281293855.07,-236412290.37,-195798621.6,-173489023.27
Gross PPE,828397819.67,744361634.26,749439139.46,598691539.46
Construction In Progress,19673167.92,6506057.02,3893664.5,213887638.42
Other Properties,94725104.01,89248215.98,89801680.97,92028535.37
Machinery Furniture Equipment,214458864.63,173427554.82,154177258.68,144798392.38
Buildings And Improvements,,,,
Properties,499540683.11,475179806.44,501566535.31,147976973.29
Current Assets,1053125355.5,1024444993.23,961588122.27,1005762324.29
Other Current Assets,8312529.47,1191475.94,1658247.24,9783023.23
Prepaid Assets,2228701.5,2786166.06,6023586.9,3352396.21
Inventory,60030194.8,73997653.51,75607053.46,77181230.59
Other Inventories,52045345.12,66170004.4,64746609.98,65861715.05
Finished Goods,3354428.72,3389369.1,3227126.33,3516792.87
Work In Process,205915.03,163838.17,327421.79,496109.38
Raw Materials,4424505.93,4274441.84,7305895.36,7306613.29
Other Receivables,69014791.59,78903433.75,84766225.4,124957551.26
Accounts Receivable,641168804.09,587765572.02,514565799.24,450422639.41
Allowance For Doubtful Accounts Receivable,-176053821.97,-141697548.43,-115565389.66,-92895147.87
Gross Accounts Receivable,817222626.06,729463120.45,630131188.9,543317787.28
Cash Cash Equivalents And Short Term Investments,272370334.05,279800691.95,278967210.03,340065483.59
Other Short Term Investments,2323243.69,417000.0,615000.0,21024000.0
Cash And Cash Equivalents,270047090.36,279383691.95,278352210.03,319041483.59
Cash Equivalents,10654408.16,12337207.95,7096380.93,7010348.5
Cash Financial,259392682.2,267046484.0,271255829.1,312031135.09
