,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,179989761.0,154694132.0,153500000.0,153500000.0
Share Issued,179989761.0,154694132.0,153500000.0,153500000.0
Net Debt,,,143831311.44,
Total Debt,1660371414.81,1139239107.24,312820362.71,95065152.51
Tangible Book Value,1038637099.58,584772217.05,615109169.76,599295388.69
Invested Capital,2291646935.75,1304481071.42,927021726.0,717481871.55
Working Capital,642517273.19,-290986371.16,-52803832.76,121851633.95
Net Tangible Assets,1038637099.58,584772217.05,615109169.76,599295388.69
Capital Lease Obligations,299211816.68,324810212.58,31242116.46,165502.98
Common Stock Equity,1098154171.82,645361196.25,668153938.51,652706370.31
Total Capitalization,1335638371.82,793715396.25,778654558.51,652706370.31
Total Equity Gross Minority Interest,1461346282.8,695809165.99,672362538.5,652706370.31
Minority Interest,363192110.98,50447969.74,4208599.99,
Stockholders Equity,1098154171.82,645361196.25,668153938.51,652706370.31
Retained Earnings,346191471.77,92749381.09,175675894.41,169571763.76
Additional Paid In Capital,505897870.34,316501460.57,303671233.44,303671233.44
Capital Stock,179989761.0,154694132.0,153500000.0,153500000.0
Common Stock,179989761.0,154694132.0,153500000.0,153500000.0
Total Liabilities Net Minority Interest,5792060060.9,3229545195.69,528785530.08,210469188.8
Total Non Current Liabilities Net Minority Interest,663984015.32,589331436.13,197295149.55,29932211.11
Non Current Deferred Revenue,36119463.33,40448083.48,43622091.6,29766708.13
Non Current Deferred Taxes Liabilities,91168535.31,75718940.07,11930321.49,
Long Term Debt And Capital Lease Obligation,536696016.68,473164412.58,141742736.46,165502.98
Long Term Capital Lease Obligation,299211816.68,324810212.58,31242116.46,165502.98
Long Term Debt,237484200.0,148354200.0,110500620.0,
Current Liabilities,5128076045.58,2640213759.56,331490380.53,180536977.69
Other Current Liabilities,32972116.22,13694405.68,101554.36,
Current Debt And Capital Lease Obligation,1123675398.13,666074694.66,171077626.25,94899649.53
Current Debt,956008563.93,510765675.17,148367167.49,64775501.24
Payables,3659255456.36,1790737103.65,151384397.38,84465874.32
Other Payable,1246651416.85,766553377.25,32641895.13,18398606.55
Dividends Payable,35997952.2,,,
Total Tax Payable,282663585.94,81009656.78,1362504.74,6386807.07
Accounts Payable,2093942501.37,943174069.62,117379997.51,59680460.7
Total Assets,7253406343.7,3925354361.68,1201148068.58,863175559.11
Total Non Current Assets,1482813024.93,1576126973.28,922461520.81,560786947.47
Other Non Current Assets,16786498.98,18071750.67,55345121.59,1050618.55
Non Current Deferred Assets,37498018.59,51198738.28,4904775.02,
Non Current Deferred Taxes Assets,95120243.71,74642285.25,11903559.23,
Long Term Equity Investment,,,242535.67,
Goodwill And Other Intangible Assets,59517072.24,60588979.2,53044768.75,53410981.62
Other Intangible Assets,59517072.24,60588979.2,53044768.75,53410981.62
Net PPE,1270869037.68,1370893634.57,796901126.53,506325347.3
Accumulated Depreciation,-557046931.66,-461099697.94,-384684544.51,-331526465.86
Gross PPE,1827915969.34,1831993332.51,1181585671.04,837851813.16
Construction In Progress,1098432.44,1238673.01,302836268.85,35050231.55
Other Properties,685897937.49,708220678.92,166348030.03,101589877.38
Machinery Furniture Equipment,524513091.91,508871893.34,342364455.16,332575868.67
Buildings And Improvements,,,,
Properties,616406507.5,613662087.24,370036917.0,368635835.56
Current Assets,5770593318.77,2349227388.4,278686547.77,302388611.64
Other Current Assets,41799641.78,12540278.4,2466067.67,236411.65
Prepaid Assets,1140967721.05,248431722.8,42867636.99,405066.07
Inventory,2141250600.07,733288606.2,100106415.1,55373402.35
Inventories Adjustments Allowances,6088771.64,0.0,,
Other Inventories,48777781.79,50472557.06,39705821.21,35572420.27
Finished Goods,2076953120.51,664062631.69,41489111.77,6155739.14
Raw Materials,9430926.13,18753417.45,18911482.12,13645242.94
Other Receivables,47488433.3,118346133.26,3692844.93,1896593.44
Accounts Receivable,18473395.94,26930797.56,14517107.03,8236747.09
Allowance For Doubtful Accounts Receivable,,-1978565.69,-1241125.48,-456166.89
Gross Accounts Receivable,,28909363.25,15758232.51,8692913.98
Cash Cash Equivalents And Short Term Investments,2380613526.63,1209689850.18,115036476.05,236240391.04
Other Short Term Investments,,,,20029589.04
Cash And Cash Equivalents,2380613526.63,1209689850.18,115036476.05,216210802.0
Cash Equivalents,161733868.91,74807073.42,1551.25,
Cash Financial,2218879657.72,1134882776.76,115034924.8,216210802.0
