,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,134400000.0,134400000.0,134400000.0,100800000.0
Share Issued,134400000.0,134400000.0,134400000.0,100800000.0
Net Debt,,,,121985504.9
Total Debt,982310786.21,500886533.52,442130809.47,281607866.79
Tangible Book Value,1541279905.95,1381235195.19,1425983865.0,431956470.23
Invested Capital,2537741621.34,2057092733.34,1868773368.42,717185890.96
Working Capital,1408900032.71,1124015136.76,1251622490.82,285849370.62
Net Tangible Assets,1541279905.95,1381235195.19,1425983865.0,431956470.23
Capital Lease Obligations,18421220.56,19998051.92,21370183.09,16060279.05
Common Stock Equity,1792424024.05,1633523507.84,1475250015.38,461837125.12
Total Capitalization,2214053486.97,1734473853.31,1501987380.1,483110075.98
Total Equity Gross Minority Interest,1804044829.55,1640740872.67,1479968754.97,464581136.51
Minority Interest,11620805.5,7217364.83,4718739.59,2744011.39
Stockholders Equity,1792424024.05,1633523507.84,1475250015.38,461837125.12
Retained Earnings,556785431.9,423317270.88,279682364.59,167217176.79
Additional Paid In Capital,1042285846.92,1036367256.37,1036367256.37,178156678.77
Capital Stock,134400000.0,134400000.0,134400000.0,100800000.0
Common Stock,134400000.0,134400000.0,134400000.0,100800000.0
Total Liabilities Net Minority Interest,1894651158.42,1349717933.29,1052157230.61,798912235.19
Total Non Current Liabilities Net Minority Interest,458510822.86,139608577.96,63635644.96,45146141.57
Other Non Current Liabilities,2666288.24,7703128.08,6710116.21,6555695.45
Non Current Deferred Revenue,8949988.39,4950952.98,2300294.57,1257216.21
Non Current Deferred Taxes Liabilities,6843862.75,6006099.51,6517686.37,
Long Term Debt And Capital Lease Obligation,440050683.48,120948397.39,48107547.81,37333229.91
Long Term Capital Lease Obligation,18421220.56,19998051.92,21370183.09,16060279.05
Long Term Debt,421629462.92,100950345.47,26737364.72,21272950.86
Current Liabilities,1436140335.56,1210109355.33,988521585.65,753766093.62
Other Current Liabilities,5746310.19,10416095.96,4639274.91,3836093.18
Current Debt And Capital Lease Obligation,542260102.73,379938136.13,394023261.66,244274636.88
Current Debt,323688134.37,322618880.03,366785988.32,234075814.98
Payables,711644862.04,625350757.7,479056445.36,394175875.33
Other Payable,99067352.93,78468305.05,86180026.41,60096337.47
Dividends Payable,48750.0,24302879.53,24205379.53,24205379.53
Total Tax Payable,28099033.45,16699409.75,9350690.79,16402860.73
Accounts Payable,584429725.66,505880163.37,359320348.63,293471297.6
Total Assets,3698695987.97,2990458805.96,2532125985.58,1263493371.7
Total Non Current Assets,853655619.7,656334313.87,291981909.11,223877907.46
Other Non Current Assets,47235672.46,44439164.91,31290493.99,29673784.38
Non Current Deferred Assets,25477256.96,12807038.64,10224739.08,7820959.61
Non Current Deferred Taxes Assets,23029398.22,15904976.17,11175367.24,7575811.47
Long Term Equity Investment,2184404.68,1784793.94,2432650.95,2830187.16
Goodwill And Other Intangible Assets,251144118.1,252288312.65,49266150.38,29880654.89
Other Intangible Assets,248744268.8,249888463.35,46866301.08,29880654.89
Goodwill,2399849.3,2399849.3,2399849.3,
Net PPE,492668958.87,313273785.17,187592507.47,146096509.95
Accumulated Depreciation,-114229702.64,-87999128.08,-73567739.82,-60420985.8
Gross PPE,606898661.51,401272913.25,261160247.29,206517495.75
Construction In Progress,103016190.18,116238667.21,27778931.19,2037662.41
Other Properties,104292658.63,47593517.17,43709570.18,33559301.99
Machinery Furniture Equipment,193445893.87,120538925.73,103795410.29,85246681.7
Properties,206143918.83,116901803.14,85876335.63,85673849.65
Current Assets,2845040368.27,2334124492.09,2240144076.47,1039615464.24
Other Current Assets,30938531.48,16209006.46,12164792.03,14491833.3
Prepaid Assets,26941162.61,19541423.77,17783769.06,40877990.2
Inventory,591615751.67,500151938.88,431014504.73,341111645.41
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,-12246038.0,-12943953.8,
Finished Goods,401589781.9,385738996.1,311021026.33,262322633.9
Work In Process,26589878.0,16838071.11,9460931.32,7005755.17
Raw Materials,163436091.77,97574871.67,110532547.08,71783256.34
Other Receivables,192898758.48,133370013.08,132031552.68,137524933.25
Accounts Receivable,989992528.18,747609014.79,596331817.04,372245801.14
Allowance For Doubtful Accounts Receivable,-86995755.14,-57343423.18,-46397069.08,-27195250.63
Gross Accounts Receivable,1076988283.32,804952437.97,642728886.12,399441051.77
Cash Cash Equivalents And Short Term Investments,1012653635.85,917243095.11,1050817640.93,133363260.94
Other Short Term Investments,,50601419.8,,
Cash And Cash Equivalents,1012653635.85,866641675.31,1050817640.93,133363260.94
Cash Equivalents,148113424.37,234613121.75,29148112.6,16246014.49
Cash Financial,864540211.48,632028553.56,1021669528.33,117117246.45
