,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,103820240.82,78898150.39,-308671199.57,25024030.37
Repayment Of Debt,-1500000.0,,,-24628000.0
Issuance Of Debt,309977025.8,0.0,,83021562.09
Capital Expenditure,-80695061.24,-121721295.86,-163821604.73,-122215196.02
End Cash Position,404991089.01,752488432.75,706017809.98,1144095615.64
Beginning Cash Position,752488432.75,706017809.98,1144095615.64,722119732.03
Changes In Cash,-347497343.74,46470622.77,-438077805.66,421975883.61
Financing Cash Flow,-422283601.29,-3221996.99,-113283152.6,426098766.64
Net Other Financing Charges,-592267498.62,-3221996.99,-34298752.6,544250051.56
Cash Dividends Paid,-138493128.47,,-51054400.0,-45835472.11
Net Issuance Payments Of Debt,308477025.8,0.0,,58393562.09
Net Long Term Debt Issuance,308477025.8,0.0,,58393562.09
Long Term Debt Payments,-1500000.0,,,-24628000.0
Long Term Debt Issuance,309977025.8,0.0,,83021562.09
Investing Cash Flow,-109729044.51,-150926826.49,-179945058.22,-151362109.42
Net Other Investing Changes,,449653.45,-16168692.49,-537356.51
Net Investment Purchase And Sale,-29582217.83,-29655184.08,0.0,-3500000.0
Sale Of Investment,80417782.17,391463459.64,40000000.0,
Purchase Of Investment,-110000000.0,-421118643.72,-40000000.0,-3500000.0
Net Business Purchase And Sale,0.0,0.0,,-25109556.89
Sale Of Business,0.0,0.0,,
Purchase Of Business,,,,-25109556.89
Net PPE Purchase And Sale,-80146826.68,-121721295.86,-163776365.73,-122215196.02
Sale Of PPE,548234.56,0.0,45239.0,
Purchase Of PPE,-80695061.24,-121721295.86,-163821604.73,-122215196.02
Capital Expenditure Reported,,,,
Operating Cash Flow,184515302.06,200619446.25,-144849594.84,147239226.39
Change In Working Capital,-62717131.48,-265999216.7,-661603981.92,-499662869.22
Change In Other Current Assets,-21339448.62,-21126140.21,-6026019.42,-12087876.69
Change In Payable,-46503533.43,103192348.92,-43790801.78,192841361.57
Change In Inventory,-169759228.16,-176198869.84,-178775799.28,-127067366.89
Change In Receivables,174885078.73,-171866555.57,-433011361.44,-553348987.21
Other Non Cash Items,17675778.96,9567444.67,6848202.73,6549699.34
Deferred Tax,,,,
Depreciation And Amortization,69022567.81,83835857.95,57795169.94,41315608.5
Amortization Cash Flow,2094702.64,2201062.89,1989022.2,1527647.36
Depreciation,66927865.17,81634795.06,55806147.74,39787961.14
Gain Loss On Investment Securities,-324439.5,-1188812.04,-108630.14,
Gain Loss On Sale Of PPE,470414.05,291389.51,624233.77,-33628.31
Net Income From Continuing Operations,19858230.8,255880400.57,398256284.1,549502465.56
Cash Flowsfromusedin Operating Activities Direct,184515302.06,200619446.25,-144849594.84,147239226.39
Taxes Refund Paid Direct,-23660393.17,-69761789.72,-208959785.25,-188201757.1
Classesof Cash Payments,-502080255.16,-629554714.45,-532905068.52,-416125817.42
Other Cash Paymentsfrom Operating Activities,-37341123.83,-57721018.68,-49436435.69,-41856188.39
Paymentson Behalfof Employees,-186148715.03,-178627134.29,-196979508.95,-172661936.3
Paymentsto Suppliersfor Goodsand Services,-278590416.3,-393206561.48,-286489123.88,-201607692.73
Classesof Cash Receiptsfrom Operating Activities,710255950.39,899935950.42,597015258.93,751566800.91
Other Cash Receiptsfrom Operating Activities,14309322.12,16421864.0,22218074.88,26211897.81
Receiptsfrom Customers,695946628.27,883514086.42,574797184.05,725354903.1
