,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,272653547.0,262913649.0,247470195.0,243600000.0
Share Issued,272653547.0,262913649.0,247470195.0,243600000.0
Net Debt,742002603.75,171720430.78,,
Total Debt,1267137536.92,805762980.09,325286628.81,16076223.89
Tangible Book Value,1301394890.61,1144938337.25,964720946.51,961738473.54
Invested Capital,2501935002.02,1977292710.42,1292331878.52,1040007319.26
Working Capital,84347427.48,325610827.12,489273601.34,689361505.12
Net Tangible Assets,1301394890.61,1144938337.25,964720946.51,961738473.54
Capital Lease Obligations,4887400.7,6703611.25,2440605.46,2877252.98
Common Stock Equity,1424924162.65,1271274662.38,1047725157.65,1029995555.37
Total Capitalization,2040125600.66,1763147215.72,1217244260.46,1029995555.37
Total Equity Gross Minority Interest,1501995351.67,1334648527.09,1110511786.09,1090427885.47
Minority Interest,77071189.02,63373864.71,62786628.44,60432330.1
Stockholders Equity,1424924162.65,1271274662.38,1047725157.65,1029995555.37
Other Equity Interest,37949736.26,58790929.25,,
Treasury Stock,61562978.95,42614978.63,24689175.0,24700925.0
Retained Earnings,342887158.61,277283400.72,249125934.31,243187702.95
Additional Paid In Capital,820296291.6,714011574.06,586367503.87,640353928.87
Capital Stock,194752534.0,187795464.0,176764425.0,121836500.0
Common Stock,194752534.0,187795464.0,176764425.0,121836500.0
Total Liabilities Net Minority Interest,2001748413.23,1556329259.93,751186275.19,506190676.14
Total Non Current Liabilities Net Minority Interest,625472913.25,501560370.91,177891330.66,7134786.99
Other Non Current Liabilities,416988.01,752000.0,,
Non Current Deferred Revenue,4967086.53,2232206.32,2896663.59,3408262.86
Non Current Deferred Taxes Liabilities,,,3034958.8,849271.15
Long Term Debt And Capital Lease Obligation,620088838.71,498576164.59,171959708.27,2877252.98
Long Term Capital Lease Obligation,4887400.7,6703611.25,2440605.46,2877252.98
Long Term Debt,615201438.01,491872553.34,169519102.81,
Current Liabilities,1376275499.98,1054768889.02,573294944.53,499055889.15
Other Current Liabilities,10172947.09,6970025.56,4724755.55,5177701.75
Current Debt And Capital Lease Obligation,647048698.21,307186815.5,153326920.54,13198970.91
Current Debt,461809401.36,214145494.7,75087618.06,10011763.89
Payables,682634124.58,735694136.7,410362074.96,474567700.15
Other Payable,99442847.66,131340243.39,49828066.84,60881645.12
Dividends Payable,19232558.4,,,
Total Tax Payable,14024041.71,14324753.25,3798776.63,21945308.68
Accounts Payable,549934676.81,590029140.06,356735231.49,391740746.35
Total Assets,3503743764.9,2890977787.02,1861698061.28,1596618561.61
Total Non Current Assets,2043120837.44,1510598070.88,799129515.41,408201167.34
Other Non Current Assets,11917932.88,137122877.69,161630582.75,38304050.1
Non Current Deferred Assets,6279702.51,3322304.38,2289538.53,1745675.09
Non Current Deferred Taxes Assets,2076439.74,22132557.52,6859837.7,7506164.6
Investmentin Financial Assets,3300000.0,1100000.0,100000.0,100000.0
Available For Sale Securities,3300000.0,1100000.0,100000.0,100000.0
Long Term Equity Investment,10138231.48,9870288.04,12247304.5,2119876.8
Goodwill And Other Intangible Assets,123529272.04,126336325.13,83004211.14,68257081.83
Other Intangible Assets,123529272.04,126336325.13,83004211.14,68257081.83
Net PPE,1885879258.79,1210713718.12,532998040.79,290168318.92
Accumulated Depreciation,-195051873.07,-206864007.9,-182969445.81,-159274197.16
Gross PPE,2080931131.86,1417577726.02,715967486.6,449442516.08
Construction In Progress,644228640.59,468697888.88,305279347.37,87607322.78
Other Properties,779895905.59,507757262.73,27976226.04,25930365.47
Machinery Furniture Equipment,16445003.24,13661637.2,244961992.32,214328265.35
Buildings And Improvements,,,,
Properties,640361582.44,427460937.21,137749920.87,121576562.48
Current Assets,1460622927.46,1380379716.14,1062568545.87,1188417394.27
Other Current Assets,111249312.68,78115582.83,32839285.22,32152656.01
Prepaid Assets,27129122.07,22318000.34,17782788.12,31411106.84
Inventory,255965624.72,200157071.76,126652271.46,166042307.95
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,8163990.78,445893.74,,
Finished Goods,147879686.03,125327233.46,80306130.86,112157519.59
Work In Process,16696921.55,13681552.28,9218705.07,9192946.44
Raw Materials,83225026.36,60702392.28,37127435.53,44691841.92
Other Receivables,113123818.4,162692640.96,124922931.45,96037931.13
Accounts Receivable,518022423.59,362285541.89,289413744.84,280116365.73
Allowance For Doubtful Accounts Receivable,-28308581.85,-20205105.77,-16098901.61,-16931062.63
Gross Accounts Receivable,546331005.44,382490647.66,305512646.45,297047428.36
Cash Cash Equivalents And Short Term Investments,435132626.0,554810878.36,470957524.78,582657026.61
Other Short Term Investments,100124390.38,20513261.1,30474888.79,305584105.43
Cash And Cash Equivalents,335008235.62,534297617.26,440482635.99,277072921.18
Cash Equivalents,89873425.34,59564274.61,42442091.14,37492414.96
Cash Financial,245134810.28,474733342.65,398040544.85,239580506.22
