,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,3316482866.0,3316468940.0,3316435669.0,3316435669.0
Share Issued,3316482866.0,3316468940.0,3316435669.0,3316435669.0
Total Debt,18495081000.0,21993517000.0,21718401000.0,18156303000.0
Tangible Book Value,28322375000.0,25049521000.0,22274981000.0,19609642000.0
Invested Capital,46812118000.0,47085048000.0,44004105000.0,37643838000.0
Net Tangible Assets,28322375000.0,25049521000.0,22274981000.0,19609642000.0
Common Stock Equity,28647828000.0,25356407000.0,22577573000.0,19787979000.0
Total Capitalization,46812118000.0,47085048000.0,44004105000.0,37643838000.0
Total Equity Gross Minority Interest,30668520000.0,27130936000.0,24115666000.0,21136704000.0
Minority Interest,2020692000.0,1774529000.0,1538093000.0,1348725000.0
Stockholders Equity,28647828000.0,25356407000.0,22577573000.0,19787979000.0
Other Equity Interest,719660000.0,719671000.0,719697000.0,
Retained Earnings,11338378000.0,9260000000.0,6663718000.0,4468158000.0
Additional Paid In Capital,2975028000.0,3249035000.0,3248839000.0,3248839000.0
Capital Stock,3014985000.0,2740883000.0,2740856000.0,2740856000.0
Common Stock,3014985000.0,2740883000.0,2740856000.0,2740856000.0
Total Liabilities Net Minority Interest,335913331000.0,307325494000.0,263765708000.0,225446117000.0
Derivative Product Liabilities,319179000.0,194738000.0,218256000.0,163826000.0
Long Term Debt And Capital Lease Obligation,18495081000.0,21993517000.0,21718401000.0,18156303000.0
Payables,1312540000.0,851031000.0,928684000.0,910778000.0
Other Payable,959750000.0,517103000.0,464441000.0,519191000.0
Total Tax Payable,352790000.0,333928000.0,464243000.0,391587000.0
Total Assets,366581851000.0,334456430000.0,287881374000.0,246582821000.0
Investments And Advances,96498881000.0,89236668000.0,74188920000.0,61717638000.0
Investmentin Financial Assets,94791946000.0,87637888000.0,72680759000.0,60270001000.0
Trading Securities,10652351000.0,13928540000.0,12130960000.0,13699291000.0
Long Term Equity Investment,1706935000.0,1598780000.0,1508161000.0,1447637000.0
Goodwill And Other Intangible Assets,325453000.0,306886000.0,302592000.0,178337000.0
Other Intangible Assets,296835000.0,297446000.0,293152000.0,178337000.0
Goodwill,28618000.0,9440000.0,9440000.0,
Net PPE,2197791000.0,2126465000.0,1923658000.0,1776492000.0
Accumulated Depreciation,-1370208000.0,-1201510000.0,-1091656000.0,-984981000.0
Gross PPE,3567999000.0,3327975000.0,3015314000.0,2761473000.0
Construction In Progress,424233000.0,356697000.0,350830000.0,148706000.0
Other Properties,1143588000.0,1051075000.0,948670000.0,935354000.0
Properties,2000178000.0,1920203000.0,1715814000.0,1677413000.0
Cash And Cash Equivalents,31611502000.0,25248674000.0,23165009000.0,23830886000.0
Cash Equivalents,,,,17074616000.0
Cash Financial,573015000.0,926603000.0,902542000.0,560351000.0
Cash Cash Equivalents And Federal Funds Sold,31611502000.0,25248674000.0,23265016000.0,24123361000.0
