,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,2693258709.0,2481038961.0,2481035925.0,2481035925.0
Share Issued,2693258709.0,2481038961.0,2481035925.0,2481035925.0
Net Debt,,1267943471.9,2386975472.53,9216192729.35
Total Debt,7115556190.04,10468690312.87,14129039728.64,17314116223.23
Tangible Book Value,39054472491.44,34130187756.45,30192275900.31,16120784829.32
Invested Capital,46201652123.95,44012417485.6,44229740298.28,41775596855.22
Working Capital,-11377264864.73,-8363514615.44,-5850283005.2,-11921108227.02
Net Tangible Assets,39054472491.44,34130187756.45,30192275900.31,16120784829.32
Capital Lease Obligations,860322518.91,754235168.87,746085751.42,782730473.26
Common Stock Equity,42388718698.68,37299899544.63,33390007275.81,27370620729.05
Total Capitalization,46064945992.21,43896138871.05,42264968340.97,36266532469.3
Total Equity Gross Minority Interest,46875737291.69,41543778179.41,38002549210.5,31947657775.19
Minority Interest,4487018593.01,4243878634.78,4612541934.69,4577037046.14
Stockholders Equity,42388718698.68,37299899544.63,33390007275.81,27370620729.05
Other Equity Interest,,208621033.89,208624163.25,
Retained Earnings,24868100848.98,22933351389.07,19613601398.63,14582209869.41
Additional Paid In Capital,11130211787.47,8207566796.46,8345190362.54,8328649459.24
Capital Stock,2693258709.0,2481038961.0,2481035925.0,2481035925.0
Common Stock,2693258709.0,2481038961.0,2481035925.0,2481035925.0
Total Liabilities Net Minority Interest,40869180045.77,45447171211.01,46032932061.46,41702911348.35
Total Non Current Liabilities Net Minority Interest,15293919866.31,18118381543.34,19141722345.86,13264129409.99
Other Non Current Liabilities,3375387181.35,3559181462.94,3732020104.45,711088747.61
Tradeand Other Payables Non Current,6016636880.34,5823866516.41,4863011544.73,2158735067.22
Non Current Deferred Revenue,479687974.04,483160998.26,445162648.93,380316831.8
Non Current Deferred Taxes Liabilities,885658018.14,901698070.44,480481231.17,335346549.85
Long Term Debt And Capital Lease Obligation,4536549812.44,7350474495.29,9621046816.58,9678642213.51
Long Term Capital Lease Obligation,860322518.91,754235168.87,746085751.42,782730473.26
Long Term Debt,3676227293.53,6596239326.42,8874961065.16,8895911740.25
Current Liabilities,25575260179.46,27328789667.67,26891209715.6,28438781938.36
Other Current Liabilities,541765108.67,364979392.93,52550318.89,57230326.71
Current Debt And Capital Lease Obligation,2579006377.6,3118215817.58,4507992912.06,7635474009.72
Current Debt,136706131.74,116278614.55,1964771957.31,5509064385.92
Payables,19965389336.98,20938892644.31,18233963435.47,17257361447.01
Other Payable,5805884564.44,6020921360.22,5144859098.42,3932851338.3
Dividends Payable,960000.0,,0.0,12376045.47
Total Tax Payable,495326862.23,992156408.92,746923273.02,1889765376.1
Accounts Payable,13663217910.31,13925814875.17,12342181064.03,11422368687.14
Total Assets,87744917337.46,86990949390.42,84035481271.96,73650569123.54
Total Non Current Assets,73546922022.73,68025674338.19,62994554561.56,57132895412.2
Other Non Current Assets,1881446374.71,1222315324.7,383093677.85,292500130.5
Non Current Deferred Assets,130839203.62,61430722.29,14769043.92,15055143.85
Non Current Deferred Taxes Assets,1381691431.55,1254770631.21,649973426.28,447635981.31
Investmentin Financial Assets,585972165.41,577813385.85,620422374.37,518405275.78
Held To Maturity Securities,260053868.64,260786472.98,311311591.78,218332463.02
Available For Sale Securities,325918296.77,317026912.87,309110782.59,300072812.76
Long Term Equity Investment,1054623398.97,1125375523.05,1121233662.33,1084387133.08
Goodwill And Other Intangible Assets,3334246207.24,3169711788.18,3197731375.5,11249835899.73
Other Intangible Assets,3148763445.8,2983811168.83,3011650669.32,11063755193.55
Goodwill,185482761.44,185900619.35,186080706.18,186080706.18
Net PPE,63056186163.0,58855629731.94,55453379485.43,42621917692.03
Accumulated Depreciation,-34248541644.29,-31410671446.19,-27923010089.36,-24188478771.6
Gross PPE,97304727807.29,90266301178.13,83376389574.79,66810396463.63
Construction In Progress,4263975920.06,4363726296.79,2047123726.27,2441983704.66
Other Properties,32673654090.96,27987867627.72,27235977112.65,26655516647.12
Machinery Furniture Equipment,1417535773.3,1330437421.59,1018223308.07,928294377.77
Buildings And Improvements,,,,
Properties,58949562022.97,56584269832.03,53075065427.8,36784601734.08
Current Assets,14197995314.73,18965275052.23,21040926710.4,16517673711.34
Other Current Assets,922512615.55,651631086.21,483094150.04,154617416.2
Assets Held For Sale Current,,,,139657476.3
Prepaid Assets,505212019.21,638393963.18,627906064.39,489413224.26
Inventory,3086734413.52,2899609875.95,2774524810.77,2532284320.47
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,25201210.18,17277094.38,9322668.71,
Finished Goods,2608843360.63,2652766101.3,2007461857.09,1916679694.65
Raw Materials,452689842.71,229566680.27,757740284.97,615604625.82
Other Receivables,2239440704.28,3995278604.92,4743568805.82,5756599660.43
Accounts Receivable,2086091373.82,2128618534.29,1568561247.81,1761927814.1
Allowance For Doubtful Accounts Receivable,-646344956.48,-444205045.27,-419052202.69,-437407454.21
Gross Accounts Receivable,2732436330.3,2572823579.56,1987613450.5,2199335268.31
Cash Cash Equivalents And Short Term Investments,5358004188.35,8651742987.68,10843271631.57,5683173799.58
Other Short Term Investments,1074251130.27,3207168518.61,2390514081.63,494390402.76
Cash And Cash Equivalents,4283753058.08,5444574469.07,8452757549.94,5188783396.82
Cash Equivalents,236662173.94,245193006.54,104757165.5,359012021.02
Cash Financial,562734346.06,714442042.02,693892030.55,457389188.9
