,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,763380735.26,797846687.58,408655922.2,1335717456.44
Repayment Of Debt,-862717573.15,-636058783.76,-1173292019.19,-726695429.11
Issuance Of Debt,811416464.67,774547350.0,469553132.35,1619425836.52
Capital Expenditure,-1550729325.47,-2238446145.59,-1379575960.6,-928552437.67
End Cash Position,2691940646.37,2979926362.88,2798809034.71,3609701804.42
Beginning Cash Position,2979926362.88,2815947815.28,3609008241.12,3087234705.75
Effect Of Exchange Rate Changes,-51567049.95,63454771.4,52504091.26,-114199190.6
Changes In Cash,-236418666.56,100523776.2,-862703297.67,636666289.27
Financing Cash Flow,-1817652053.85,-545894084.65,-1243981708.65,-366895051.34
Net Other Financing Charges,-948176278.14,-189878191.01,-269698880.73,1458550259.75
Cash Dividends Paid,-818174667.23,-494504459.88,-270543941.08,-2399847445.38
Net Issuance Payments Of Debt,-51301108.48,138488566.24,-703738886.84,892730407.41
Net Long Term Debt Issuance,-51301108.48,138488566.24,-703738886.84,892730407.41
Long Term Debt Payments,-862717573.15,-636058783.76,-1173292019.19,-726695429.11
Long Term Debt Issuance,811416464.67,774547350.0,469553132.35,1619425836.52
Investing Cash Flow,-732876673.44,-2389874972.32,-1406953471.82,-1260708553.5
Net Other Investing Changes,,54699903.64,-84341.83,35648193.18
Net Investment Purchase And Sale,1418594961.55,-112175263.73,-71190640.07,-390180638.24
Sale Of Investment,1635594961.55,1122205904.16,277919359.93,168000000.0
Purchase Of Investment,-217000000.0,-1234381167.89,-349110000.0,-558180638.24
Net Business Purchase And Sale,-670234375.33,-162855576.58,,-13220852.79
Purchase Of Business,-670234375.33,-162855576.58,,-13220852.79
Net PPE Purchase And Sale,-1481237259.66,-2169544035.65,-1335762831.75,-892955255.65
Sale Of PPE,69492065.81,68902109.94,43813128.85,35597182.02
Purchase Of PPE,-1550729325.47,-2238446145.59,-1379575960.6,-928552437.67
Capital Expenditure Reported,,,,
Operating Cash Flow,2314110060.73,3036292833.17,1788231882.8,2264269894.11
Change In Working Capital,-1271439387.39,-83460708.28,-821215383.38,-258291935.75
Change In Other Current Assets,-72965703.87,11764185.46,-16743285.94,-14436776.55
Change In Payable,937945858.65,2083894949.24,1266643927.74,752380390.22
Change In Inventory,177278336.15,-564789414.5,-413259202.39,-135943783.84
Change In Receivables,-2313697878.32,-1614330428.48,-1657856822.79,-860291765.58
Other Non Cash Items,814241119.12,562600691.3,348139725.16,369144146.09
Deferred Tax,,,,
Depreciation And Amortization,1249471107.34,908834284.79,807028013.6,723501751.42
Amortization Cash Flow,56993474.39,37543801.23,38000149.95,31506434.09
Depreciation,1192477632.95,871290483.56,769027863.65,691995317.33
Gain Loss On Investment Securities,-252039138.72,-264296777.23,-259307343.86,-254252212.0
Gain Loss On Sale Of PPE,6866143.99,9834439.26,-18655255.01,1385254.42
Net Income From Continuing Operations,1255649565.02,1446330750.32,1316373347.98,1522245066.13
Cash Flowsfromusedin Operating Activities Direct,2314110060.73,3036292833.17,1788231882.8,2264269894.11
Taxes Refund Paid Direct,-1110383563.29,-997823571.32,-818038555.83,-725697777.08
Classesof Cash Payments,-22286225503.79,-16890175028.73,-14524489284.1,-12661291153.91
Other Cash Paymentsfrom Operating Activities,-755094101.01,-817360749.59,-789382964.16,-633503391.91
Paymentson Behalfof Employees,-3523237967.04,-3164886965.32,-2874144807.24,-2499216809.38
Paymentsto Suppliersfor Goodsand Services,-18007893435.74,-12907927313.82,-10860961512.7,-9528570952.62
Classesof Cash Receiptsfrom Operating Activities,25710719127.81,20924291433.22,17130759722.73,15651258825.1
Other Cash Receiptsfrom Operating Activities,259709303.94,338391422.84,189652273.29,189613063.17
Receiptsfrom Customers,25451009823.87,20585900010.38,16941107449.44,15461645761.93
