,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,207656608.61,-14410496.47,155489028.93,152288122.73
Repayment Of Debt,-66000000.0,,,
Issuance Of Debt,66000000.0,,,
Capital Expenditure,-20854256.62,-10461781.91,-43900712.3,-95292767.29
End Cash Position,235185195.07,104473259.02,267161337.86,161991691.02
Beginning Cash Position,104473259.02,267161337.86,161991691.02,436889195.98
Effect Of Exchange Rate Changes,41116.86,15144.9,2676.23,-1271.3
Changes In Cash,130670819.19,-162703223.74,105166970.61,-274896233.66
Financing Cash Flow,-220049914.44,-166636822.78,-206901379.03,-62179718.86
Net Other Financing Charges,-1702091.28,-26005953.54,-6066589.03,36398201.14
Cash Dividends Paid,-218347823.16,-140630869.24,-200834790.0,-98577920.0
Net Issuance Payments Of Debt,0.0,,,
Net Long Term Debt Issuance,0.0,,,
Long Term Debt Payments,-66000000.0,,,
Long Term Debt Issuance,66000000.0,,,
Investing Cash Flow,122209868.4,7882313.6,112678608.41,-460297404.82
Net Other Investing Changes,,,,-300000.0
Net Investment Purchase And Sale,142902829.52,18098509.51,156450000.71,-364963832.13
Sale Of Investment,1503784052.54,1893098509.51,1043450000.71,3064736167.87
Purchase Of Investment,-1360881223.02,-1875000000.0,-887000000.0,-3429700000.0
Net Business Purchase And Sale,,,,
Sale Of Business,,,,
Net PPE Purchase And Sale,-20692961.12,-10216195.91,-43771392.3,-95033572.69
Sale Of PPE,161295.5,245586.0,129320.0,259194.6
Purchase Of PPE,-20854256.62,-10461781.91,-43900712.3,-95292767.29
Capital Expenditure Reported,,,,
Operating Cash Flow,228510865.23,-3948714.56,199389741.23,247580890.02
Change In Working Capital,73978838.03,-121473389.84,27146820.91,37183214.49
Change In Other Current Assets,-88423.06,1988999.31,768869.67,-1551067.06
Change In Payable,134340615.49,-26407413.11,-6468033.43,22213029.49
Change In Inventory,3804435.11,-91326426.79,26645455.92,38743199.76
Change In Receivables,-64077789.51,-5728549.25,6200528.75,-22221947.7
Other Non Cash Items,1729763.63,1038984.71,1023126.57,707701.66
Deferred Tax,,,,
Depreciation And Amortization,30364571.12,30535461.25,29448143.2,26851130.2
Amortization Cash Flow,1282007.4,1436070.91,1461362.86,1455473.22
Depreciation,29082563.72,29099390.34,27986780.34,25395656.98
Gain Loss On Investment Securities,-39010737.81,-30330829.19,-11566651.09,-37840275.54
Gain Loss On Sale Of PPE,451665.98,-42469.78,90926.26,200509.09
Net Income From Continuing Operations,157327618.17,116156628.61,153600459.43,219838024.82
Cash Flowsfromusedin Operating Activities Direct,228510865.23,-3948714.56,199389741.23,247580890.02
Taxes Refund Paid Direct,-95182110.5,-83020536.79,-68476435.9,-109945770.78
Classesof Cash Payments,-934895716.3,-963730568.89,-843595177.33,-1001825217.78
Other Cash Paymentsfrom Operating Activities,-84169843.93,-62391589.7,-38262321.38,-49805815.18
Paymentson Behalfof Employees,-135048765.31,-113419662.55,-125060824.62,-132864702.76
Paymentsto Suppliersfor Goodsand Services,-715677107.06,-787919316.64,-680272031.33,-819154699.84
Classesof Cash Receiptsfrom Operating Activities,1258588692.03,1042802391.12,1111461354.46,1359351878.58
Other Cash Receiptsfrom Operating Activities,28709340.62,19231524.06,15712766.83,28256165.69
Receiptsfrom Customers,1229879351.41,1023570867.06,1095748587.63,1331095712.89
