,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,688990546.0,581671774.0,581327930.0,578829981.0
Share Issued,688990546.0,581671774.0,581327930.0,578829981.0
Net Debt,2206837639.35,1485423195.46,1648384352.86,655328174.93
Total Debt,5219381894.95,5953052161.73,3436563731.18,1803829806.18
Tangible Book Value,5791540483.6,5028162996.34,4401398637.9,3677366837.96
Invested Capital,11644080098.76,11715881732.2,8598690433.68,6152766188.92
Working Capital,3303912368.23,4562762298.77,2190953583.16,2016714644.51
Net Tangible Assets,5791540483.6,5028162996.34,4401398637.9,3677366837.96
Capital Lease Obligations,3224870.88,7289418.78,11337173.42,12936349.81
Common Stock Equity,6748685173.26,6027784390.19,5411916581.6,4492026551.95
Total Capitalization,8903124180.92,9406704984.1,6388511277.48,4739957325.95
Total Equity Gross Minority Interest,7379190088.61,7099965546.81,6374329534.45,4614151603.68
Minority Interest,630504915.35,1072181156.62,962412952.85,122125051.73
Stockholders Equity,6748685173.26,6027784390.19,5411916581.6,4492026551.95
Other Equity Interest,197359905.33,423278608.36,,
Treasury Stock,109355927.82,,,
Retained Earnings,982027610.29,1054519829.77,1111497181.68,1060656820.0
Additional Paid In Capital,4741589397.72,3760390945.9,3529628665.43,2677767894.01
Capital Stock,688990546.0,581671774.0,581327930.0,578829981.0
Common Stock,688990546.0,581671774.0,581327930.0,578829981.0
Total Liabilities Net Minority Interest,6932827302.1,7768897370.11,5328972088.31,3375868270.75
Total Non Current Liabilities Net Minority Interest,2320009264.06,3570779427.89,1149009202.96,402966839.08
Non Current Deferred Revenue,156521936.74,176215217.01,150801266.13,132550616.55
Non Current Deferred Taxes Liabilities,5823448.78,8354198.19,10276067.53,9549098.72
Long Term Debt And Capital Lease Obligation,2157663878.54,3386210012.69,987931869.3,260867123.81
Long Term Capital Lease Obligation,3224870.88,7289418.78,11337173.42,12936349.81
Long Term Debt,2154439007.66,3378920593.91,976594695.88,247930774.0
Current Liabilities,4612818038.04,4198117942.22,4179962885.35,2972901431.67
Other Current Liabilities,152117083.06,200850549.74,52922977.8,153309877.7
Current Debt And Capital Lease Obligation,3061718016.41,2566842149.04,2448631861.88,1542962682.37
Current Debt,2740955917.84,2309176748.1,2210179156.2,1412808862.97
Payables,1389002668.56,1400204111.6,1648319880.24,1253836034.41
Other Payable,93273873.96,104606847.38,137875793.17,189820686.73
Dividends Payable,21093540.65,,0.0,0.0
Total Tax Payable,158955848.5,141797521.36,85561835.93,120008872.87
Accounts Payable,1115679405.45,1153799742.86,1424882251.14,944006474.81
Total Assets,14312017390.71,14868862916.92,11703301622.76,7990019874.43
Total Non Current Assets,6395286984.44,6107982675.93,5332385154.25,3000403798.25
Other Non Current Assets,55639082.17,83909109.71,174166139.64,164813462.59
Non Current Deferred Assets,22550025.88,7232467.38,5341230.43,4368145.21
Non Current Deferred Taxes Assets,204744469.76,169215683.01,139708911.19,73850684.01
Investmentin Financial Assets,98293583.29,273836585.79,120023583.29,109443583.29
Available For Sale Securities,98293583.29,273836585.79,120023583.29,109443583.29
Long Term Equity Investment,115916266.31,69246306.27,79439530.22,91808768.4
Investment Properties,93031373.54,101128428.6,,
Goodwill And Other Intangible Assets,957144689.66,999621393.85,1010517943.7,814659713.99
Other Intangible Assets,538668090.23,555236002.96,560026444.17,364168214.46
Goodwill,418476599.43,444385390.89,450491499.53,450491499.53
Net PPE,4847967493.83,4403792701.32,3803187815.78,1741459440.76
Accumulated Depreciation,-1304881699.28,-996372167.84,-843564713.19,-678331656.95
Gross PPE,6152849193.11,5400164869.16,4646752528.97,2419791097.71
Construction In Progress,753468180.0,942030290.09,1130307543.94,458676535.94
Other Properties,131355593.18,132512405.84,173234081.95,166356844.54
Machinery Furniture Equipment,2627457996.92,2279740775.92,1578864750.19,965526442.19
Buildings And Improvements,,,,
Properties,2640567423.01,2045881397.31,1764346152.89,829231275.04
Current Assets,7916730406.27,8760880240.99,6370916468.51,4989616076.18
Other Current Assets,181764733.36,180227484.75,328769160.37,38445507.92
Prepaid Assets,273147109.59,189966356.36,323112104.13,225858993.65
Inventory,2597216108.44,1835409213.48,2145665156.87,1739882350.12
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,519996179.18,454710367.52,652663785.67,418010683.93
Work In Process,508349812.94,351540353.76,593860216.0,463726704.08
Raw Materials,1568870116.32,1029158492.2,899141155.2,858144962.11
Other Receivables,529535169.87,931344745.45,432224429.39,648036920.81
Accounts Receivable,996509998.86,1421258294.4,1602756118.53,1331980841.64
Allowance For Doubtful Accounts Receivable,-112273784.42,-118392476.59,-118417851.16,-135412166.74
Gross Accounts Receivable,1108783783.28,1539650770.99,1721173969.69,1467393008.38
Cash Cash Equivalents And Short Term Investments,3338557286.15,4202674146.55,1538389499.22,1005411462.04
Other Short Term Investments,650000000.0,,,
Cash And Cash Equivalents,2688557286.15,4202674146.55,1538389499.22,1005411462.04
Cash Equivalents,231008802.61,360622630.95,360199672.63,242709627.93
Cash Financial,2457548483.54,3842051515.6,1178189826.59,762701834.11
