,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,429509515.56,496082811.09,380438480.07,224259083.6
Repayment Of Debt,-1573420.22,-3713365.6,-3745158.0,-3588309.4
Issuance Of Debt,1416900.0,1503000.0,498000.0,1788000.0
Capital Expenditure,-7616286.3,-14011107.98,-27727425.19,-56356165.33
End Cash Position,340303566.9,1350409294.64,1212640513.27,288743521.43
Beginning Cash Position,1350409294.64,1212640513.27,288743521.43,173734771.08
Effect Of Exchange Rate Changes,3464228.69,3213624.72,1281703.5,-3489606.36
Changes In Cash,-1013569956.43,134555156.65,922615288.34,118498356.71
Financing Cash Flow,-272337640.33,-211660515.74,-170607090.49,-184130378.4
Net Other Financing Charges,-39868388.69,-5236155.03,-5030820.14,3244267.77
Cash Dividends Paid,-177575113.79,-177879947.52,-160129112.35,-177922133.29
Net Issuance Payments Of Debt,-156520.22,-2210365.6,-3247158.0,-1800309.4
Net Long Term Debt Issuance,-156520.22,-2210365.6,-3247158.0,-1800309.4
Long Term Debt Payments,-1573420.22,-3713365.6,-3745158.0,-3588309.4
Long Term Debt Issuance,1416900.0,1503000.0,498000.0,1788000.0
Investing Cash Flow,-1178358117.96,-163878246.68,685056473.57,22013486.18
Net Other Investing Changes,-1182175333.34,-195133817.44,685187149.65,-17125027.87
Net Investment Purchase And Sale,11249367.62,44960519.51,27464005.74,34403152.67
Sale Of Investment,11249367.62,44960519.51,27464005.74,34403152.67
Net Business Purchase And Sale,114087.16,,,
Sale Of Business,114087.16,,,
Net PPE Purchase And Sale,-7546239.4,-13704948.75,-27594681.82,4735361.38
Sale Of PPE,70046.9,306159.23,132743.37,61091526.71
Purchase Of PPE,-7616286.3,-14011107.98,-27727425.19,-56356165.33
Capital Expenditure Reported,,,,
Operating Cash Flow,437125801.86,510093919.07,408165905.26,280615248.93
Change In Working Capital,-52157638.48,153313459.38,153535490.41,-106089441.15
Change In Other Current Assets,-1572804.7,-5442829.78,3428004.19,12893575.39
Change In Payable,9145550.07,188234474.39,38906864.91,-82324714.56
Change In Inventory,-1029883.43,-18977210.06,67667863.62,-23938409.47
Change In Receivables,-58700500.42,-10500975.17,43532757.69,-12719892.51
Other Non Cash Items,-496029.29,-431667.37,3100973.3,424577.93
Deferred Tax,,,,
Depreciation And Amortization,46916622.49,47802697.11,49169243.01,46602494.51
Amortization Cash Flow,5075103.33,5324838.8,5292751.54,5058507.2
Depreciation,41841519.16,42477858.31,43876491.47,41543987.31
Gain Loss On Investment Securities,-24437127.88,-40399250.62,-28663189.99,-34820548.71
Gain Loss On Sale Of PPE,748112.44,275443.24,102588.52,-58978915.79
Net Income From Continuing Operations,496660223.19,459418499.96,266839595.74,327380088.12
Cash Flowsfromusedin Operating Activities Direct,437125801.86,510093919.07,408165905.26,280615248.93
Taxes Refund Paid Direct,-166393841.97,-150539393.16,-115088256.12,-114456877.16
Classesof Cash Payments,-2907075412.42,-2484893372.37,-1980664241.79,-2323738048.89
Other Cash Paymentsfrom Operating Activities,-617971800.97,-493708676.7,-250102593.67,-296070280.43
Paymentson Behalfof Employees,-437665511.42,-390551653.78,-375356540.81,-404659917.78
Paymentsto Suppliersfor Goodsand Services,-1851438100.03,-1600633041.89,-1355205107.31,-1623007850.68
Classesof Cash Receiptsfrom Operating Activities,3510595056.25,3145526684.6,2503918403.17,2718810174.98
Other Cash Receiptsfrom Operating Activities,304477093.57,153699885.76,45010579.37,196202459.54
Receiptsfrom Customers,3206117962.68,2991826798.84,2458907823.8,2522607715.44
