,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,604795417.0,604795417.0,604795417.0,611510817.0
Share Issued,604795417.0,604795417.0,604795417.0,611510817.0
Net Debt,,57042991.44,,
Total Debt,121303757.24,136248185.8,149139637.6,241784864.42
Tangible Book Value,925142648.75,1155989404.97,1396856954.64,1696234440.73
Invested Capital,1306389898.9,1680504609.75,1958759947.39,2404636685.52
Working Capital,152396970.19,391510339.99,576027961.95,1154684298.77
Net Tangible Assets,925142648.75,1155989404.97,1396856954.64,1696234440.73
Capital Lease Obligations,5614089.96,7934146.39,14472607.66,2382845.63
Common Stock Equity,1204230352.18,1559512593.34,1838071761.1,2168887410.73
Total Capitalization,1210166066.46,1564912593.34,1838071761.1,2175387410.73
Total Equity Gross Minority Interest,970513843.9,1354162434.28,1652778014.46,2173519389.07
Minority Interest,-233716508.28,-205350159.06,-185293746.64,4631978.34
Stockholders Equity,1204230352.18,1559512593.34,1838071761.1,2168887410.73
Treasury Stock,,,,48728977.9
Retained Earnings,-1563189101.66,-1216856090.63,-935528036.31,-501773485.4
Additional Paid In Capital,2200513691.69,2200513691.69,2200513691.69,2128659947.46
Capital Stock,604795417.0,604795417.0,604795417.0,611510817.0
Common Stock,604795417.0,604795417.0,604795417.0,611510817.0
Total Liabilities Net Minority Interest,863424951.3,567288774.43,470240523.34,391341949.0
Total Non Current Liabilities Net Minority Interest,18100024.48,29705784.25,33890506.02,44776246.47
Other Non Current Liabilities,2414656.81,439495.34,1433890.07,20608200.0
Non Current Deferred Revenue,750000.0,,,1375000.0
Non Current Deferred Taxes Liabilities,3385563.43,15932142.52,17984008.29,13910200.84
Long Term Debt And Capital Lease Obligation,11549804.24,13334146.39,14472607.66,8882845.63
Long Term Capital Lease Obligation,5614089.96,7934146.39,14472607.66,2382845.63
Long Term Debt,5935714.28,5400000.0,,6500000.0
Current Liabilities,845324926.82,537582990.18,436350017.32,346565702.53
Other Current Liabilities,4777784.53,281793.79,850860.41,488023.24
Current Debt And Capital Lease Obligation,109753953.0,122914039.41,134667029.94,232902018.79
Current Debt,96223832.44,115592016.41,120688186.29,229249274.79
Payables,447198087.38,385597813.38,280759066.48,101707251.8
Other Payable,40151259.68,32239623.18,28587697.63,23538334.56
Total Tax Payable,3292472.87,1579574.73,5246659.84,9578239.52
Accounts Payable,403754354.83,351778615.47,246924709.01,68590677.72
Total Assets,1833938795.2,1921451208.71,2123018537.8,2564861338.07
Total Non Current Assets,836216898.19,992357878.54,1110640558.53,1063611336.77
Other Non Current Assets,32520000.0,32520000.0,35929779.1,35929779.1
Non Current Deferred Assets,51893528.65,84353864.57,96933075.55,85405452.46
Non Current Deferred Taxes Assets,20635022.11,21449163.74,26238699.37,17091531.73
Investmentin Financial Assets,256130396.84,219958688.41,266314098.64,218767435.76
Available For Sale Securities,256130396.84,219958688.41,266314098.64,218767435.76
Long Term Equity Investment,121510310.66,156573152.0,185875080.26,214547607.23
Goodwill And Other Intangible Assets,279087703.43,403523188.37,441214806.46,472652970.0
Other Intangible Assets,126350500.94,157622702.0,160038098.57,183367106.59
Goodwill,152737202.49,245900486.37,281176707.89,289285863.41
Net PPE,74439936.5,73979821.45,58135019.15,19216560.49
Accumulated Depreciation,,-60586983.28,-64367969.57,-107702569.2
Gross PPE,74439936.5,134566804.73,122502988.72,126919129.69
Other Properties,74439936.5,101785693.25,89634840.27,110440504.59
Machinery Furniture Equipment,,5571193.13,5658230.1,5658230.1
Buildings And Improvements,,,,
Properties,,27209918.35,27209918.35,10820395.0
Current Assets,997721897.01,929093330.17,1012377979.27,1501250001.3
Other Current Assets,41621514.35,35905372.31,34299337.47,36616535.98
Prepaid Assets,32543110.22,40174943.44,65165475.88,28633800.42
Inventory,586873142.89,420791757.81,273042470.69,382873924.45
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,317449717.61,206432139.59,120753121.98,128468158.34
Work In Process,269423425.28,214359618.22,152289348.71,254405766.11
Raw Materials,,,,
Other Receivables,41041322.46,40117488.22,16280707.98,47405912.52
Accounts Receivable,148060329.79,185154743.42,112935201.39,130706290.14
Allowance For Doubtful Accounts Receivable,,-125506327.16,-134687807.4,-118615825.43
Gross Accounts Receivable,,310661070.58,247623008.79,249322115.57
Cash Cash Equivalents And Short Term Investments,147582477.3,206949024.97,510654785.86,875013537.79
Other Short Term Investments,,143000000.0,123000000.0,181834000.0
Cash And Cash Equivalents,147582477.3,63949024.97,387654785.86,693179537.79
Cash Equivalents,7045158.22,5253660.06,32056.22,7549940.08
Cash Financial,140537319.08,58695364.91,387622729.64,685629597.71
