,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,107468193.0,102782850.0,102782850.0,93080000.0
Share Issued,107468193.0,102782850.0,102782850.0,93080000.0
Net Debt,2896301510.5,2052988707.29,1680788754.8,577239960.6
Total Debt,5050571176.63,4395050429.31,2715038439.93,1074526143.51
Tangible Book Value,2721691054.62,2389353595.74,2148076611.41,1385783103.21
Invested Capital,6915097557.34,6070895645.18,4860255359.51,2445025621.83
Working Capital,633106654.95,601318073.87,157092031.16,129706816.65
Net Tangible Assets,2721691054.62,2389353595.74,2148076611.41,1385783103.21
Capital Lease Obligations,10313069.57,24028171.86,28167706.58,13925544.46
Common Stock Equity,2993279812.31,2633710856.66,2390058860.27,1487323708.91
Total Capitalization,5300691529.92,4977925572.19,3245452560.55,1723848966.39
Total Equity Gross Minority Interest,2993279812.31,2633710856.66,2390058860.27,1487323708.91
Stockholders Equity,2993279812.31,2633710856.66,2390058860.27,1487323708.91
Other Equity Interest,159267592.61,202599270.22,,
Treasury Stock,119542669.24,,,
Retained Earnings,820681736.89,571159144.64,545597995.42,472475812.89
Additional Paid In Capital,1911092062.52,1652147252.62,1652147252.62,869674368.09
Capital Stock,107468193.0,102782850.0,102782850.0,93080000.0
Common Stock,107468193.0,102782850.0,102782850.0,93080000.0
Total Liabilities Net Minority Interest,8432309417.02,8290487690.95,5416733402.63,2714552389.91
Total Non Current Liabilities Net Minority Interest,2494542651.28,2514153094.83,1011313316.72,288746837.18
Other Non Current Liabilities,,,42121738.87,
Non Current Deferred Revenue,159219128.97,125855893.48,60083882.79,38296035.24
Non Current Deferred Taxes Liabilities,17598735.13,20054313.96,25546288.2,
Long Term Debt And Capital Lease Obligation,2317724787.18,2368242887.39,883561406.86,250450801.94
Long Term Capital Lease Obligation,10313069.57,24028171.86,28167706.58,13925544.46
Long Term Debt,2307411717.61,2344214715.53,855393700.28,236525257.48
Current Liabilities,5937766765.74,5776334596.12,4405420085.91,2425805552.73
Other Current Liabilities,,1696520.56,1258890.34,1820294.02
Current Debt And Capital Lease Obligation,2732846389.45,2026807541.92,1831477033.07,824075341.57
Current Debt,1614406027.42,1092970072.99,1614802798.96,721176655.44
Payables,3155513288.69,3703663733.65,2542922432.97,1572455492.1
Other Payable,209673258.72,200151620.23,159071857.27,101081875.78
Total Tax Payable,55568027.17,39275870.74,17598584.75,13870879.25
Accounts Payable,2890272002.8,3464236242.68,2366251990.95,1457502737.07
Total Assets,11425589229.33,10924198547.61,7806792262.9,4201876098.82
Total Non Current Assets,4854715808.64,4546545877.62,3244280145.83,1646363729.44
Other Non Current Assets,16940845.79,70058175.48,101931102.25,110124220.35
Non Current Deferred Assets,174118211.75,214558550.36,120895875.85,53748959.92
Non Current Deferred Taxes Assets,147215941.55,130500904.42,102383759.71,19700712.67
Goodwill And Other Intangible Assets,271588757.69,244357260.92,241982248.86,101540605.7
Other Intangible Assets,271588757.69,244357260.92,241982248.86,101540605.7
Net PPE,4244852051.86,3887070986.44,2677087159.16,1361249230.8
Accumulated Depreciation,-875528590.52,-582576173.05,-384191327.26,-276754800.75
Gross PPE,5120380642.38,4469647159.49,3061278486.42,1638004031.55
Construction In Progress,432497880.47,853967861.25,1076287893.41,538198819.83
Other Properties,64679040.57,81000959.9,79989342.07,49012049.6
Machinery Furniture Equipment,3011712252.22,2283362493.72,1679399205.3,848307044.43
Buildings And Improvements,,,,
Properties,1611491469.12,1251315844.62,225602045.64,202486117.69
Current Assets,6570873420.69,6377652669.99,4562512117.07,2555512369.38
Other Current Assets,166226887.32,273813797.52,209554918.48,53493374.45
Prepaid Assets,96788573.02,116362903.79,238063498.07,184167723.11
Inventory,990163679.48,846445350.15,916488119.12,621994130.58
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,,
Finished Goods,482154638.39,411646338.75,455729412.17,300603983.73
Work In Process,187334183.37,142573894.24,147381952.9,92471679.2
Raw Materials,320674857.72,292225117.16,313376754.05,228918467.65
Other Receivables,933283204.26,1725153162.13,905078219.06,632321909.8
Accounts Receivable,3034039445.43,1822681375.17,1503918931.64,672073279.12
Allowance For Doubtful Accounts Receivable,,-36424073.16,-33594381.81,-23582850.82
Gross Accounts Receivable,,1859105448.33,1537513313.45,695656129.94
Cash Cash Equivalents And Short Term Investments,1350371631.18,1593196081.23,789408430.7,391461952.32
Other Short Term Investments,324855396.65,209000000.0,686.26,11000000.0
Cash And Cash Equivalents,1025516234.53,1384196081.23,789407744.44,380461952.32
Cash Equivalents,436402556.95,641994671.12,382951688.07,152809055.11
Cash Financial,589113677.58,742201410.11,406456056.37,227652897.21
