,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-108965903.12,-168251565.28,-474785529.61,-50444884.33
Repayment Of Debt,-758067595.08,-545590817.28,-2132325708.43,-820708407.97
Issuance Of Debt,895505784.68,450835274.04,1832860463.67,1041622062.08
Capital Expenditure,-306867906.61,-957026225.67,-596212263.12,-389435700.06
End Cash Position,3336673525.44,3740811707.89,4418880613.19,494366896.85
Beginning Cash Position,3740811707.89,4418880613.19,494366896.85,287271197.3
Effect Of Exchange Rate Changes,8798387.25,-5587292.07,15475592.0,-2587983.24
Changes In Cash,-412936569.7,-672481613.23,3909038124.34,209683682.79
Financing Cash Flow,-292985349.65,-498266954.0,4385112752.57,213598537.53
Net Other Financing Charges,8823516.61,-128106172.26,5199239096.52,-3232331.9
Cash Dividends Paid,-439247055.86,-275405238.5,-514661099.19,-4082784.68
Net Issuance Payments Of Debt,137438189.6,-94755543.24,-299465244.76,220913654.11
Net Long Term Debt Issuance,137438189.6,-94755543.24,-299465244.76,220913654.11
Long Term Debt Payments,-758067595.08,-545590817.28,-2132325708.43,-820708407.97
Long Term Debt Issuance,895505784.68,450835274.04,1832860463.67,1041622062.08
Investing Cash Flow,-317853223.54,-962989319.62,-597501361.74,-342905670.47
Net Other Investing Changes,,-6534653.46,-1633663.35,46140000.0
Net Investment Purchase And Sale,-14424403.08,,,
Sale Of Investment,4051600.0,,,
Purchase Of Investment,-18476003.08,,,
Net PPE Purchase And Sale,-303428820.46,-956454666.16,-595867698.39,-389045670.47
Sale Of PPE,3439086.15,571559.51,344564.73,390029.59
Purchase Of PPE,-306867906.61,-957026225.67,-596212263.12,-389435700.06
Operating Cash Flow,197902003.49,788774660.39,121426733.51,338990815.73
Change In Working Capital,-889692181.46,37579146.16,-735348082.59,-945434506.22
Change In Other Current Assets,51577480.81,-24602730.03,9571043.45,48034054.26
Change In Payable,361283273.41,260154131.77,6447318.51,367909700.48
Change In Inventory,-750654048.1,268801493.83,-1193133742.12,-701563593.98
Change In Receivables,-551898887.58,-466773749.41,441767297.57,-659814666.98
Other Non Cash Items,2416198.63,3638400.91,6916012.05,8258736.41
Depreciation And Amortization,292483587.07,175345600.65,108871063.06,83589834.34
Amortization Cash Flow,3268924.16,2400564.19,2235997.4,1315081.52
Depreciation,289214662.91,172945036.46,106635065.66,82274752.82
Gain Loss On Investment Securities,-6891410.0,,,
Gain Loss On Sale Of PPE,6515725.35,1278039.92,1951677.88,3445584.63
Net Income From Continuing Operations,685229298.53,378075083.21,274479428.49,1150191936.83
Cash Flowsfromusedin Operating Activities Direct,197902003.49,788774660.39,121426733.51,338990815.73
Taxes Refund Paid Direct,-328201055.11,-222407658.0,-213505206.17,-235547502.42
Classesof Cash Payments,-5751656455.8,-4208558206.34,-5219141707.18,-3299608146.71
Other Cash Paymentsfrom Operating Activities,-161915576.93,-173495206.63,-92136215.59,-93025020.35
Paymentson Behalfof Employees,-312398712.56,-188349278.49,-205883885.54,-115707696.46
Paymentsto Suppliersfor Goodsand Services,-5277342166.31,-3846713721.22,-4921121606.05,-3090875429.9
Classesof Cash Receiptsfrom Operating Activities,6277759514.4,5219740524.73,5554073646.86,3874146464.86
Other Cash Receiptsfrom Operating Activities,96233209.33,127983379.62,83342037.93,9492720.1
Receiptsfrom Customers,6181526305.07,5091757145.11,5470731608.93,3864653744.76
