,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,4300078565.0,4136082853.0,4140741853.0,4141281853.0
Share Issued,4300078565.0,4136082853.0,4140741853.0,4141281853.0
Net Debt,5418580771.09,6138963254.57,3552241812.24,1858228545.6
Total Debt,11530043511.06,13120470079.31,11085919266.46,9031096149.48
Tangible Book Value,5523320990.59,5073169144.63,8108963994.03,8667888691.21
Invested Capital,17783495158.47,18863791013.23,20090077057.85,18394029096.18
Working Capital,-4143040994.82,-4722543250.0,-904046503.44,293185037.98
Net Tangible Assets,5523320990.59,5073169144.63,8108963994.03,8667888691.21
Capital Lease Obligations,391734022.71,426132072.21,460030756.86,509466613.24
Common Stock Equity,8541315873.14,8084091479.86,10767071085.61,10737179620.57
Total Capitalization,10483217192.21,10585554011.87,13648206052.26,13483979622.69
Total Equity Gross Minority Interest,10648698014.42,10039474307.63,13021425531.79,12706107348.94
Minority Interest,2107382141.28,1955382827.77,2254354446.18,1968927728.37
Stockholders Equity,8541315873.14,8084091479.86,10767071085.61,10737179620.57
Treasury Stock,80220906.1,191528579.5,210304349.5,344956454.49
Retained Earnings,2404791176.8,2352816025.66,4935648586.84,4906385529.89
Additional Paid In Capital,1121144159.85,1019375868.96,951696203.13,1152234537.47
Capital Stock,4300078565.0,4136082853.0,4140741853.0,4141281853.0
Common Stock,4300078565.0,4136082853.0,4140741853.0,4141281853.0
Total Liabilities Net Minority Interest,18486899296.02,19744888198.47,18212776548.75,14188708534.5
Total Non Current Liabilities Net Minority Interest,3837093453.46,4166053636.84,4649696383.98,4001390802.95
Other Non Current Liabilities,22064490.43,18905450.8,59701195.04,20165449.53
Tradeand Other Payables Non Current,933793778.33,725612381.47,794513590.76,432350042.21
Non Current Deferred Revenue,495950887.26,440433830.69,399049106.5,257970725.59
Non Current Deferred Taxes Liabilities,51648955.66,53507369.66,55266768.17,34637970.26
Long Term Debt And Capital Lease Obligation,2333635341.78,2927594604.22,3341165723.51,3256266615.36
Long Term Capital Lease Obligation,391734022.71,426132072.21,460030756.86,509466613.24
Long Term Debt,1941901319.07,2501462532.01,2881134966.65,2746800002.12
Current Liabilities,14649805842.56,15578834561.63,13563080164.77,10187317731.55
Other Current Liabilities,135883416.24,76717121.6,42948436.69,22439507.82
Current Debt And Capital Lease Obligation,9196408169.28,10192875475.09,7744753542.95,5774829534.12
Current Debt,7300277966.26,8278237001.36,6441871005.59,4910049473.49
Payables,4133433641.94,4182436499.48,4839231714.48,3673734330.87
Other Payable,1338777580.98,1801242844.15,1514482740.56,1246262524.56
Dividends Payable,120000.0,,,
Total Tax Payable,69843953.88,106186834.23,102537417.59,96859512.46
Accounts Payable,2724692107.08,2275006821.1,3222211556.33,2330612293.85
Total Assets,29135597310.44,29784362506.1,31234202080.54,26894815883.44
Total Non Current Assets,18628832462.7,18928071194.47,18575168419.21,16414313113.91
Other Non Current Assets,293755007.6,295278291.04,789823770.78,221296305.36
Non Current Deferred Assets,91543348.53,79953867.12,72097851.71,69527249.59
Non Current Deferred Taxes Assets,430402533.47,390837642.83,268213074.01,137072666.64
Investmentin Financial Assets,211839720.87,299346689.67,309103465.87,349572367.35
Available For Sale Securities,211839720.87,299346689.67,309103465.87,349572367.35
Long Term Equity Investment,2850924766.81,2754023624.28,2231798933.31,1847684712.78
Goodwill And Other Intangible Assets,3017994882.55,3010922335.23,2658107091.58,2069290929.36
Other Intangible Assets,2289989010.87,2237481297.25,2093570988.69,1890689116.33
Goodwill,728005871.68,773441037.98,564536102.89,178601813.03
Net PPE,11209002988.35,11639068399.96,11654545185.54,11259819261.84
Accumulated Depreciation,-5845137195.33,-5082725220.9,-4140881875.5,-3439752279.05
Gross PPE,17054140183.68,16721793620.86,15795427061.04,14699571540.89
Construction In Progress,216039682.26,215162930.62,469780581.31,1595685833.57
Other Properties,5864793231.71,5749790638.26,5316380825.85,4909276452.27
Machinery Furniture Equipment,502219375.74,494386848.69,446778508.38,408672675.39
Buildings And Improvements,,,,
Properties,10471087893.97,10262453203.29,9562487145.5,7785936579.66
Current Assets,10506764847.74,10856291311.63,12659033661.33,10480502769.53
Other Current Assets,203847381.01,153359015.83,96014152.92,100115575.2
Prepaid Assets,276479280.91,425055638.41,413908309.26,360648793.52
Inventory,4568776737.4,4006469599.38,4803087286.53,3310474572.28
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,1711975499.62,1415446984.35,1878190355.06,991377271.21
Finished Goods,580136756.52,525698685.05,569106833.48,418674757.83
Work In Process,142333672.73,164843171.52,214670053.9,165168083.84
Raw Materials,2134330808.53,1900480758.46,2141120044.09,1735254459.4
Other Receivables,318916493.26,400981437.11,547869811.89,136264900.96
Accounts Receivable,1000002379.41,1182587597.65,977701388.73,771082457.56
Allowance For Doubtful Accounts Receivable,-520367782.39,-499744506.71,-490615147.5,-433518238.15
Gross Accounts Receivable,1520370161.8,1682332104.36,1468316536.23,1204600695.71
Cash Cash Equivalents And Short Term Investments,4138742575.75,4687838023.25,5820452712.0,5801916470.01
Other Short Term Investments,315144061.51,47101744.45,49688552.0,3295540.0
Cash And Cash Equivalents,3823598514.24,4640736278.8,5770764160.0,5798620930.01
Cash Equivalents,69768442.29,90705720.63,152886607.43,72564652.23
Cash Financial,3753830071.95,4550030558.17,5617799575.21,5726056277.78
