,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,5834248000.0,-4259540000.0,-22336411000.0,2023320000.0
Repayment Of Debt,-69624231000.0,-53877371000.0,-66503750000.0,-49819646000.0
Issuance Of Debt,76661298000.0,62891001000.0,95401519000.0,55873432000.0
Capital Expenditure,-23692323000.0,-29574296000.0,-40762787000.0,-30855133000.0
End Cash Position,20861255000.0,19996815000.0,33675624000.0,30081705000.0
Beginning Cash Position,19996815000.0,33675624000.0,30081705000.0,18208417000.0
Effect Of Exchange Rate Changes,25818000.0,11727000.0,602860000.0,-154628000.0
Changes In Cash,838622000.0,-13690536000.0,2991059000.0,12027916000.0
Financing Cash Flow,-2005942000.0,1791764000.0,31400656000.0,12782504000.0
Net Other Financing Charges,-1120593000.0,-904657000.0,12143250000.0,14025269000.0
Cash Dividends Paid,-6882538000.0,-5893499000.0,-7948928000.0,-6933699000.0
Net Issuance Payments Of Debt,7037067000.0,9013630000.0,28897769000.0,6053786000.0
Net Long Term Debt Issuance,7037067000.0,9013630000.0,28897769000.0,6053786000.0
Long Term Debt Payments,-69624231000.0,-53877371000.0,-66503750000.0,-49819646000.0
Long Term Debt Issuance,76661298000.0,62891001000.0,95401519000.0,55873432000.0
Investing Cash Flow,-26682007000.0,-40797056000.0,-46835973000.0,-33633041000.0
Net Other Investing Changes,-407695000.0,666151000.0,-1041687000.0,-446678000.0
Net Investment Purchase And Sale,-2929059000.0,-13224644000.0,-6499663000.0,454785000.0
Sale Of Investment,84987491000.0,57906423000.0,49742742000.0,42385836000.0
Purchase Of Investment,-87916550000.0,-71131067000.0,-56242405000.0,-41931051000.0
Net Business Purchase And Sale,30750000.0,1195428000.0,1382662000.0,-2974915000.0
Sale Of Business,35197000.0,1566356000.0,1432795000.0,1164590000.0
Purchase Of Business,-4447000.0,-370928000.0,-50133000.0,-4139505000.0
Net PPE Purchase And Sale,-23376003000.0,-29433991000.0,-40677285000.0,-30666233000.0
Sale Of PPE,316320000.0,140305000.0,85502000.0,188900000.0
Purchase Of PPE,-23692323000.0,-29574296000.0,-40762787000.0,-30855133000.0
Capital Expenditure Reported,,,,
Operating Cash Flow,29526571000.0,25314756000.0,18426376000.0,32878453000.0
Change In Working Capital,-5615902000.0,-13048962000.0,-8647163000.0,-2598208000.0
Change In Other Current Assets,-326467000.0,-384276000.0,-1440099000.0,197231000.0
Change In Payable,-1028627000.0,-906091000.0,-7139434000.0,13055727000.0
Change In Inventory,-2836813000.0,-4129025000.0,-4643791000.0,-7172706000.0
Change In Receivables,-1423995000.0,-7629570000.0,4576161000.0,-8678460000.0
Other Non Cash Items,7408099000.0,6951799000.0,5639055000.0,5386276000.0
Deferred Tax,,,,
Depreciation And Amortization,27955047000.0,23440317000.0,21085224000.0,16647246000.0
Amortization Cash Flow,2441310000.0,1879947000.0,1473104000.0,1177003000.0
Depreciation,25513737000.0,21560370000.0,19612120000.0,15470243000.0
Gain Loss On Investment Securities,-1879394000.0,-2619215000.0,-4592150000.0,-3757942000.0
Gain Loss On Sale Of PPE,8600000.0,97799000.0,99085000.0,61408000.0
Net Income From Continuing Operations,-4156142000.0,4780784000.0,1788059000.0,14975529000.0
Cash Flowsfromusedin Operating Activities Direct,29526571000.0,25314756000.0,18426376000.0,32878453000.0
Taxes Refund Paid Direct,674755000.0,4004136000.0,7104721000.0,2789457000.0
Interest Received Direct,139471000.0,79515000.0,79360000.0,150083000.0
Classesof Cash Payments,-149592396000.0,-125501361000.0,-133289494000.0,-115936552000.0
Other Cash Paymentsfrom Operating Activities,-15582249000.0,-9002917000.0,-9127413000.0,-6908961000.0
Paymentson Behalfof Employees,-12211408000.0,-12223510000.0,-10696682000.0,-8145698000.0
Paymentsto Suppliersfor Goodsand Services,-121798739000.0,-104274934000.0,-113465399000.0,-100881893000.0
Classesof Cash Receiptsfrom Operating Activities,178304741000.0,146732466000.0,144531789000.0,145875465000.0
Other Cash Receiptsfrom Operating Activities,9080784000.0,6784097000.0,7233954000.0,5796818000.0
Receiptsfrom Customers,169223957000.0,139948369000.0,137297835000.0,140078647000.0
