,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,3489788168.0,3489788168.0,3301284568.0,3111176649.0
Share Issued,3489788168.0,3489788168.0,3301284568.0,3111176649.0
Net Debt,3912695836.84,4010197532.05,3257961881.86,2701538394.05
Total Debt,5140296161.74,4916603011.12,4862559286.97,5508385990.26
Tangible Book Value,5050238591.55,6216909738.98,6579733844.99,6589311456.0
Invested Capital,9589000087.46,11187094286.54,10612802225.21,10827468590.43
Working Capital,-2038340847.7,-919652234.04,-2146976997.9,-1518342984.1
Net Tangible Assets,5050238591.55,6216909738.98,6579733844.99,6589311456.0
Capital Lease Obligations,110928801.98,123410776.37,107738610.41,112722653.65
Common Stock Equity,5366047007.69,6584949330.43,6964915647.46,6968035165.61
Total Capitalization,9182643494.87,10929687825.43,10017210616.87,10298896193.2
Total Equity Gross Minority Interest,5407412933.97,6636235228.43,7019602867.28,7025769191.98
Minority Interest,41365926.28,51285898.0,54687219.82,57734026.37
Stockholders Equity,5366047007.69,6584949330.43,6964915647.46,6968035165.61
Other Equity Interest,,,245360021.8,337006854.27
Treasury Stock,49783041.0,,,
Retained Earnings,-64972517.35,222189171.69,948050907.54,1371686995.46
Additional Paid In Capital,861457560.24,1642906140.18,1188305616.0,893129953.42
Capital Stock,3489788168.0,3489788168.0,3301284568.0,3111176649.0
Common Stock,3489788168.0,3489788168.0,3301284568.0,3111176649.0
Total Liabilities Net Minority Interest,7665372969.08,7978245329.76,7691253884.95,8155153595.33
Total Non Current Liabilities Net Minority Interest,4119031131.92,4691011776.51,3409994088.78,3698886001.07
Non Current Deferred Revenue,171490724.15,201030864.32,230935269.91,254870996.37
Non Current Deferred Taxes Liabilities,20015118.61,21831640.82,19025239.05,431323.46
Long Term Debt And Capital Lease Obligation,3927525289.16,4468149271.37,3160033579.82,3443583681.24
Long Term Capital Lease Obligation,110928801.98,123410776.37,107738610.41,112722653.65
Long Term Debt,3816596487.18,4344738495.0,3052294969.41,3330861027.59
Current Liabilities,3546341837.16,3287233553.25,4281259796.17,4456267594.26
Other Current Liabilities,19466062.05,3545441.76,1184489.3,4491303.43
Current Debt And Capital Lease Obligation,1212770872.58,448453739.75,1702525707.15,2064802309.02
Current Debt,406356592.59,257406461.11,595591608.34,528572397.23
Payables,1564520320.94,1976321686.75,1720868198.96,1525944198.88
Other Payable,267830961.08,282480077.61,201882303.55,188053462.83
Dividends Payable,,,,
Total Tax Payable,1582974.18,3149899.52,3094409.33,3219457.77
Accounts Payable,1295106385.68,1690691709.62,1515891486.08,1334671278.28
Total Assets,13072785903.05,14614480558.19,14710856752.23,15180922787.31
Total Non Current Assets,11564784913.59,12246899238.98,12576573953.96,12242998177.15
Other Non Current Assets,9146950.47,6257346.56,6257346.56,6358796.56
Non Current Deferred Assets,543909013.6,705502110.02,741173859.22,665192356.22
Non Current Deferred Taxes Assets,26768963.49,28456124.38,23174866.33,4241474.56
Investmentin Financial Assets,794521938.45,824221120.59,931998807.47,905118986.81
Available For Sale Securities,794521938.45,824221120.59,931998807.47,905118986.81
Long Term Equity Investment,35077234.07,36095167.89,35013595.57,30334432.4
Investment Properties,611904313.0,616638236.71,612400300.0,612332110.78
Goodwill And Other Intangible Assets,315808416.14,368039591.45,385181802.47,378723709.61
Other Intangible Assets,229137734.54,251046540.45,268188751.47,261730658.61
Goodwill,86670681.6,116993051.0,116993051.0,116993051.0
Net PPE,9224646470.33,9655628834.96,9820748487.76,9618362632.47
Accumulated Depreciation,-7539997523.68,-6744517023.75,-5974499208.13,-5316435348.42
Gross PPE,16764643994.01,16400145858.71,15795247695.89,14934797980.89
Construction In Progress,994136106.65,943958829.62,1139225943.12,1455001907.68
Other Properties,13936537961.1,13609077277.42,12810115188.41,11689526374.32
Machinery Furniture Equipment,78583105.22,81508661.69,83864635.94,84022111.31
Buildings And Improvements,,,,
Properties,1755386821.04,1765601089.98,1762041928.42,1706247587.58
Current Assets,1508000989.46,2367581319.21,2134282798.27,2937924610.16
Other Current Assets,129905988.93,164893115.57,166695284.28,217618447.47
Prepaid Assets,48196874.65,54055683.12,76238418.23,81314259.9
Inventory,488365808.09,1056685363.53,1032607424.63,974362424.15
Other Inventories,435664136.86,1024179974.34,913887181.23,840232300.99
Finished Goods,34908307.69,17817058.31,111034810.22,95503688.94
Raw Materials,17793363.54,14688330.88,7685433.18,38626434.22
Other Receivables,73768115.33,62565025.44,69682037.79,85212302.74
Accounts Receivable,457506959.53,437434707.49,399134937.45,421522145.13
Allowance For Doubtful Accounts Receivable,-298262555.64,-263683399.42,-264013956.39,-224243549.76
Gross Accounts Receivable,755769515.17,603212530.55,663148893.84,645765694.89
Cash Cash Equivalents And Short Term Investments,310257242.93,591947424.06,389924695.89,1157895030.77
Cash And Cash Equivalents,310257242.93,591947424.06,389924695.89,1157895030.77
Cash Equivalents,48083019.62,91464477.45,66884886.48,117477763.2
Cash Financial,262174223.31,485641764.37,323039809.41,1040417267.57
