,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1192275016.0,1192275016.0,1192275016.0,1192275016.0
Share Issued,1192275016.0,1192275016.0,1192275016.0,1192275016.0
Total Debt,22700183.74,1518014.28,,
Tangible Book Value,11606485554.35,11592442428.89,10934072648.46,11348408683.06
Invested Capital,11954116618.28,11952188034.94,11295100718.36,11719607261.52
Working Capital,5084440475.82,5505032842.75,4846183127.34,4104797949.87
Net Tangible Assets,11606485554.35,11592442428.89,10934072648.46,11348408683.06
Capital Lease Obligations,18659776.24,688618.29,,
Common Stock Equity,11954116618.28,11952188034.94,11295100718.36,11719607261.52
Total Capitalization,11954116618.28,11952188034.94,11295100718.36,11719607261.52
Total Equity Gross Minority Interest,12009561331.84,11992613861.25,11330042619.66,11750326270.61
Minority Interest,55444713.56,40425826.31,34941901.3,30719009.09
Stockholders Equity,11954116618.28,11952188034.94,11295100718.36,11719607261.52
Treasury Stock,173729765.95,207278402.67,221026628.76,262012390.65
Retained Earnings,6378868365.02,6426342869.04,5824823792.11,6296901712.12
Additional Paid In Capital,3678249868.92,3676650834.92,3559005502.01,3553958929.01
Capital Stock,1192275016.0,1192275016.0,1192275016.0,1192275016.0
Common Stock,1192275016.0,1192275016.0,1192275016.0,1192275016.0
Total Liabilities Net Minority Interest,1489696994.78,1491205187.91,1517739743.34,2078052339.92
Total Non Current Liabilities Net Minority Interest,301205633.83,298756742.17,317558157.56,282321133.51
Other Non Current Liabilities,51699801.69,56269012.52,54423880.3,45006276.66
Non Current Deferred Revenue,31551658.03,30021519.3,35107380.79,43417832.01
Non Current Deferred Taxes Liabilities,199294397.87,211777592.06,228026896.47,193897024.84
Long Term Debt And Capital Lease Obligation,18659776.24,688618.29,,
Long Term Capital Lease Obligation,18659776.24,688618.29,,
Current Liabilities,1188491360.95,1192448445.74,1200181585.78,1795731206.41
Other Current Liabilities,24646471.27,22654758.67,24387615.22,32654756.16
Current Debt And Capital Lease Obligation,4040407.5,829395.99,,
Payables,965806912.81,986503055.11,982362542.66,1501993226.99
Other Payable,202888488.2,260938592.68,174055899.31,410708017.75
Total Tax Payable,77429505.41,125354985.05,140182128.67,263543813.06
Accounts Payable,685488919.2,600209477.38,668124514.68,827741396.18
Total Assets,13499258326.62,13483819049.16,12847782363.0,13828378610.53
Total Non Current Assets,7226326489.85,6786337760.67,6801417649.88,7927849454.25
Other Non Current Assets,140972320.72,252541170.68,91967811.33,100184654.09
Non Current Deferred Assets,450787588.84,345646636.2,388553644.81,418319962.39
Non Current Deferred Taxes Assets,96610297.84,117725867.03,112208000.11,51281495.52
Investmentin Financial Assets,1646766251.65,1174985816.86,1027561334.9,2009283987.73
Held To Maturity Securities,1199566582.23,352879341.11,352052804.56,1006115844.02
Available For Sale Securities,447199669.42,822106475.75,675508530.34,1003168143.71
Long Term Equity Investment,621209731.62,575900381.37,543107214.5,524079667.49
Investment Properties,,,,10163658.33
Goodwill And Other Intangible Assets,347631063.93,359745606.05,361028069.9,371198578.46
Other Intangible Assets,347631063.93,359745606.05,361028069.9,371198578.46
Net PPE,3922349235.25,3959792282.48,4276991574.33,4443337450.24
Accumulated Depreciation,-5584374793.6,-5269179635.95,-5229900001.26,-4827765944.3
Gross PPE,9506724028.85,9228971918.43,9506891575.59,9271103394.54
Construction In Progress,191347282.0,139085858.81,58135333.38,80475515.58
Other Properties,281646464.93,256833592.07,263991882.82,186364668.92
Machinery Furniture Equipment,5262610179.05,5182806419.59,5430890075.77,5308705948.65
Buildings And Improvements,,,,3090968361.0
Properties,3771120102.87,3650246047.96,3753874283.62,3695557261.39
Current Assets,6272931836.77,6697481288.49,6046364713.12,5900529156.28
Other Current Assets,632682001.02,1301085570.04,909659507.73,304762680.27
Prepaid Assets,22661794.5,23940268.05,28605751.43,22616884.55
Inventory,580450592.91,631591601.2,599729596.84,671923231.11
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,3334421.49,3616738.42,5543775.97,3886654.0
Finished Goods,77303377.17,151359979.48,192369349.58,178370437.88
Work In Process,135207275.31,144602144.08,125201411.13,53983713.99
Raw Materials,364605518.94,332012739.22,276615060.16,435682425.24
Other Receivables,29834369.53,12483444.34,19406266.55,23010119.6
Accounts Receivable,50683817.68,40041831.64,30268863.15,26725373.2
Allowance For Doubtful Accounts Receivable,-4098023.16,-3640652.57,-3270853.16,-3689612.62
Gross Accounts Receivable,54781840.84,43682484.21,33539716.31,30414985.82
Cash Cash Equivalents And Short Term Investments,4956619261.13,4688338573.22,4458694727.42,4851490867.55
Other Short Term Investments,3388766158.26,3199176530.91,3207203636.17,3407330886.28
Cash And Cash Equivalents,1567853102.87,1489162042.31,1251491091.25,1444159981.27
Cash Equivalents,51041243.81,55503072.02,35146825.79,34151268.96
Cash Financial,1516811859.06,1433658970.29,1216344265.46,1410008712.31
