,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,4697715261.0,4697663634.0,4697662644.0,4697658932.0
Share Issued,4697715261.0,4697663634.0,4697662644.0,4697658932.0
Total Debt,28039272618.39,20816342904.23,16167714687.11,14762444518.65
Tangible Book Value,22246817974.89,20869807184.62,19954160529.44,19348620177.26
Invested Capital,50345311000.03,41738006365.78,36093875307.91,34005586670.01
Net Tangible Assets,22246817974.89,20869807184.62,19954160529.44,19348620177.26
Common Stock Equity,22450962433.76,21081137500.56,20125480888.42,19478783179.3
Total Capitalization,50345311000.03,41738006365.78,36093875307.91,34005586670.01
Total Equity Gross Minority Interest,22521714141.49,21148728153.44,20210668475.04,19644337363.52
Minority Interest,70751707.73,67590652.88,85187586.62,165554184.22
Stockholders Equity,22450962433.76,21081137500.56,20125480888.42,19478783179.3
Other Equity Interest,313040805.22,417473735.52,417474630.25,417478060.09
Treasury Stock,100251673.95,,,
Retained Earnings,4958273961.56,4473283271.26,4081957854.57,3728961201.59
Additional Paid In Capital,,7977820258.21,7977814707.22,7977794132.76
Capital Stock,4697715261.0,4697663634.0,4697662644.0,4697658932.0
Common Stock,4697715261.0,4697663634.0,4697662644.0,4697658932.0
Total Liabilities Net Minority Interest,80492380121.85,58408907285.37,53727376577.97,53996248818.63
Derivative Product Liabilities,18458654.41,45344203.37,17290450.35,10886876.73
Long Term Debt And Capital Lease Obligation,28039272618.39,20816342904.23,16167714687.11,14762444518.65
Payables,1189850084.0,1134002759.12,1346173903.41,1423227632.94
Other Payable,523081357.02,478118528.19,669112891.65,827767283.24
Total Tax Payable,277557151.33,91104246.4,90156534.89,384828945.48
Accounts Payable,389211575.65,564779984.53,586904476.87,210631404.22
Total Assets,103014094263.34,79557635438.81,73938045053.01,73640586182.15
Investments And Advances,58266491686.67,45939684677.45,39129198422.24,36726276578.48
Investmentin Financial Assets,54760846100.42,42904086912.66,36389815060.51,34477631609.46
Trading Securities,36720398498.46,27591383526.09,25667641752.53,23376855542.16
Long Term Equity Investment,3505645586.25,3035597764.79,2739383361.73,2248644969.02
Investment Properties,18562537.06,19747772.69,20933008.37,22118244.05
Goodwill And Other Intangible Assets,204144458.87,211330315.94,171320358.98,130163002.04
Other Intangible Assets,200315068.77,207500925.84,167490968.88,126333611.94
Goodwill,3829390.1,3829390.1,3829390.1,3829390.1
Net PPE,1528778691.5,1565244662.8,926209279.84,885267815.91
Accumulated Depreciation,-614112511.08,-519885920.78,-480550697.95,-435836895.75
Gross PPE,2142891202.58,2085130583.58,1406759977.79,1321104711.66
Construction In Progress,9325198.15,9843736.6,116392366.2,21421928.46
Other Properties,617526617.2,561172836.08,498460674.19,513069859.33
Machinery Furniture Equipment,13653364.19,13846979.19,14026262.33,14695918.03
Properties,1502386023.04,1500267031.71,777880675.07,771917005.84
Receivables,397501331.54,135818666.39,316427335.12,279757908.78
Cash And Cash Equivalents,40769455391.66,29987262837.1,30712583472.41,32269799627.26
Cash Equivalents,11445918263.72,10502210301.08,9174212967.52,10273441511.36
Cash Financial,20884717991.86,13098689832.51,14983690834.14,16126261699.27
Cash Cash Equivalents And Federal Funds Sold,42328066966.38,31261235929.78,32353419736.37,34669275913.57
