,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-883135189.31,-1208174514.06,-71890737.0,100412723.58
Repayment Of Debt,-456000000.0,-16000000.0,-944000000.0,-832000000.0
Issuance Of Debt,570956368.9,441510000.0,,998000000.0
Capital Expenditure,-418387661.44,-608041553.4,-518753655.51,-83544883.39
End Cash Position,301012263.7,1276933433.36,1612819445.52,248927266.87
Beginning Cash Position,1276933433.36,1612819445.52,248927266.87,42906942.85
Effect Of Exchange Rate Changes,204591.32,62142.0,-408798.72,257303.61
Changes In Cash,-976125760.98,-335948154.16,1364300977.37,205763020.41
Financing Cash Flow,33478587.08,331758271.09,2390031558.95,96693725.13
Net Other Financing Charges,-86258.63,6267658.63,3486367176.49,-2874000.0
Cash Dividends Paid,-81391523.19,-100019387.54,-152335617.54,-66432274.87
Net Issuance Payments Of Debt,114956368.9,425510000.0,-944000000.0,166000000.0
Net Long Term Debt Issuance,114956368.9,425510000.0,-944000000.0,166000000.0
Long Term Debt Payments,-456000000.0,-16000000.0,-944000000.0,-832000000.0
Long Term Debt Issuance,570956368.9,441510000.0,,998000000.0
Investing Cash Flow,-544856820.19,-67573464.59,-1472593500.09,-74888311.69
Net Other Investing Changes,10880977.98,23564262.7,28703049.94,610866.88
Net Investment Purchase And Sale,-137350136.73,515823726.11,-983176703.37,-109306.41
Sale Of Investment,1562774072.2,2245910632.78,1466839369.27,-87750.0
Purchase Of Investment,-1700124208.93,-1730086906.67,-2450016072.64,-21556.41
Net PPE Purchase And Sale,-418387661.44,-606961453.4,-518119846.66,-75389872.16
Sale Of PPE,0.0,1080100.0,633808.85,8155011.23
Purchase Of PPE,-418387661.44,-608041553.4,-518753655.51,-83544883.39
Operating Cash Flow,-464747527.87,-600132960.66,446862918.51,183957606.97
Change In Working Capital,-554303112.14,-763322818.13,54946226.05,-411491896.93
Change In Other Current Assets,-56107860.44,-18167185.82,-279730.24,-2021300.05
Change In Payable,76642556.61,98338404.18,38108427.79,-215640.53
Change In Inventory,-37190616.17,-194780687.3,-55147754.8,-91259339.3
Change In Receivables,-537647192.14,-648713349.19,72265283.3,-317995617.05
Other Non Cash Items,20635454.69,-6216394.12,-1277232.06,65012053.22
Depreciation And Amortization,193692056.24,157050678.92,147979382.16,148865285.87
Amortization Cash Flow,4961450.02,5128778.71,5116426.45,5063143.82
Depreciation,188730606.22,151921900.21,142862955.71,143802142.05
Gain Loss On Investment Securities,-13053432.93,-14070505.44,-19402848.3,189806.41
Gain Loss On Sale Of PPE,,-906327.77,-508985.61,230283.03
Net Income From Continuing Operations,-156344883.01,17200210.79,265107994.15,367503158.15
Cash Flowsfromusedin Operating Activities Direct,-464747527.87,-600132960.66,446862918.51,183957606.97
Taxes Refund Paid Direct,26146858.08,24759002.13,-71272057.39,-150115676.75
Classesof Cash Payments,-5394083340.89,-4401172897.63,-3933313683.42,-4006421817.99
Other Cash Paymentsfrom Operating Activities,-56562610.13,-79776594.25,-62651456.37,-74710767.43
Paymentson Behalfof Employees,-201279620.85,-168863950.07,-169981788.58,-140766602.62
Paymentsto Suppliersfor Goodsand Services,-5136241109.91,-4152532353.31,-3700680438.47,-3790944447.94
Classesof Cash Receiptsfrom Operating Activities,4903188954.94,3776280934.84,4451448659.32,4340495101.71
Other Cash Receiptsfrom Operating Activities,19375612.42,47505204.45,99572020.05,23053689.07
Receiptsfrom Customers,4883813342.52,3728775730.39,4351876639.27,4317441412.64
