,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,102690400.32,430882045.75,511993124.02,97638196.36
Repayment Of Debt,-1627690000.0,-2050000000.0,-1286275140.0,-1684900000.0
Issuance Of Debt,1627052534.16,2112560000.0,923890000.0,1446275140.0
Capital Expenditure,-888964773.75,-929441884.64,-713788968.43,-579881039.95
End Cash Position,2593681994.96,3076069351.9,662758780.77,726745528.02
Beginning Cash Position,3076069351.9,662758780.77,726745528.02,254825820.74
Effect Of Exchange Rate Changes,16894805.3,7604699.48,57610968.29,-22590676.59
Changes In Cash,-499282162.24,2405705871.65,-121597715.54,494510383.87
Financing Cash Flow,-609611425.29,2102185340.49,-608962929.12,582429334.7
Net Other Financing Charges,-137677761.06,2425713465.44,-11697498.99,1011685564.49
Cash Dividends Paid,-471296198.39,-386088124.95,-234880290.13,-190631369.79
Net Issuance Payments Of Debt,-637465.84,62560000.0,-362385140.0,-238624860.0
Net Long Term Debt Issuance,-637465.84,62560000.0,-362385140.0,-238624860.0
Long Term Debt Payments,-1627690000.0,-2050000000.0,-1286275140.0,-1684900000.0
Long Term Debt Issuance,1627052534.16,2112560000.0,923890000.0,1446275140.0
Investing Cash Flow,-881325911.02,-1056803399.23,-738416878.87,-765438187.14
Net Other Investing Changes,4849440.12,23249511.03,-10673320.9,-183842271.79
Net Investment Purchase And Sale,-2742831.16,-41266360.0,8776328.57,-9966855.0
Sale Of Investment,22257168.84,,23584923.57,60283145.0
Purchase Of Investment,-25000000.0,-41266360.0,-14808595.0,-70250000.0
Net Business Purchase And Sale,,-113340026.18,-31280126.81,
Purchase Of Business,,-113340026.18,-31280126.81,
Net PPE Purchase And Sale,-883432519.98,-925446524.08,-705239759.73,-571629060.35
Sale Of PPE,5532253.77,3995360.56,8549208.7,8251979.6
Purchase Of PPE,-888964773.75,-929441884.64,-713788968.43,-579881039.95
Capital Expenditure Reported,,,,
Operating Cash Flow,991655174.07,1360323930.39,1225782092.45,677519236.31
Change In Working Capital,-289800951.09,-204583229.09,-100876383.29,-307513710.72
Change In Other Current Assets,-14935989.35,18890395.28,7068426.14,22964959.04
Change In Payable,148134222.24,14458804.38,194439826.51,492066405.45
Change In Inventory,-121125160.27,-9388840.76,-386670384.94,-510208784.27
Change In Receivables,-301874023.71,-228543587.99,84285749.0,-312336290.94
Other Non Cash Items,8444593.58,12804742.9,-73285331.92,43475196.71
Deferred Tax,,,,
Depreciation And Amortization,410617109.67,381818335.03,348197528.95,292076399.16
Amortization Cash Flow,43475856.42,40688657.41,31922295.24,15139807.7
Depreciation,367141253.25,341129677.62,316275233.71,276936591.46
Gain Loss On Investment Securities,8132266.51,19363697.54,33152442.05,-59805002.13
Gain Loss On Sale Of PPE,5135035.66,4025243.32,8853840.26,16574251.17
Net Income From Continuing Operations,607067516.83,1031371775.69,920973472.16,634150923.12
Cash Flowsfromusedin Operating Activities Direct,991655174.07,1360323930.39,1225782092.45,677519236.31
Taxes Refund Paid Direct,82082523.59,27324925.72,51278596.57,126438860.49
Classesof Cash Payments,-3731394159.77,-3736508815.3,-3980828328.21,-2873848045.86
Other Cash Paymentsfrom Operating Activities,-421053152.96,-417264796.71,-403304022.18,-332649626.69
Paymentson Behalfof Employees,-907508162.91,-833281659.96,-695554108.57,-545493560.81
Paymentsto Suppliersfor Goodsand Services,-2402832843.9,-2485962358.63,-2881970197.46,-1995704858.36
Classesof Cash Receiptsfrom Operating Activities,4640966810.25,5069507819.97,5155331824.09,3424928421.68
Other Cash Receiptsfrom Operating Activities,266162063.77,321370293.49,230391847.74,103279853.45
Receiptsfrom Customers,4374804746.48,4748137526.48,4924939976.35,3321648568.23
