,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1728029133.0,1728029133.0,1728029133.0,1728029133.0
Share Issued,1728029133.0,1728029133.0,1728029133.0,1728029133.0
Net Debt,84102458.23,,,
Total Debt,864772493.62,645877996.9,371911883.72,277626851.28
Tangible Book Value,2014304609.41,1852713226.55,1696372889.3,1584873260.55
Invested Capital,2805329946.36,2411801071.51,1994107651.82,1910782677.17
Working Capital,911754644.89,832213360.61,807166666.29,590256538.75
Net Tangible Assets,2014304609.41,1852713226.55,1696372889.3,1584873260.55
Capital Lease Obligations,23538433.78,46756540.11,80702115.04,30049295.05
Common Stock Equity,2093452259.43,1931115281.26,1773749752.74,1677352677.17
Total Capitalization,2160502259.43,1955615281.26,1793349752.74,1725952677.17
Total Equity Gross Minority Interest,2108608831.53,1945239245.14,1780769229.16,1673397506.57
Minority Interest,15156572.1,14123963.88,7019476.42,-3955170.6
Stockholders Equity,2093452259.43,1931115281.26,1773749752.74,1677352677.17
Treasury Stock,,,50126364.75,
Retained Earnings,-1388760420.1,-1527305889.1,-1629454725.23,-1767870366.18
Additional Paid In Capital,,1568902160.03,1588913972.78,1628378360.09
Capital Stock,1728029133.0,1728029133.0,1728029133.0,1728029133.0
Common Stock,1728029133.0,1728029133.0,1728029133.0,1728029133.0
Total Liabilities Net Minority Interest,2561455011.19,2391364989.19,2040273601.12,777364564.6
Total Non Current Liabilities Net Minority Interest,174460480.49,223322511.59,274164188.46,96581914.22
Other Non Current Liabilities,,32296716.0,,
Tradeand Other Payables Non Current,50228759.37,76588923.76,132598119.26,
Non Current Deferred Revenue,9500000.0,9500000.0,5000000.0,4498450.56
Non Current Deferred Taxes Liabilities,24143287.34,33680331.72,36263954.16,13434168.61
Long Term Debt And Capital Lease Obligation,90588433.78,71256540.11,100302115.04,78649295.05
Long Term Capital Lease Obligation,23538433.78,46756540.11,80702115.04,30049295.05
Long Term Debt,67050000.0,24500000.0,19600000.0,48600000.0
Current Liabilities,2386994530.7,2168042477.6,1766109412.66,680782650.38
Other Current Liabilities,49119922.22,71177657.39,42710084.93,28044501.09
Current Debt And Capital Lease Obligation,774184059.84,574621456.79,271609768.68,198977556.23
Current Debt,644827686.93,456185790.25,200757899.08,184830000.0
Payables,963067181.75,999960518.45,920339767.31,325838746.78
Other Payable,106615878.24,167379510.94,202481698.97,43669671.95
Total Tax Payable,40414034.94,45519304.81,15289152.17,7692737.63
Accounts Payable,816037268.57,787061702.7,702568916.17,274476337.2
Total Assets,4670063842.72,4336604234.33,3821042830.28,2450762071.17
Total Non Current Assets,1371314667.13,1336348396.12,1247766751.33,1179722882.04
Other Non Current Assets,,5500000.0,5674715.56,5674715.56
Non Current Deferred Assets,14780279.38,19746581.22,12006352.47,15314362.9
Non Current Deferred Taxes Assets,35257125.61,40604543.81,46010787.53,27324218.57
Investmentin Financial Assets,196830937.84,173725350.23,151518833.58,126235470.85
Available For Sale Securities,196830937.84,173725350.23,151518833.58,126235470.85
Long Term Equity Investment,107798216.48,103063522.03,95972681.31,38271280.05
Investment Properties,6466904.17,6733609.54,7000314.93,12485071.66
Goodwill And Other Intangible Assets,79147650.02,78402054.71,77376863.44,92479416.62
Other Intangible Assets,79147650.02,78402054.71,77376863.44,92479416.62
Net PPE,924219133.57,898509566.67,830155258.87,460837669.16
Accumulated Depreciation,,-364295219.64,-322932704.57,-255957436.05
Gross PPE,924219133.57,1262804786.31,1153087963.44,716795105.21
Construction In Progress,25553004.67,131726314.64,121219187.52,16996291.91
Other Properties,898666128.9,181279307.14,207029180.22,114964141.18
Machinery Furniture Equipment,,523158348.03,469159032.46,183652982.77
Buildings And Improvements,,,,
Properties,,426640816.5,355680563.24,401181689.35
Current Assets,3298749175.59,3000255838.21,2573276078.95,1271039189.13
Other Current Assets,234217476.85,227927268.4,106797650.37,139007041.15
Prepaid Assets,538601105.34,378686988.92,392321363.49,95725444.04
Inventory,297287995.23,367779442.45,316136169.53,195855429.37
Inventories Adjustments Allowances,,0.0,0.0,0.0
Other Inventories,,1435386.1,,2888278.98
Finished Goods,,80254976.98,61906732.61,64926320.38
Work In Process,,76658836.48,39050636.26,63266107.12
Raw Materials,,209430242.89,215178800.66,64774722.89
Other Receivables,1134610503.98,790433945.89,947339697.38,159223592.3
Accounts Receivable,461256865.49,343732118.86,206053602.0,281563769.3
Allowance For Doubtful Accounts Receivable,,-123058284.09,-130672376.45,-167947401.7
Gross Accounts Receivable,,466790402.95,336725978.45,449511171.0
Cash Cash Equivalents And Short Term Investments,632775228.7,891696073.69,604627596.18,399663912.97
Other Short Term Investments,5000000.0,2000000.0,5000000.0,
Cash And Cash Equivalents,627775228.7,889696073.69,599627596.18,399663912.97
Cash Equivalents,,309346140.37,359277129.31,231492568.5
Cash Financial,,580349933.32,240350466.87,168171344.47
