,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,100123189.0,-188332534.44,-114617079.38,-40323458.65
Repayment Of Debt,-449041364.0,-250000000.0,-391681175.1,-386527058.28
Issuance Of Debt,518406896.35,476000000.0,324500000.0,313000000.0
Capital Expenditure,-88770884.63,-111787101.7,-57589834.56,-104070849.66
End Cash Position,477181116.53,284177623.34,368525744.84,565771911.16
Beginning Cash Position,284177623.34,368525744.84,565771911.16,567466717.5
Changes In Cash,193003493.19,-84348121.5,-197246166.32,-1694806.34
Financing Cash Flow,51180116.15,243392430.62,-83745989.09,-91907541.8
Net Other Financing Charges,,48186252.5,20000000.0,30000000.0
Cash Dividends Paid,-18185416.2,-30793821.88,-36531629.99,-48154539.52
Net Issuance Payments Of Debt,69365532.35,226000000.0,-67181175.1,-73527058.28
Net Long Term Debt Issuance,69365532.35,226000000.0,-67181175.1,-73527058.28
Long Term Debt Payments,-449041364.0,-250000000.0,-391681175.1,-386527058.28
Long Term Debt Issuance,518406896.35,476000000.0,324500000.0,313000000.0
Investing Cash Flow,-47070696.59,-251195119.38,-56472932.41,26465344.45
Net Other Investing Changes,41131364.38,-140000000.0,,75228836.68
Net Investment Purchase And Sale,,12244.82,292946.15,1318273.97
Sale Of Investment,,12244.82,292946.15,1318273.97
Purchase Of Investment,,,,
Net PPE Purchase And Sale,-88202060.97,-111207364.2,-56765878.56,-50081766.2
Sale Of PPE,568823.66,579737.5,823956.0,53989083.46
Purchase Of PPE,-88770884.63,-111787101.7,-57589834.56,-104070849.66
Capital Expenditure Reported,,,,
Operating Cash Flow,188894073.63,-76545432.74,-57027244.82,63747391.01
Change In Working Capital,394881823.06,-263407842.04,-306844531.79,-148533308.19
Change In Other Current Assets,-28916741.63,-16355087.56,16207858.56,-39274897.32
Change In Payable,191090043.43,57585861.18,14181623.18,311042278.03
Change In Inventory,116944508.12,-24858888.68,-38995639.57,-137297002.49
Change In Receivables,115764013.14,-279779726.98,-298238373.96,-283003686.41
Other Non Cash Items,14923412.28,13682855.79,12632093.64,11957654.51
Deferred Tax,,,,
Depreciation And Amortization,118295954.01,103623923.23,108111952.76,95867635.95
Amortization Cash Flow,14144907.04,8157951.39,8193410.49,8691222.45
Depreciation,104151046.97,95465971.84,99918542.27,87176413.5
Gain Loss On Investment Securities,-1052344.34,-2196351.57,56387.52,-1401174.23
Gain Loss On Sale Of PPE,-374755.49,593358.58,364473.62,-68751178.72
Net Income From Continuing Operations,-367279642.77,25127026.13,79988942.1,136613984.64
Cash Flowsfromusedin Operating Activities Direct,188894073.63,-76545432.74,-57027244.82,63747391.01
Taxes Refund Paid Direct,-73469737.07,-59096378.1,-2586698.12,-24036891.9
Classesof Cash Payments,-1441010928.8,-1435335349.23,-1521107023.38,-1352401953.26
Other Cash Paymentsfrom Operating Activities,-139960633.13,-146731059.76,-125086042.0,-121662031.47
Paymentson Behalfof Employees,-503014166.15,-475355574.17,-449838270.4,-436036401.09
Paymentsto Suppliersfor Goodsand Services,-798036129.52,-813248715.3,-946182710.98,-794703520.7
Classesof Cash Receiptsfrom Operating Activities,1703374739.5,1417886294.59,1466666476.68,1440186236.17
Other Cash Receiptsfrom Operating Activities,60664572.26,31560376.89,84348568.31,65161336.27
Receiptsfrom Customers,1642710167.24,1386325917.7,1382317908.37,1375024899.9
