,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1579356584.09,1516603227.13,1152514139.12,782836335.47
Repayment Of Debt,-3600000000.0,,,
Issuance Of Debt,3600000000.0,,,
Capital Expenditure,-76849413.93,-60074074.04,-40685006.06,-32108669.34
End Cash Position,6651954495.34,6004163449.17,5245353770.2,4612624567.69
Beginning Cash Position,6004163449.17,5245353770.2,4612624567.69,3406495751.57
Changes In Cash,647791046.17,758809678.97,632729202.51,1206128816.12
Financing Cash Flow,-931565537.92,-627983328.16,-519784936.61,463259285.96
Net Other Financing Charges,-125448186.71,-77099725.89,-48210492.84,815984098.91
Cash Dividends Paid,-806117351.21,-550883602.27,-471574443.77,-352724812.95
Net Issuance Payments Of Debt,0.0,,,
Net Long Term Debt Issuance,0.0,,,
Long Term Debt Payments,-3600000000.0,,,
Long Term Debt Issuance,3600000000.0,,,
Investing Cash Flow,-76849413.93,-189884294.04,-40685006.06,-72075474.65
Net Other Investing Changes,,,,
Net Investment Purchase And Sale,,-129833300.0,,-40000000.0
Purchase Of Investment,,-129833300.0,,-40000000.0
Net PPE Purchase And Sale,-76849413.93,-60050994.04,-40685006.06,-32075474.65
Sale Of PPE,,23080.0,,33194.69
Purchase Of PPE,-76849413.93,-60074074.04,-40685006.06,-32108669.34
Capital Expenditure Reported,,,,
Operating Cash Flow,1656205998.02,1576677301.17,1193199145.18,814945004.81
Change In Working Capital,-178752724.13,-19956606.91,16514924.34,-16024894.64
Change In Other Current Assets,-33865439.35,-26553333.72,-33885330.47,18229905.16
Change In Payable,-1315593599.43,718586817.48,-52402160.28,402165974.85
Change In Inventory,675941357.04,-540078954.08,168536331.42,-402489389.62
Change In Receivables,494764957.61,-171911136.59,-65733916.33,-33931385.03
Other Non Cash Items,84161997.82,82416285.4,97533674.43,127591205.91
Deferred Tax,,,,
Depreciation And Amortization,65591758.46,70707708.26,51982174.47,46216079.85
Amortization Cash Flow,4864632.25,5366240.54,5404005.58,4240223.32
Depreciation,60727126.21,65341467.72,46578168.89,41975856.53
Gain Loss On Investment Securities,821171652.86,367062984.7,243662459.21,-153962321.52
Gain Loss On Sale Of PPE,-198887.89,-1806269.59,19279.73,1102262.23
Net Income From Continuing Operations,826726403.59,977236294.08,767072363.62,797772004.89
Cash Flowsfromusedin Operating Activities Direct,1656205998.02,1576677301.17,1193199145.18,814945004.81
Taxes Refund Paid Direct,-548423493.8,-544654772.38,-442895815.48,-464611957.58
Classesof Cash Payments,-62306174378.68,-63042218200.21,-50134661204.27,-55884478511.29
Other Cash Paymentsfrom Operating Activities,-384132717.19,-422686988.03,-430341516.63,-376235825.79
Paymentson Behalfof Employees,-308159726.82,-329509982.06,-284724647.35,-268222778.57
Paymentsto Suppliersfor Goodsand Services,-61613881934.67,-62290021230.12,-49419595040.29,-55240019906.93
Classesof Cash Receiptsfrom Operating Activities,64510803870.5,65163550273.76,51770756164.93,57164035473.68
Other Cash Receiptsfrom Operating Activities,202443271.62,364768775.38,219294816.71,303473008.84
Receiptsfrom Customers,64308360598.88,64798781498.38,51551461348.22,56860562464.84
