,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-1299720605.9,-1933392055.02,-1849213003.15,-1209419378.17
Repayment Of Debt,-4825575811.31,-2446422154.68,-989114866.97,-320300000.0
Issuance Of Debt,5324016353.23,4488558919.06,2675662250.92,1412932866.99
Capital Expenditure,-749829799.9,-1456743002.67,-1477380885.14,-899714954.76
End Cash Position,711002280.77,1485666946.48,463110244.32,767088034.73
Beginning Cash Position,1485666946.48,463110244.32,767088034.73,77348772.11
Effect Of Exchange Rate Changes,160790.2,-71094.82,0.0,
Changes In Cash,-774825455.91,1022627796.98,-303977790.41,689739262.62
Financing Cash Flow,683244988.89,2978660035.89,1413047839.45,2020156202.54
Net Other Financing Charges,313956643.29,1080184700.68,-173560825.47,980822694.39
Cash Dividends Paid,-129152196.32,-143661429.17,-99938719.03,-53299358.84
Net Issuance Payments Of Debt,498440541.92,2042136764.38,1686547383.95,1092632866.99
Net Long Term Debt Issuance,498440541.92,2042136764.38,1686547383.95,1092632866.99
Long Term Debt Payments,-4825575811.31,-2446422154.68,-989114866.97,-320300000.0
Long Term Debt Issuance,5324016353.23,4488558919.06,2675662250.92,1412932866.99
Investing Cash Flow,-908179638.8,-1479383186.56,-1345193511.85,-1020712516.51
Net Other Investing Changes,-78934876.36,,,
Net Investment Purchase And Sale,-79419520.63,-24107780.95,120952883.89,-121362061.75
Sale Of Investment,80580479.37,105892219.05,927612883.89,94337938.25
Purchase Of Investment,-160000000.0,-130000000.0,-806660000.0,-215700000.0
Net Business Purchase And Sale,,0.0,0.0,
Sale Of Business,,0.0,0.0,
Net PPE Purchase And Sale,-749825241.81,-1455275405.61,-1466146395.74,-899350454.76
Sale Of PPE,4558.09,1467597.06,11234489.4,364500.0
Purchase Of PPE,-749829799.9,-1456743002.67,-1477380885.14,-899714954.76
Operating Cash Flow,-549890806.0,-476649052.35,-371832118.01,-309704423.41
Change In Working Capital,-837860227.29,-1090928510.06,-1366886443.38,-1058411723.55
Change In Other Current Assets,-19735156.27,-31260615.6,444198.81,6434550.59
Change In Payable,448316691.44,585518926.8,627769488.52,285887296.39
Change In Inventory,196132649.21,-594452112.85,-513999821.35,-308888576.94
Change In Receivables,-1462574411.67,-1050734708.41,-1481100309.36,-1041844993.59
Other Non Cash Items,242631050.33,214352620.64,168052365.2,82060794.68
Depreciation And Amortization,337375252.2,256535225.99,167113681.45,97922625.41
Amortization Cash Flow,12910263.5,11108823.59,6682543.73,2950280.96
Depreciation,324464988.7,245426402.4,160431137.72,94972344.45
Gain Loss On Investment Securities,37513551.98,-754393.89,-3234237.87,-1243214.58
Gain Loss On Sale Of PPE,1622480.07,1351019.4,17678993.62,1632084.5
Net Income From Continuing Operations,-336805002.3,113113386.55,638087881.93,558837994.56
Cash Flowsfromusedin Operating Activities Direct,-549890806.0,-476649052.35,-371832118.01,-309704423.41
Taxes Refund Paid Direct,-37518847.53,132703908.04,-162909400.14,-101687771.36
Classesof Cash Payments,-7590511143.75,-6818237014.42,-5665006134.08,-3362792487.03
Other Cash Paymentsfrom Operating Activities,-52714996.57,-52123419.84,-29826504.19,-21637073.52
Paymentson Behalfof Employees,-401866155.44,-342486318.53,-317575291.66,-178033060.16
Paymentsto Suppliersfor Goodsand Services,-7135929991.74,-6423627276.05,-5317604338.23,-3163122353.35
Classesof Cash Receiptsfrom Operating Activities,7078139185.28,6208884054.03,5456083416.21,3154775834.98
Other Cash Receiptsfrom Operating Activities,414956554.3,303458960.13,105908709.37,34342823.73
Receiptsfrom Customers,6663182630.98,5905425093.9,5350174706.84,3120433011.25
