,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1506521728.0,1506521728.0,736249883.0,736249883.0
Share Issued,1506521728.0,1506521728.0,736249883.0,736249883.0
Net Debt,5528373236.77,8545160398.18,731014965.49,
Total Debt,20909482921.44,18830573143.49,11742678345.73,1024179771.09
Tangible Book Value,9778826310.34,10042804154.24,7126954796.07,3898603534.81
Invested Capital,27845335615.47,26670577211.11,16750524560.07,4168589806.48
Working Capital,10637170853.28,7117770820.0,5253380441.3,2397242579.2
Net Tangible Assets,9778826310.34,10042804154.24,7126954796.07,3898603534.81
Capital Lease Obligations,402463945.93,486108660.5,251913743.36,
Common Stock Equity,11001467482.48,10894284683.76,7851711068.85,3955663668.72
Total Capitalization,26158419645.65,25506125487.5,13403294228.39,4168589806.48
Total Equity Gross Minority Interest,11848570174.18,11364213994.27,11719286024.94,4284734923.38
Minority Interest,847102691.7,469929310.51,3867574956.09,329071254.66
Stockholders Equity,11001467482.48,10894284683.76,7851711068.85,3955663668.72
Retained Earnings,975471468.98,898352452.52,777317083.9,507125198.57
Additional Paid In Capital,8012189541.95,8068974984.76,2366398322.77,2366398322.77
Capital Stock,1506521728.0,1506521728.0,736249883.0,736249883.0
Common Stock,1506521728.0,1506521728.0,736249883.0,736249883.0
Total Liabilities Net Minority Interest,36255324965.72,36716579435.46,30416296673.55,3568907563.38
Total Non Current Liabilities Net Minority Interest,17767445500.98,16374917184.14,7461492473.93,297115188.08
Other Non Current Liabilities,1732761572.81,944260420.14,1406352405.29,5856670.39
Tradeand Other Payables Non Current,32160482.59,17976262.33,21225455.78,34260000.0
Non Current Deferred Revenue,174342775.99,162030657.95,157572644.49,34255543.39
Non Current Deferred Taxes Liabilities,268764560.49,152700379.48,72845065.47,9816836.54
Long Term Debt And Capital Lease Obligation,15559416109.1,15097949464.24,5803496902.9,212926137.76
Long Term Capital Lease Obligation,402463945.93,486108660.5,251913743.36,
Long Term Debt,15156952163.17,14611840803.74,5551583159.54,212926137.76
Current Liabilities,18487879464.74,20341662251.32,22954804199.62,3271792375.3
Other Current Liabilities,230909236.51,677496224.69,545457633.61,92409585.8
Current Debt And Capital Lease Obligation,5350066812.34,3732623679.25,5939181442.83,811253633.33
Current Debt,1686915969.82,1164451723.61,3347230331.68,
Payables,11318021749.02,14626681529.49,14713004468.52,1434127840.54
Other Payable,296605312.56,376476025.14,430503912.96,170937296.62
Dividends Payable,17055531.38,325118.7,69687680.62,
Total Tax Payable,177676844.37,206732167.03,189669325.58,30150879.77
Accounts Payable,10826684060.71,14043148218.62,14023143549.36,1233039664.15
Total Assets,48103895139.9,48080793429.73,42135582698.49,7853642486.76
Total Non Current Assets,18978844821.88,20621360358.41,13927398057.57,2184607532.26
Other Non Current Assets,4475183103.55,4156238667.8,2200555728.53,-8238.53
Non Current Deferred Assets,72782011.94,70772280.72,65412686.13,7477132.58
Non Current Deferred Taxes Assets,769885219.02,645955528.27,504991903.85,26313284.24
Investmentin Financial Assets,329269879.44,247833557.6,527398901.19,173613877.18
Available For Sale Securities,329269879.44,247833557.6,527398901.19,173613877.18
Long Term Equity Investment,1016849549.49,1035066562.59,972730492.04,202726317.59
Investment Properties,407950805.26,397179196.8,443979972.11,422250835.82
Goodwill And Other Intangible Assets,1222641172.14,851480529.52,724756272.78,57060133.91
Other Intangible Assets,1222641172.14,851480529.52,724756272.78,57060133.91
Net PPE,10684283081.04,13216834035.11,8159849578.55,888729191.25
Accumulated Depreciation,,-2429867134.77,-264453245.86,-245970845.0
Gross PPE,10684283081.04,15646701169.88,8424302824.41,1134700036.25
Construction In Progress,3367712529.08,6831002254.89,2106971083.96,9533917.3
Other Properties,7316570551.96,918830759.83,5330593208.62,77776801.7
Machinery Furniture Equipment,,5717789652.88,48773799.88,50073829.26
Buildings And Improvements,,,,
Properties,,2179078502.28,937964731.95,997315487.99
Current Assets,29125050318.02,27459433071.32,28208184640.92,5669034954.5
Other Current Assets,794538980.14,680600779.14,1316657113.0,118309857.44
Prepaid Assets,441664461.88,176484817.24,492757451.17,447948906.42
Inventory,4665276663.02,4549097125.11,5766041315.92,1236081297.82
Inventories Adjustments Allowances,0.0,0.0,,
Other Inventories,630029150.56,781717153.46,5757238218.74,1227761224.7
Finished Goods,2112776780.73,2245830924.21,26061.99,28650.96
Work In Process,643822711.99,399481781.5,7337141.22,7202106.81
Raw Materials,1278648019.74,1122067265.94,1439893.97,1089315.35
Other Receivables,3854083810.63,2910200494.55,3947317160.25,1182669638.1
Accounts Receivable,7753987807.43,11911917726.11,8517613074.85,488344795.65
Allowance For Doubtful Accounts Receivable,,-841698728.03,-69100451.39,-62467861.99
Gross Accounts Receivable,,12753616454.14,487335581.84,550812657.64
Cash Cash Equivalents And Short Term Investments,11615498594.92,7231132129.17,8167798525.73,2195680459.07
Other Short Term Investments,300003698.7,,,
Cash And Cash Equivalents,11315494896.22,7231132129.17,8167798525.73,2195680459.07
Cash Equivalents,422932880.2,6096365416.38,19049871.54,56218003.09
Cash Financial,1601939168.6,459672164.14,1259395083.58,2139462455.98
