,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-11639880.37,-208998319.69,-415470893.51,-733586714.56
Repayment Of Debt,-786710467.93,-560092068.02,-474122020.72,-210878821.9
Issuance Of Debt,802077074.15,678232414.46,1646090536.71,882200270.22
Capital Expenditure,-257199197.47,-403763785.74,-726729982.83,-909662061.12
End Cash Position,754101930.95,971040794.23,1151735010.55,333214681.92
Beginning Cash Position,971040794.23,1151735010.55,333214681.92,339533514.62
Effect Of Exchange Rate Changes,2118247.62,2782675.14,14151117.73,3722158.05
Changes In Cash,-219057110.9,-183476891.46,804369210.9,-10040990.75
Financing Cash Flow,-24474903.86,61611200.26,1364686201.99,703721850.62
Net Other Financing Charges,95892764.33,58479749.75,292814297.32,86700000.0
Cash Dividends Paid,-135734274.41,-115008895.93,-100096611.32,-54299597.7
Net Issuance Payments Of Debt,15366606.22,118140346.44,1171968515.99,671321448.32
Net Long Term Debt Issuance,15366606.22,118140346.44,1171968515.99,671321448.32
Long Term Debt Payments,-786710467.93,-560092068.02,-474122020.72,-210878821.9
Long Term Debt Issuance,802077074.15,678232414.46,1646090536.71,882200270.22
Investing Cash Flow,-440141524.14,-439853557.77,-871576080.41,-889838187.93
Net Other Investing Changes,43788077.6,27224017.41,-10091705.4,
Net Investment Purchase And Sale,-227034045.88,-63795857.04,-135144167.43,27278454.15
Sale Of Investment,111749840.21,102601399.29,611324717.97,331583113.71
Purchase Of Investment,-338783886.09,-166397256.33,-746468885.4,-304304659.56
Net Business Purchase And Sale,,,9950.33,-7500000.0
Purchase Of Business,,,9950.33,-7500000.0
Net PPE Purchase And Sale,-256895555.86,-403281718.14,-726350157.91,-909616642.08
Sale Of PPE,303641.61,482067.6,379824.92,45419.04
Purchase Of PPE,-257199197.47,-403763785.74,-726729982.83,-909662061.12
Capital Expenditure Reported,,,,
Operating Cash Flow,245559317.1,194765466.05,311259089.32,176075346.56
Change In Working Capital,-132343131.08,-145575468.41,36143408.1,-132966098.89
Change In Other Current Assets,-31266124.51,-18344787.14,-4076355.35,-1695567.24
Change In Payable,84399593.34,-23612481.67,130203644.22,116922088.91
Change In Inventory,-35549548.22,-85766394.79,-94940255.43,-6252652.03
Change In Receivables,-149927051.69,-17851804.81,4956374.66,-241939968.53
Other Non Cash Items,75456195.75,53995181.73,-3206825.14,12270409.94
Deferred Tax,,,,
Depreciation And Amortization,111405261.73,78057989.35,50466693.96,41496756.7
Amortization Cash Flow,5877357.74,4375421.67,3715446.82,3048034.25
Depreciation,105527903.99,73682567.68,46751247.14,38448722.45
Gain Loss On Investment Securities,17333586.28,15261070.43,-562274.56,-10021148.4
Gain Loss On Sale Of PPE,148435.21,248969.53,7937.16,258072.22
Net Income From Continuing Operations,141263284.54,173423636.78,211426956.6,237557816.75
Cash Flowsfromusedin Operating Activities Direct,245559317.1,194765466.05,311259089.32,176075346.56
Taxes Refund Paid Direct,-25464729.3,-29416826.48,17034420.66,7182206.44
Classesof Cash Payments,-790342056.46,-807005556.31,-808203284.92,-710329883.26
Other Cash Paymentsfrom Operating Activities,-320348554.49,-247381876.56,-257100613.1,-185110427.5
Paymentson Behalfof Employees,-265530091.9,-240768846.1,-210374248.81,-169416807.42
Paymentsto Suppliersfor Goodsand Services,-204463410.07,-318854833.65,-340728423.01,-355802648.34
Classesof Cash Receiptsfrom Operating Activities,1061366102.86,1031187848.84,1102427953.58,879223023.38
Other Cash Receiptsfrom Operating Activities,50805215.96,55391531.41,27857478.8,6754096.96
Receiptsfrom Customers,1010560886.9,975796317.43,1074570474.78,872468926.42
