,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1632225965.0,1632361067.0,1632715541.0,1633071908.0
Share Issued,1632225965.0,1632361067.0,1632715541.0,1633071908.0
Net Debt,4426216175.44,4273594307.07,3265994389.26,5007963178.39
Total Debt,9274402263.38,9321328982.78,10247638822.89,12965981518.45
Tangible Book Value,14276351202.64,13511547781.81,11309772015.13,9209189328.63
Invested Capital,25965078554.86,25422107079.02,23479214291.93,23121844507.85
Working Capital,6518398634.94,6409164483.55,4285165665.9,2593647279.78
Net Tangible Assets,14276351202.64,13511547781.81,11309772015.13,9209189328.63
Capital Lease Obligations,72533309.36,39552504.87,49999929.35,61665179.54
Common Stock Equity,17623818879.08,17043599963.36,15036993291.57,12948246515.56
Total Capitalization,18815506341.46,18709110203.65,16890407299.24,16223209334.99
Total Equity Gross Minority Interest,20693058986.5,20098612105.48,17942282983.7,15651784940.64
Minority Interest,3069240107.42,3055012142.12,2905289692.13,2703538425.08
Stockholders Equity,17623818879.08,17043599963.36,15036993291.57,12948246515.56
Treasury Stock,,87562911.77,182444876.93,319479503.15
Retained Earnings,9588285347.99,9357251379.06,7288404942.35,5096101143.96
Additional Paid In Capital,5571135186.12,5515786038.23,5589917220.94,5746830439.7
Capital Stock,1632225965.0,1632361067.0,1632715541.0,1633071908.0
Common Stock,1632225965.0,1632361067.0,1632715541.0,1633071908.0
Total Liabilities Net Minority Interest,15815264995.25,16105685461.71,18080738769.39,19753960697.37
Total Non Current Liabilities Net Minority Interest,2475288773.31,2879819274.59,2937994920.25,4198348304.65
Tradeand Other Payables Non Current,16000000.0,95121144.45,21380000.0,44273866.85
Non Current Deferred Revenue,790525089.52,701986555.36,601127858.04,570160722.38
Non Current Deferred Taxes Liabilities,404542912.05,377648829.62,412073125.19,247285716.45
Long Term Debt And Capital Lease Obligation,1264220771.74,1705062745.16,1903413937.02,3336627998.97
Long Term Capital Lease Obligation,72533309.36,39552504.87,49999929.35,61665179.54
Long Term Debt,1191687462.38,1665510240.29,1853414007.67,3274962819.43
Current Liabilities,13339976221.94,13225866187.12,15142743849.14,15555612392.72
Other Current Liabilities,41042456.46,44710303.65,377672042.93,364143379.47
Current Debt And Capital Lease Obligation,8010181491.64,7616266237.62,8344224885.87,9629353519.48
Current Debt,7149572213.4,6712996875.37,6588806992.69,6898635172.86
Payables,4947147140.5,5142041316.53,5820841018.35,5209780098.46
Other Payable,1285356298.61,1428670604.27,1999442207.17,1959573995.68
Dividends Payable,241938171.11,146403980.77,78577105.03,8239809.87
Total Tax Payable,335919224.49,354234306.99,293803150.3,554882168.08
Accounts Payable,3083933446.29,3212732424.5,3449018555.85,2687084124.83
Total Assets,36508323981.75,36204297567.19,36023021753.09,35405745638.01
Total Non Current Assets,16649949124.87,16569266896.52,16595112238.05,17256485965.51
Other Non Current Assets,342024227.43,393592922.35,1554234581.49,437562768.98
Non Current Deferred Assets,26165509.35,34618138.38,36996058.31,43466219.24
Non Current Deferred Taxes Assets,92762671.4,86887980.54,63574337.05,58963359.64
Investmentin Financial Assets,741914805.6,586305882.87,1623222213.28,1065512639.22
Available For Sale Securities,741914805.6,586305882.87,1623222213.28,1065512639.22
Long Term Equity Investment,1074115819.69,1085614045.66,1070118041.75,4290209126.34
Goodwill And Other Intangible Assets,3347467676.44,3532052181.55,3727221276.44,3739057186.93
Other Intangible Assets,2618318967.34,2583830434.14,2753127600.6,2653124297.02
Goodwill,729148709.1,948221747.41,974093675.84,1085932889.91
Net PPE,10688713808.65,10485839948.12,8104048476.12,6891039085.88
Accumulated Depreciation,,-3338457925.43,-2879724238.19,-2588081666.15
Gross PPE,10688713808.65,13824297873.55,10983772714.31,9479120752.03
Construction In Progress,1267849250.12,1833883886.45,2767791199.9,1185181538.37
Other Properties,9420864558.53,1210737690.64,1112140031.19,1092424522.48
Machinery Furniture Equipment,,4460112494.8,3362978295.4,3389076300.02
Buildings And Improvements,,,,
Properties,,6319563801.66,3740863187.82,3812438391.16
Current Assets,19858374856.88,19635030670.67,19427909515.04,18149259672.5
Other Current Assets,245410547.55,182073592.5,333224352.22,123385044.59
Hedging Assets Current,5429884.46,8763767.8,12063116.5,88941.02
Prepaid Assets,407818094.24,721239130.66,842408534.24,712279345.89
Inventory,3566397534.27,3618944898.62,3420686053.09,3126642450.61
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,,-3094749568.7
Finished Goods,2479606261.6,2057887393.75,1946975398.55,1916721480.28
Work In Process,326619626.17,650837070.65,577062147.6,531381381.67
Raw Materials,760171646.5,910220434.22,896648506.94,678539588.66
Other Receivables,1485453932.88,1949375373.93,1169978820.41,1329937514.44
Accounts Receivable,9198217925.4,8113796024.22,7527599460.27,6756904314.18
Allowance For Doubtful Accounts Receivable,,-220164985.67,-179297182.34,-143769998.28
Gross Accounts Receivable,,8333961009.89,7706896642.61,6900674312.46
Cash Cash Equivalents And Short Term Investments,4949646938.08,5040837882.94,6121949178.31,6100022061.77
Other Short Term Investments,1034603437.74,935925074.35,945722567.21,934387247.87
Cash And Cash Equivalents,3915043500.34,4104912808.59,5176226611.1,5165634813.9
Cash Equivalents,990988019.37,1102601929.25,839045369.92,299824234.78
Cash Financial,2924055480.97,3002310879.34,4337181241.18,4865810579.12
