,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1029745278.78,18245087525.38,18581550153.69,1085784880.78
Repayment Of Debt,-6632815236.53,-8918049669.46,-25600443408.39,-11941496295.77
Issuance Of Debt,9680944122.54,10900764230.14,13058861590.46,3751194341.19
Capital Expenditure,-4524444097.87,-4442986200.6,-1716033067.45,-1008664054.91
End Cash Position,5635127460.0,9330479516.73,12289948393.3,1766095853.61
Beginning Cash Position,9330479516.73,12289948393.3,1766095853.61,982008404.9
Effect Of Exchange Rate Changes,-125032464.34,-186844193.16,52885261.05,-41037854.81
Changes In Cash,-3570319592.39,-2772624683.41,10470967278.64,825125303.52
Financing Cash Flow,-3241078697.01,-23437996014.81,-10570624949.89,-1131747643.1
Net Other Financing Charges,-102735963.54,336151627.6,11056393732.79,8660320294.58
Cash Dividends Paid,-2934238203.73,-5576612720.05,-1220931108.45,-1164987813.25
Net Issuance Payments Of Debt,3048128886.01,1982714560.68,-12541581817.93,-8190301954.58
Net Long Term Debt Issuance,3048128886.01,1982714560.68,-12541581817.93,-8190301954.58
Long Term Debt Payments,-6632815236.53,-8918049669.46,-25600443408.39,-11941496295.77
Long Term Debt Issuance,9680944122.54,10900764230.14,13058861590.46,3751194341.19
Investing Cash Flow,-5883430272.03,-2022702394.58,744009007.39,-137575989.07
Net Other Investing Changes,-1282025.89,1550331.66,-543634.4,1507811.1
Net Investment Purchase And Sale,-1359428193.82,2404363246.36,2460580709.24,869571996.37
Sale Of Investment,363456806.18,2404363246.36,3283780862.81,869571996.37
Purchase Of Investment,-1722885000.0,,-823200153.57,
Net PPE Purchase And Sale,-4522720052.32,-4428615972.6,-1716028067.45,-1008655796.54
Sale Of PPE,1724045.55,14370228.0,5000.0,8258.37
Purchase Of PPE,-4524444097.87,-4442986200.6,-1716033067.45,-1008664054.91
Capital Expenditure Reported,,,,
Operating Cash Flow,5554189376.65,22688073725.98,20297583221.14,2094448935.69
Change In Working Capital,162013877.35,-1747460622.56,-5343090498.39,-1164161840.98
Change In Other Current Assets,287939298.23,-2108160260.67,-675363622.41,600447192.03
Change In Payable,-2460183221.36,-2698495693.98,4899714567.62,837000749.41
Change In Inventory,108164029.12,-1738762026.58,-1273890545.09,-20074099.63
Change In Receivables,2226093771.36,4797957358.67,-8293550898.51,-2581535682.79
Other Non Cash Items,1151297211.1,364245518.84,723093989.37,1716375080.69
Deferred Tax,,,,
Depreciation And Amortization,1134782973.12,845372809.09,653722824.13,460338967.71
Amortization Cash Flow,145815887.41,135067593.94,149373750.78,109003673.47
Depreciation,988967085.71,710305215.15,504349073.35,351335294.24
Gain Loss On Investment Securities,834620824.38,-3110120264.57,-6945409661.98,-1538415942.57
Gain Loss On Sale Of PPE,103422408.36,-5013723.72,1220635.89,19900397.12
Net Income From Continuing Operations,-29242261.89,25663107176.41,31108356432.36,2590030655.99
Cash Flowsfromusedin Operating Activities Direct,5554189376.65,22688073725.98,20297583221.14,2094448935.69
Taxes Refund Paid Direct,-2828179298.5,-14241649118.08,-8838196546.66,-689892890.99
Classesof Cash Payments,-6143197762.04,-9600815512.52,-5766274228.2,-2473824940.41
Other Cash Paymentsfrom Operating Activities,-303277690.9,-256381296.16,-307208071.57,-330040736.4
Paymentson Behalfof Employees,-1380270091.55,-1148234881.99,-719525931.34,-549333078.11
Paymentsto Suppliersfor Goodsand Services,-4459649979.59,-8196199334.37,-4739540225.29,-1594451125.9
Classesof Cash Receiptsfrom Operating Activities,14525566437.19,46530538356.58,34902053996.0,5258166767.09
Other Cash Receiptsfrom Operating Activities,493258574.26,570611193.53,95632682.15,37575709.47
Receiptsfrom Customers,14032307862.93,45959927163.05,34806421313.85,5220591057.62
