,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,728000000.0,728000000.0,728000000.0,728000000.0
Share Issued,728000000.0,728000000.0,728000000.0,728000000.0
Total Debt,4065761.52,16985064.74,7826205.38,6530459.32
Tangible Book Value,2991012094.7,2919228904.8,3032884873.39,3136503804.94
Invested Capital,3375591000.6,3379375933.5,3519895567.23,3493926381.94
Working Capital,483624156.21,635780319.24,1305317855.33,1734100825.55
Net Tangible Assets,2991012094.7,2919228904.8,3032884873.39,3136503804.94
Capital Lease Obligations,2888250.58,3682556.45,5589434.89,5493032.49
Common Stock Equity,3375591000.6,3379375933.5,3519895567.23,3493926381.94
Total Capitalization,3375591000.6,3379375933.5,3519895567.23,3493926381.94
Total Equity Gross Minority Interest,3496986273.12,3553044151.03,3695885110.96,3664633179.97
Minority Interest,121395272.52,173668217.53,175989543.73,170706798.03
Stockholders Equity,3375591000.6,3379375933.5,3519895567.23,3493926381.94
Retained Earnings,2201519881.72,2237425293.8,2382618479.04,2414074486.92
Additional Paid In Capital,191332909.04,191332909.04,191332909.04,191332909.04
Capital Stock,728000000.0,728000000.0,728000000.0,728000000.0
Common Stock,728000000.0,728000000.0,728000000.0,728000000.0
Total Liabilities Net Minority Interest,2866658489.35,2599536036.31,2547676767.97,3200573043.58
Total Non Current Liabilities Net Minority Interest,58122340.46,71396857.75,68483122.03,112060511.84
Tradeand Other Payables Non Current,3264901.49,3264901.49,15653901.49,72159414.92
Non Current Deferred Revenue,47602962.41,56346117.25,39436854.12,24555803.63
Non Current Deferred Taxes Liabilities,4366225.98,8103282.56,7802931.53,9852260.8
Long Term Debt And Capital Lease Obligation,2888250.58,3682556.45,5589434.89,5493032.49
Long Term Capital Lease Obligation,2888250.58,3682556.45,5589434.89,5493032.49
Current Liabilities,2808536148.89,2528139178.56,2479193645.94,3088512531.74
Other Current Liabilities,61055380.63,31545606.38,5236505.56,3176237.65
Current Debt And Capital Lease Obligation,1177510.94,13302508.29,2236770.49,1037426.83
Current Debt,,,,
Payables,2716647384.68,2454102179.28,2416413728.85,3040709919.46
Other Payable,144137367.32,274326653.83,244884785.99,122470883.45
Dividends Payable,,,,
Total Tax Payable,16062568.61,20905296.37,38474402.19,66508066.83
Accounts Payable,2556447448.75,2158870229.08,2133054540.67,2851730969.18
Total Assets,6363644762.47,6152580187.34,6243561878.93,6865206223.55
Total Non Current Assets,3071484457.37,2988660689.54,2459050377.66,2042592866.26
Other Non Current Assets,1100501009.35,789973942.23,336436531.9,525963645.25
Non Current Deferred Assets,11722691.23,15577539.72,19012148.17,2604113.18
Non Current Deferred Taxes Assets,23684927.77,22665309.84,21425725.74,11099074.45
Investmentin Financial Assets,213702.0,213702.0,213702.0,213702.0
Available For Sale Securities,213702.0,213702.0,213702.0,213702.0
Long Term Equity Investment,50553894.57,49916867.84,49103716.59,57751890.0
Goodwill And Other Intangible Assets,384578905.9,460147028.7,487010693.84,357422577.0
Other Intangible Assets,218805672.58,244167339.3,249568473.72,108980356.88
Goodwill,165773233.32,215979689.4,237442220.12,248442220.12
Net PPE,1500229326.55,1650166299.21,1545847859.42,1087537864.38
Accumulated Depreciation,-1220864248.83,-1146150576.64,-999999800.32,-907946636.0
Gross PPE,2721093575.38,2796316875.85,2545847659.74,1995484500.38
Construction In Progress,37936583.26,46827141.08,139058670.98,231768675.9
Other Properties,31580456.15,45824398.43,42831995.53,41085209.96
Machinery Furniture Equipment,1399944159.72,1370612563.95,1243095602.5,891209053.65
Buildings And Improvements,,,,
Properties,1251632376.25,1333052772.39,1120861390.73,831421560.87
Current Assets,3292160305.1,3163919497.8,3784511501.27,4822613357.29
Other Current Assets,301583492.04,353975437.2,795662745.72,95744461.78
Prepaid Assets,9888819.22,8457737.32,14814153.47,15508313.62
Inventory,360182319.68,414027322.39,394825336.13,425513210.37
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,505371.71,6379865.69,5985475.44,7870498.45
Finished Goods,136965181.35,201781504.71,118956376.71,176774533.08
Work In Process,89141356.58,77026244.11,78015294.63,93637991.0
Raw Materials,133570410.04,128839707.88,191868189.35,147230187.84
Other Receivables,849023062.38,620270071.61,637470503.64,1319006751.33
Accounts Receivable,856710900.67,633665450.41,731457412.71,1087410867.22
Allowance For Doubtful Accounts Receivable,-43462283.75,-37212503.62,-33390896.74,-32916614.51
Gross Accounts Receivable,900173184.42,670877954.03,764848309.45,1120327481.73
Cash Cash Equivalents And Short Term Investments,914771711.11,1133523478.87,1210281349.6,1879429752.97
Other Short Term Investments,245687253.52,223188328.67,230910994.86,267024819.2
Cash And Cash Equivalents,669084457.59,910335150.2,979370354.74,1612404933.77
Cash Equivalents,54058946.22,41428258.72,61350511.31,132040735.93
Cash Financial,615025511.37,868906891.48,918019843.43,1480364197.84
