,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-64356140.6625,-3694932.320757,-23237846.73,-15321781.2296
Tax Rate For Calcs,0.25,0.010428,0.25,0.180499
Normalized EBITDA,220854161.07,88538303.31,148218248.84,294912317.85
Total Unusual Items,-257424562.65,-354312200.43,-92951386.92,-84885554.55
Total Unusual Items Excluding Goodwill,-257424562.65,-354312200.43,-92951386.92,-84885554.55
Net Income From Continuing Operation Net Minority Interest,-99442055.79,-314959765.3,18320945.71,113723354.95
Reconciled Depreciation,46442980.81,37375226.34,37873858.57,65737090.54
Reconciled Cost Of Revenue,845507504.02,1308480562.85,1512910444.44,1796338471.88
EBITDA,-36570401.58,-265773897.12,55266861.92,210026763.3
EBIT,-83013382.39,-303149123.46,17393003.35,144289672.76
Net Interest Income,-11743692.78,-17602402.41,-13794342.34,-14960997.79
Interest Expense,19137323.01,20192697.72,16039962.62,16311479.52
Interest Income,8476121.94,4651347.37,4117019.99,3777936.88
Normalized Income,93626366.1975,35657502.809243,88034485.9,183287128.2704
Net Income From Continuing And Discontinued Operation,-99442055.79,-314959765.3,18320945.71,113723354.95
Total Expenses,1043859123.17,1538092739.78,1778274790.34,2053203613.13
Rent Expense Supplemental,3959814.62,6263648.3,13206668.1,1458300.57
Total Operating Income As Reported,-100681392.77,-293673113.47,1739712.27,124269534.22
Diluted Average Shares,174459747.0,174010920.0,166554052.0,174959008.0
Basic Average Shares,174459747.0,174010920.0,166554052.0,174959008.0
Diluted EPS,-0.57,-1.81,0.11,0.65
Basic EPS,-0.57,-1.81,0.11,0.65
Net Income Common Stockholders,-99442055.79,-314959765.3,18320945.71,113723354.95
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-99442055.79,-314959765.3,18320945.71,113723354.95
Minority Interests,8875273.79,5010097.07,9478582.22,8845133.07
Net Income Including Noncontrolling Interests,-108317329.58,-319969862.37,8842363.49,104878221.88
Net Income Continuous Operations,-108317329.58,-319969862.37,8842363.49,104878221.88
Tax Provision,6166624.18,-3371958.81,-7489322.76,23099971.36
Pretax Income,-102150705.4,-323341821.18,1353040.73,127978193.24
Other Non Operating Income Expenses,-1469312.63,-29668707.71,-386671.54,3708659.02
Special Income Charges,-259606367.65,-341193200.43,-107778659.64,-75785554.55
Other Special Charges,-621351.77,8839398.17,5619596.45,-278666.02
Write Off,160858017.88,150877060.61,90714326.14,42005208.54
Impairment Of Capital Assets,99369701.54,181476741.65,11444737.05,34059012.03
Net Non Operating Interest Income Expense,-11743692.78,-17602402.41,-13794342.34,-14960997.79
Total Other Finance Cost,1082491.71,2061052.06,1871399.71,2427455.15
Interest Expense Non Operating,19137323.01,20192697.72,16039962.62,16311479.52
Interest Income Non Operating,8476121.94,4651347.37,4117019.99,3777936.88
Operating Income,140933754.16,41657096.39,92955443.41,217056535.22
Operating Expense,198351619.15,229612176.93,265364345.9,256865141.25
Other Operating Expenses,12310904.59,11131239.2,7977949.39,8755100.5
Depreciation And Amortization In Income Statement,23117488.14,18628553.42,7976214.92,11380367.18
Amortization,,,,7054629.62
Depreciation Income Statement,23117488.14,18628553.42,7976214.92,4325737.56
Research And Development,56092246.24,92018335.11,112607212.69,105505692.89
Selling General And Administration,55986745.97,56604592.98,63056213.49,130161622.05
Selling And Marketing Expense,19900686.88,21781238.58,24267435.09,24024749.45
General And Administrative Expense,36086059.09,34823354.4,38788778.4,106136872.6
Rent And Landing Fees,3959814.62,6263648.3,13206668.1,1458300.57
Gross Profit,339285373.31,271269273.32,358319789.31,473921676.47
Cost Of Revenue,845507504.02,1308480562.85,1512910444.44,1796338471.88
Total Revenue,1184792877.33,1579749836.17,1871230233.75,2270260148.35
Operating Revenue,1184792877.33,1579749836.17,1871230233.75,2270260148.35
