,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,403319192.0,403319192.0,403319192.0,403319192.0
Share Issued,403319192.0,403319192.0,403319192.0,403319192.0
Net Debt,63945619.75,245176585.26,435517110.29,
Total Debt,882905541.29,1194507599.41,1190623678.67,573914378.27
Tangible Book Value,1500033004.92,1408892336.16,1185299760.86,1085041006.96
Invested Capital,2235595292.93,2700657985.31,2502122707.82,1697460852.54
Working Capital,1335613741.39,1768235906.1,1571413531.38,892359130.47
Net Tangible Assets,1500033004.92,1408892336.16,1185299760.86,1085041006.96
Capital Lease Obligations,7715209.02,8202711.59,8650002.79,9060399.35
Common Stock Equity,1665044238.93,1578534440.65,1360551861.15,1278263059.33
Total Capitalization,2233915292.93,2688521770.51,2502122707.82,1697460852.54
Total Equity Gross Minority Interest,1691750575.4,1609713400.42,1385654977.4,1298791851.39
Minority Interest,26706336.47,31178959.77,25103116.25,20528792.06
Stockholders Equity,1665044238.93,1578534440.65,1360551861.15,1278263059.33
Treasury Stock,,,,
Retained Earnings,935978659.34,848990847.76,641220018.31,565350250.81
Additional Paid In Capital,386091886.48,436767124.33,501651164.33,501651164.33
Capital Stock,272512968.0,227094140.0,162210100.0,162210100.0
Common Stock,272512968.0,227094140.0,162210100.0,162210100.0
Total Liabilities Net Minority Interest,3491550596.66,3672249925.24,3290803633.06,2502750876.95
Total Non Current Liabilities Net Minority Interest,673873969.8,1216567274.79,1253993119.35,497084724.92
Other Non Current Liabilities,6650816.04,,,
Non Current Deferred Revenue,90636890.74,98377233.34,103772269.89,68826532.36
Long Term Debt And Capital Lease Obligation,576586263.02,1118190041.45,1150220849.46,428258192.56
Long Term Capital Lease Obligation,7715209.02,8202711.59,8650002.79,9060399.35
Long Term Debt,568871054.0,1109987329.86,1141570846.67,419197793.21
Current Liabilities,2817676626.86,2455682650.45,2036810513.71,2005666152.03
Other Current Liabilities,123826138.09,72617095.7,90721159.14,103842339.16
Current Debt And Capital Lease Obligation,306319278.27,76317557.96,40402829.21,145656185.71
Current Debt,1680000.0,12136214.8,,
Payables,1899020821.6,1939395322.21,1539241729.97,1366012967.56
Other Payable,107566201.11,83706036.44,154164110.48,93735789.4
Total Tax Payable,47826471.8,90698479.47,30788510.2,28903859.45
Accounts Payable,1743628148.69,1764990806.3,1354289109.29,1243373318.71
Total Assets,5183301172.06,5281963325.66,4676458610.46,3801542728.34
Total Non Current Assets,1030010803.81,1058044769.11,1068234565.37,903517445.84
Other Non Current Assets,783607.9,2352578.89,2931626.64,
Non Current Deferred Assets,1055999.85,1330868.99,581877.68,716285.45
Non Current Deferred Taxes Assets,82180526.21,61297656.25,49554400.8,35141445.51
Long Term Equity Investment,8522292.88,27506586.33,27062922.3,25206137.79
Investment Properties,39476598.35,41590849.79,43705101.23,45819352.67
Goodwill And Other Intangible Assets,165011234.01,169642104.49,175252100.29,193222052.37
Other Intangible Assets,165011234.01,169642104.49,175252100.29,193222052.37
Net PPE,732980544.61,754324124.37,769146536.43,603412172.05
Accumulated Depreciation,-271578238.07,-234828760.02,-186562021.6,-150141741.92
Gross PPE,1004558782.68,989152884.39,955708558.03,753553913.97
Construction In Progress,1881110.4,1442909.47,56426029.37,171070651.52
Other Properties,52646315.55,55362872.17,49512980.56,43661034.69
Machinery Furniture Equipment,189927313.64,165387998.68,153021834.26,101254429.09
Buildings And Improvements,,,,
Properties,760104043.09,766959104.07,696747713.84,437567798.67
Current Assets,4153290368.25,4223918556.55,3608224045.09,2898025282.5
Other Current Assets,15111729.54,421070.36,14367500.69,12275366.01
Prepaid Assets,38678329.62,42402170.97,53879076.67,39403824.1
Inventory,812113900.76,895755945.85,1109340305.33,873968201.01
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,312623633.47,151875000.8,94852991.6,
Finished Goods,285166450.99,477505628.04,731375320.64,688141786.36
Work In Process,88871767.66,117530332.52,118293359.42,60122371.75
Raw Materials,125452048.64,148844984.49,164818633.67,125704042.9
Other Receivables,358211374.42,360119067.66,418393161.81,295685519.27
Accounts Receivable,2422569599.66,2048273342.31,1306190264.21,1189638834.75
Allowance For Doubtful Accounts Receivable,-400359791.56,-318473849.95,-239115686.88,-169247329.78
Gross Accounts Receivable,2822929391.22,2366747192.26,1545305951.09,1358886164.53
Cash Cash Equivalents And Short Term Investments,506605434.25,876946959.4,706053736.38,487053537.36
Cash And Cash Equivalents,506605434.25,876946959.4,706053736.38,487053537.36
Cash Equivalents,230216357.07,182642095.03,189297226.38,121051024.91
Cash Financial,276389077.18,694304864.37,516756510.0,366002512.45
