,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,222795778.0,222963178.0,167222400.0,167222400.0
Share Issued,222795778.0,222963178.0,167222400.0,167222400.0
Net Debt,1314183409.75,542370650.22,229851571.62,
Total Debt,3693478133.5,2080743754.01,885925077.24,285881101.21
Tangible Book Value,2689093741.34,2958657352.56,1932187252.01,1754442610.86
Invested Capital,6016350553.61,4679133837.01,2890124100.45,1995333372.11
Working Capital,-218497325.23,192406025.82,-290468909.14,676141454.52
Net Tangible Assets,2689093741.34,2958657352.56,1932187252.01,1754442610.86
Capital Lease Obligations,55266575.13,66911069.75,79247447.05,80320884.39
Common Stock Equity,2850859938.67,3125401336.58,2095678905.17,1806408402.03
Total Capitalization,3561809690.01,3707108006.23,2355995738.5,1806408402.03
Total Equity Gross Minority Interest,2958543043.04,3273394277.02,2259132684.57,1806408402.03
Minority Interest,107683104.37,147992940.44,163453779.4,
Stockholders Equity,2850859938.67,3125401336.58,2095678905.17,1806408402.03
Treasury Stock,10001968.01,,,
Retained Earnings,675961083.35,944220779.94,923964985.74,664409285.61
Additional Paid In Capital,1820972622.56,1822804375.58,874197797.51,874197797.51
Capital Stock,222795778.0,222963178.0,167222383.0,167222383.0
Common Stock,222795778.0,222963178.0,167222383.0,167222383.0
Total Liabilities Net Minority Interest,5374067887.32,3694555187.69,2973630445.75,967337701.09
Total Non Current Liabilities Net Minority Interest,1092896575.35,951714024.47,629330223.0,138326540.33
Tradeand Other Payables Non Current,212749360.33,192735879.24,196380663.68,
Non Current Deferred Revenue,75457850.39,64536783.44,40404957.81,26445795.28
Non Current Deferred Taxes Liabilities,38473038.16,45823622.39,52980321.13,31559860.66
Long Term Debt And Capital Lease Obligation,766216326.47,648617739.4,339564280.38,80320884.39
Long Term Capital Lease Obligation,55266575.13,66911069.75,79247447.05,80320884.39
Long Term Debt,710949751.34,581706669.65,260316833.33,
Current Liabilities,4281171311.97,2742841163.22,2344300222.75,829011160.76
Other Current Liabilities,177293650.2,110174443.11,141700836.12,101024106.33
Current Debt And Capital Lease Obligation,2927261807.03,1432126014.61,546360796.86,205560216.82
Current Debt,2454540863.6,972025830.78,534128361.95,188924970.08
Payables,1155469450.17,1182502468.5,1629358348.04,505905032.41
Other Payable,83605291.51,36061152.96,98341398.65,62569885.52
Total Tax Payable,3343582.16,7394968.03,1300241.6,44337426.91
Accounts Payable,1068520576.5,1139046347.51,1529716707.79,398997719.98
Total Assets,8332610930.36,6967949464.71,5232763130.32,2773746103.12
Total Non Current Assets,4269936943.62,4032702275.67,3178931816.71,1268593487.84
Other Non Current Assets,63980804.67,194823161.32,361574305.31,164538071.05
Non Current Deferred Assets,16049534.91,12177575.04,0.0,
Non Current Deferred Taxes Assets,6016300.28,4724321.08,2030398.47,11608311.15
Goodwill And Other Intangible Assets,161766197.33,166743984.02,163491653.16,51965791.17
Other Intangible Assets,161766197.33,166743984.02,163491653.16,51965791.17
Net PPE,4022124106.43,3654233234.21,2651835459.77,1040481314.47
Accumulated Depreciation,,-578633710.12,-383465335.55,-287721920.66
Gross PPE,4022124106.43,4232866944.33,3035300795.32,1328203235.13
Construction In Progress,1705389308.34,1151734452.94,559536232.98,335046307.44
Other Properties,2316734798.09,92641852.75,96402979.67,99466222.14
Machinery Furniture Equipment,,2413481588.4,1970393650.42,668387379.09
Properties,,575009050.24,408967932.25,225303326.46
Current Assets,4062673986.74,2935247189.04,2053831313.61,1505152615.28
Other Current Assets,414145682.58,215059427.51,90710295.27,7214568.29
Prepaid Assets,44317499.23,103237710.31,77907328.63,79212330.26
Inventory,204543731.74,230462287.18,214048759.41,104527669.25
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,,-418110677.0
Finished Goods,138834686.6,142793939.71,155889331.7,69209516.41
Raw Materials,65709045.14,87668347.47,58159427.71,35318152.84
Other Receivables,360448123.3,512201971.9,464482426.37,246628139.02
Accounts Receivable,941151210.01,741408065.96,642083754.69,771044867.46
Allowance For Doubtful Accounts Receivable,,-39022265.56,-33952369.51,-40581511.53
Gross Accounts Receivable,,780430331.52,676036124.2,811626378.99
Cash Cash Equivalents And Short Term Investments,2098067739.88,1132877726.18,564598749.24,296525041.0
Other Short Term Investments,246760534.69,121515875.97,5125.58,30045344.44
Cash And Cash Equivalents,1851307205.19,1011361850.21,564593623.66,266479696.56
Cash Equivalents,1490389809.47,716392195.66,381348017.43,2841665.95
Cash Financial,360917395.72,294969654.55,183245606.23,263638030.61
