,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,603317210.0,603317210.0,603317210.0,603317210.0
Share Issued,603317210.0,603317210.0,603317210.0,603317210.0
Total Debt,1148322363.15,1166390023.81,1108968572.86,885213999.65
Tangible Book Value,13998623105.48,13085238174.72,11010598681.92,9484496735.22
Invested Capital,15222668612.13,14401699737.98,12300928751.94,10481249379.92
Working Capital,8955005044.03,12216912101.6,10194645785.83,8496340610.18
Net Tangible Assets,13998623105.48,13085238174.72,11010598681.92,9484496735.22
Capital Lease Obligations,154576258.73,107288799.78,108796464.31,86668180.12
Common Stock Equity,14271727825.79,13376325404.04,11329967292.12,9705456064.61
Total Capitalization,14329877849.85,13411767529.06,11329967292.12,9705456064.61
Total Equity Gross Minority Interest,14838736989.75,13920497525.27,11823939237.14,10137526197.03
Minority Interest,567009163.96,544172121.23,493971945.02,432070132.42
Stockholders Equity,14271727825.79,13376325404.04,11329967292.12,9705456064.61
Retained Earnings,10606466292.12,9995771697.76,8205400842.34,6699453848.14
Additional Paid In Capital,1046048440.89,1046048440.89,1046094387.89,1038369638.69
Capital Stock,603317210.0,603317210.0,603317210.0,603317210.0
Common Stock,603317210.0,603317210.0,603317210.0,603317210.0
Total Liabilities Net Minority Interest,2700924667.75,3159915910.54,2779905281.31,2383625235.31
Total Non Current Liabilities Net Minority Interest,327110200.32,276807052.18,269723670.91,246544523.93
Other Non Current Liabilities,34096171.5,51349134.65,48538786.71,32878629.0
Tradeand Other Payables Non Current,53275636.26,35040891.58,34285989.71,32231672.82
Non Current Deferred Revenue,26682655.2,17667078.89,17009617.24,20242680.4
Non Current Deferred Taxes Liabilities,329454.57,30019022.26,61092812.94,74523361.59
Long Term Debt And Capital Lease Obligation,212726282.79,142730924.8,108796464.31,86668180.12
Long Term Capital Lease Obligation,154576258.73,107288799.78,108796464.31,86668180.12
Long Term Debt,58150024.06,35442125.02,,
Current Liabilities,2373814467.43,2883108858.36,2510181610.4,2137080711.38
Other Current Liabilities,25603391.07,30604624.56,64018086.68,37757688.03
Current Debt And Capital Lease Obligation,935596080.36,1023659099.01,1000172108.55,798545819.53
Current Debt,892790762.28,989932208.92,970961459.82,775793315.31
Payables,1141803622.82,1591748949.73,977421770.56,974221686.29
Other Payable,566950285.64,737990208.06,396121478.39,444622772.32
Dividends Payable,31500.0,7633015.25,6943416.56,5863977.31
Total Tax Payable,93048518.41,172978785.84,107834477.58,136075318.82
Accounts Payable,481773318.77,673146940.58,466522398.03,387659617.84
Total Assets,17539661657.5,17080413435.81,14603844518.45,12521151432.34
Total Non Current Assets,6210842146.04,1980392475.85,1899017122.22,1887730110.78
Other Non Current Assets,3353410335.46,211716772.6,212276044.61,229086490.89
Non Current Deferred Assets,34046858.88,29992349.88,37654727.01,44185089.3
Non Current Deferred Taxes Assets,155495019.35,187314078.36,167262153.85,166984846.05
Investmentin Financial Assets,458825116.16,438421807.74,429275879.74,532345055.0
Available For Sale Securities,458825116.16,438421807.74,429275879.74,532345055.0
Long Term Equity Investment,411622466.3,193553995.81,244423778.35,267528242.27
Investment Properties,16241137.69,13638864.05,23130170.59,26428188.94
Goodwill And Other Intangible Assets,273104720.31,291087229.32,319368610.2,220959329.39
Other Intangible Assets,273104720.31,291087229.32,319368610.2,220959329.39
Net PPE,1497802191.62,602447777.66,454036965.32,387793507.23
Accumulated Depreciation,,-437933939.07,-400177320.51,-373709699.22
Gross PPE,1497802191.62,1040381716.73,854214285.83,761503206.45
Construction In Progress,314854932.21,157189532.43,60780811.67,14941718.43
Other Properties,1182947259.41,223151267.57,219820211.0,191278943.11
Machinery Furniture Equipment,,258780477.19,241033427.9,221603212.15
Buildings And Improvements,,,,
Properties,,401260439.54,332579835.26,333679332.76
Current Assets,11328819511.46,15100020959.96,12704827396.23,10633421321.56
Other Current Assets,3663935285.75,9144274136.24,6282046834.93,106101016.84
Prepaid Assets,251384909.05,340433484.81,335181503.91,192019467.24
Inventory,4967131939.5,3378660864.48,2627815630.35,2437503379.48
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,1232770935.92,1039966128.79,943384593.97,631470751.52
Work In Process,484302118.73,299532459.69,201414653.93,250336618.64
Raw Materials,3250058884.85,2039162276.0,1483016382.45,1555696009.32
Other Receivables,178715825.78,166157206.61,218978963.26,179908649.23
Accounts Receivable,779663387.67,911749054.58,744378472.72,612262571.78
Allowance For Doubtful Accounts Receivable,,-24647465.43,-12549627.69,-19343997.79
Gross Accounts Receivable,,936396520.01,756928100.41,631606569.57
Cash Cash Equivalents And Short Term Investments,1487988163.71,1158746213.24,2496425991.06,7105626236.99
Other Short Term Investments,,,,8795156.0
Cash And Cash Equivalents,1487988163.71,1158746213.24,2496425991.06,7096831080.99
Cash Equivalents,21357040.99,39970327.62,32841566.04,18537522.12
Cash Financial,1466631122.72,1118775885.62,2463584425.02,7078293558.87
