,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-44397371.47,8567970.13,-32208535.27,1174166.22
Repayment Of Debt,-5000000.0,-5000000.0,-5000000.0,-5000000.0
Issuance Of Debt,,5000000.0,5000000.0,5000000.0
Capital Expenditure,-16357187.01,-12357437.1,-33008057.14,-5536582.35
End Cash Position,89237060.46,64629673.12,56249276.14,35685903.67
Beginning Cash Position,64629673.12,56249276.14,35685903.67,55120553.74
Effect Of Exchange Rate Changes,410382.18,-18323.14,120345.89,-947600.42
Changes In Cash,24197005.16,8398720.12,20443026.58,-18487049.65
Financing Cash Flow,-25509575.79,-171450.01,-141500.0,-574088.87
Net Other Financing Charges,-20344985.49,,,
Cash Dividends Paid,-164590.3,-171450.01,-141500.0,-574088.87
Net Issuance Payments Of Debt,-5000000.0,0.0,0.0,0.0
Net Long Term Debt Issuance,-5000000.0,0.0,0.0,0.0
Long Term Debt Payments,-5000000.0,-5000000.0,-5000000.0,-5000000.0
Long Term Debt Issuance,,5000000.0,5000000.0,5000000.0
Investing Cash Flow,77746765.41,-12355237.1,19785004.71,-24623709.35
Net Other Investing Changes,,,,
Net Investment Purchase And Sale,3952.42,,50393061.85,-19087127.0
Sale Of Investment,2003952.42,,206393061.85,205412873.0
Purchase Of Investment,-2000000.0,,-156000000.0,-224500000.0
Net PPE Purchase And Sale,77742812.99,-12355237.1,-30608057.14,-5536582.35
Sale Of PPE,94100000.0,2200.0,2400000.0,
Purchase Of PPE,-16357187.01,-12357437.1,-33008057.14,-5536582.35
Capital Expenditure Reported,,,,
Operating Cash Flow,-28040184.46,20925407.23,799521.87,6710748.57
Change In Working Capital,-44515114.66,11586125.28,-2229778.12,-20635644.33
Change In Other Current Assets,-17987.92,-564991.68,993243.03,49230.32
Change In Payable,-12746973.38,-4210571.08,-15821406.43,7706285.45
Change In Inventory,-15624901.31,16332347.83,-14027430.65,2619745.24
Change In Receivables,-16125252.05,29340.21,26625815.93,-31010905.34
Other Non Cash Items,2125318.83,3905934.45,3915037.22,3984639.28
Deferred Tax,,,,
Depreciation And Amortization,16803726.92,15451120.2,12833038.43,12660745.9
Amortization Cash Flow,1975538.6,1973735.2,1948155.04,1935168.41
Depreciation,14828188.32,13477385.0,10884883.39,10725577.49
Gain Loss On Investment Securities,-3952.42,,-828179.31,-1443004.86
Gain Loss On Sale Of PPE,-85395700.39,348040.94,182839.67,63150.46
Net Income From Continuing Operations,79669602.14,-11885850.19,-100608642.24,11272963.51
Cash Flowsfromusedin Operating Activities Direct,-28040184.46,20925407.23,799521.87,6710748.57
Taxes Refund Paid Direct,-18629738.76,-1674967.42,-2669134.27,-991646.37
Classesof Cash Payments,-212105441.48,-181933506.07,-186157941.36,-155000407.48
Other Cash Paymentsfrom Operating Activities,-6523119.57,-6493889.96,-4158181.65,-5790059.8
Paymentson Behalfof Employees,-26027871.0,-25515901.53,-30558126.21,-20911053.6
Paymentsto Suppliersfor Goodsand Services,-179554450.91,-149923714.58,-151441633.5,-128299294.08
Classesof Cash Receiptsfrom Operating Activities,202694995.78,204533880.72,189626597.5,162702802.42
Other Cash Receiptsfrom Operating Activities,685904.23,1350915.72,2726262.19,1185775.31
Receiptsfrom Customers,202009091.55,203182965.0,186900335.31,161517027.11
