,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,760573831.72,145767050.65,211888020.07,-197675745.24
Repayment Of Debt,-1608422073.91,-1953495189.68,-1303447026.81,-933638693.38
Issuance Of Debt,1107142148.2,2261253409.32,1507939868.94,927427960.69
Capital Expenditure,-9778837.88,-29332069.93,-18331557.96,-33650086.08
End Cash Position,701767608.65,1509403037.01,1665385538.29,1775128650.91
Beginning Cash Position,1509403037.01,1665385538.29,1775128650.91,1211389589.15
Effect Of Exchange Rate Changes,1991589.35,-268689.89,-127167.34,-411.56
Changes In Cash,-809627017.71,-155713811.39,-109615945.28,563739473.32
Financing Cash Flow,-611192186.82,101539691.73,-67173611.31,768272003.94
Net Other Financing Charges,-24709348.31,-145452250.31,-198013677.38,915051447.46
Cash Dividends Paid,-81352912.8,-57466277.6,-68052776.06,-131518710.83
Net Issuance Payments Of Debt,-501279925.71,307758219.64,204492842.13,-6210732.69
Net Long Term Debt Issuance,-501279925.71,307758219.64,204492842.13,-6210732.69
Long Term Debt Payments,-1608422073.91,-1953495189.68,-1303447026.81,-933638693.38
Long Term Debt Issuance,1107142148.2,2261253409.32,1507939868.94,927427960.69
Investing Cash Flow,-968787500.49,-432352623.7,-272661912.0,-40506871.46
Net Other Investing Changes,-857000000.0,,,-10245.72
Net Investment Purchase And Sale,-95778431.15,-449538058.81,-254333610.7,-7129137.98
Sale Of Investment,2264970076.85,1213228661.25,2270363329.65,844601091.89
Purchase Of Investment,-2360748508.0,-1662766720.06,-2524696940.35,-851730229.87
Net Business Purchase And Sale,-6465354.84,46366556.63,1.0,
Sale Of Business,484645.16,46366556.63,1.0,
Purchase Of Business,-6950000.0,,,
Net PPE Purchase And Sale,-9543714.5,-29181121.52,-18328302.3,-33367487.76
Sale Of PPE,235123.38,150948.41,3255.66,282598.32
Purchase Of PPE,-9778837.88,-29332069.93,-18331557.96,-33650086.08
Capital Expenditure Reported,,,,
Operating Cash Flow,770352669.6,175099120.58,230219578.03,-164025659.16
Change In Working Capital,667403014.37,-319881100.01,-140542833.45,-533141489.26
Change In Other Current Assets,10594997.06,-2933266.47,13700142.81,-5645993.54
Change In Payable,-217777292.57,-472820920.16,-232687555.47,104197934.86
Change In Inventory,434483838.48,248778931.59,130647639.79,-175318302.93
Change In Receivables,440101471.4,-92905844.97,-52203060.58,-456375127.65
Other Non Cash Items,36117835.85,44947786.56,57219446.42,61059396.67
Deferred Tax,,,,
Depreciation And Amortization,71588523.44,57159198.57,54622790.31,52090195.14
Amortization Cash Flow,3833401.81,3364833.2,5710746.9,6486360.53
Depreciation,67755121.63,53794365.37,48912043.41,45603834.61
Gain Loss On Investment Securities,-43486424.76,-58561093.28,-13796985.66,-138734680.67
Gain Loss On Sale Of PPE,-462463.27,-198656.77,-248249.87,-137075.34
Net Income From Continuing Operations,-182989028.21,361525042.29,263959965.23,281890634.54
Cash Flowsfromusedin Operating Activities Direct,770352669.6,175099120.58,230219578.03,-164025659.16
Taxes Refund Paid Direct,-145757203.83,-144533306.65,-141898080.8,-147090701.95
Classesof Cash Payments,-4992786280.16,-6632717800.15,-6639640898.7,-7157798726.94
Other Cash Paymentsfrom Operating Activities,-314120955.26,-309835029.22,-274797008.91,-339580908.97
Paymentson Behalfof Employees,-1671688920.7,-1839248196.38,-1772463671.24,-1525125408.99
Paymentsto Suppliersfor Goodsand Services,-3006976404.2,-4483634574.55,-4592380218.55,-5293092408.98
Classesof Cash Receiptsfrom Operating Activities,5908896153.59,6952350227.38,7011758557.53,7140863769.73
Other Cash Receiptsfrom Operating Activities,117233838.24,119228920.07,116271377.16,209244600.46
Receiptsfrom Customers,5791662315.35,6833121307.31,6895487180.37,6931619169.27
