,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,201033554.93,-18320654.58,-223267910.14,-174324314.09
Repayment Of Debt,-96339414.17,-75780000.0,-68343486.83,-147931306.69
Issuance Of Debt,150520000.0,96200000.0,79840000.0,104348759.83
Capital Expenditure,-317827573.56,-333032644.54,-334138225.32,-223789243.0
End Cash Position,461688034.82,235292162.65,329847054.65,517199458.66
Beginning Cash Position,235292162.65,329847054.65,517199458.66,169228911.04
Effect Of Exchange Rate Changes,-626387.41,801464.45,5639201.81,-1528688.98
Changes In Cash,227022259.58,-95356356.45,-192991605.82,349499236.6
Financing Cash Flow,69085607.73,-23441883.34,-69534003.56,726041715.96
Net Other Financing Charges,35701137.15,-4448383.2,-62402168.31,774693539.65
Cash Dividends Paid,-20796115.25,-3413500.14,-18628348.42,-5069276.83
Net Issuance Payments Of Debt,54180585.83,20420000.0,11496513.17,-43582546.86
Net Long Term Debt Issuance,54180585.83,20420000.0,11496513.17,-43582546.86
Long Term Debt Payments,-96339414.17,-75780000.0,-68343486.83,-147931306.69
Long Term Debt Issuance,150520000.0,96200000.0,79840000.0,104348759.83
Investing Cash Flow,-360924476.64,-386626463.07,-234327917.44,-426007408.27
Net Other Investing Changes,-49851202.74,-58200000.0,94000000.0,-203000000.0
Net Investment Purchase And Sale,6468415.22,4514181.47,5687551.41,679531.49
Sale Of Investment,6468415.22,4514181.47,6587551.41,679531.49
Purchase Of Investment,,,-900000.0,
Net Business Purchase And Sale,,,,
Purchase Of Business,,,,
Net PPE Purchase And Sale,-317541689.12,-332940644.54,-334015468.85,-223686939.76
Sale Of PPE,285884.44,92000.0,122756.47,102303.24
Purchase Of PPE,-317827573.56,-333032644.54,-334138225.32,-223789243.0
Capital Expenditure Reported,,,,
Operating Cash Flow,518861128.49,314711989.96,110870315.18,49464928.91
Change In Working Capital,-5316600.94,-125119446.41,-234677086.7,-224401690.35
Change In Other Current Assets,-15645248.09,-16874069.06,-1107545.63,-3330019.36
Change In Payable,221520366.74,252170632.85,68386143.45,-8074255.04
Change In Inventory,-57768493.35,-44397378.37,44065086.26,-14933939.91
Change In Receivables,-153423226.24,-316018631.83,-346020770.78,-198063476.04
Other Non Cash Items,13311761.25,9181544.49,1398945.97,14858940.69
Deferred Tax,,,,
Depreciation And Amortization,143086885.2,85097748.87,95201794.32,84592271.39
Amortization Cash Flow,108866493.49,54932867.71,58089899.85,37601362.46
Depreciation,34220391.71,30164881.16,37111894.47,46990908.93
Gain Loss On Investment Securities,-6538865.78,-4196888.28,-7615631.12,-679531.49
Gain Loss On Sale Of PPE,-304300.72,1037180.12,10482489.17,4620979.09
Net Income From Continuing Operations,282367990.66,303642193.82,214701222.79,166689027.66
Cash Flowsfromusedin Operating Activities Direct,518861128.49,314711989.96,110870315.18,49464928.91
Taxes Refund Paid Direct,-88410206.03,-102217516.49,-50010185.55,-51457740.28
Classesof Cash Payments,-907383671.5,-896505958.33,-757554402.57,-933954963.3
Other Cash Paymentsfrom Operating Activities,-168647475.39,-141588172.14,-157591608.13,-189622580.65
Paymentson Behalfof Employees,-211621299.6,-193373940.55,-163403791.18,-130543640.6
Paymentsto Suppliersfor Goodsand Services,-527114896.51,-561543845.64,-436559003.26,-613788742.05
Classesof Cash Receiptsfrom Operating Activities,1514655006.02,1313435464.78,918434903.3,1034877632.49
Other Cash Receiptsfrom Operating Activities,74662600.27,93989829.88,108348990.76,74493474.33
Receiptsfrom Customers,1439992405.75,1219445634.9,810085912.54,960384158.16
