,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1553180341.85,-565572995.14,1629236143.66,2364737216.62
Repayment Of Debt,-2115466089.24,-1712879429.28,-555609090.28,-448851515.18
Issuance Of Debt,3337714650.4,4323999332.21,2731955804.77,621592000.0
Capital Expenditure,-707514536.5,-3044278865.19,-2333311849.75,-811602897.25
End Cash Position,7763673412.15,5315813296.24,4709230676.48,2797120434.02
Beginning Cash Position,5315813296.24,4709230676.48,2797120434.02,3409077709.34
Effect Of Exchange Rate Changes,77374479.56,57064491.31,213509542.28,-5448677.75
Changes In Cash,2370485636.35,549518128.45,1698600700.18,-606508597.57
Financing Cash Flow,-636126909.6,1123020213.79,-1805920815.7,2021474210.57
Net Other Financing Charges,-99013971.86,-975889140.93,-731900996.43,2529678114.64
Cash Dividends Paid,-1757361498.9,-509910548.21,-3250366533.76,-678413378.12
Net Issuance Payments Of Debt,1222248561.16,2611119902.93,2176346714.49,172740484.82
Net Long Term Debt Issuance,1222248561.16,2611119902.93,2176346714.49,172740484.82
Long Term Debt Payments,-2115466089.24,-1712879429.28,-555609090.28,-448851515.18
Long Term Debt Issuance,3337714650.4,4323999332.21,2731955804.77,621592000.0
Investing Cash Flow,745917667.6,-3052207955.39,-458026477.53,-5804322922.01
Net Other Investing Changes,166088000.0,-148000000.0,2554000000.0,-5968723518.0
Net Investment Purchase And Sale,256559627.76,-219991480.99,-723564522.14,132139922.38
Sale Of Investment,775697627.76,121308519.01,239293206.61,136339922.38
Purchase Of Investment,-519138000.0,-341300000.0,-962857728.75,-4200000.0
Net Business Purchase And Sale,24201874.33,,16697525.98,
Sale Of Business,24201874.33,,2850349127.26,
Purchase Of Business,,,-2833651601.28,
Net PPE Purchase And Sale,299068165.51,-2684216474.4,-2305159481.37,32260673.61
Sale Of PPE,1006582702.01,360062390.79,28152368.38,843863570.86
Purchase Of PPE,-707514536.5,-3044278865.19,-2333311849.75,-811602897.25
Capital Expenditure Reported,,,,
Operating Cash Flow,2260694878.35,2478705870.05,3962547993.41,3176340113.87
Change In Working Capital,69215274.44,269435104.39,804413454.28,907793353.02
Change In Other Current Assets,-9112306.32,89834733.48,43934829.55,-36007958.31
Change In Payable,-75348500.72,261824926.34,901240812.32,1018205193.37
Change In Inventory,33447636.86,40158084.77,-45466901.17,14461180.14
Change In Receivables,120228444.62,-122382640.2,-95295286.42,-88865062.18
Other Non Cash Items,246320276.75,239923035.19,32711190.41,217495803.67
Deferred Tax,,,,
Depreciation And Amortization,705930211.78,700523853.46,657482472.17,399204718.31
Amortization Cash Flow,6786909.18,6238128.87,5720305.48,5469654.14
Depreciation,699143302.6,694285724.59,651762166.69,393735064.17
Gain Loss On Investment Securities,-244477067.37,-179042681.21,-273675078.27,-130935130.23
Gain Loss On Sale Of PPE,-395235806.84,-278205643.29,-6354845.37,-626291444.03
Net Income From Continuing Operations,1839082022.55,1721579221.89,2743137674.45,2406367074.1
Cash Flowsfromusedin Operating Activities Direct,2260694878.35,2478705870.05,3962547993.41,3176340113.87
Taxes Refund Paid Direct,-388754196.79,-607046660.12,-1519733620.21,-617405356.08
Classesof Cash Payments,-10574582055.16,-11193015393.78,-10616468396.04,-10245314603.47
Other Cash Paymentsfrom Operating Activities,-199480603.18,-210732863.02,-131625440.82,-108118926.48
Paymentson Behalfof Employees,-368407191.25,-407360431.99,-356163069.32,-329666988.81
Paymentsto Suppliersfor Goodsand Services,-10006694260.73,-10574922098.77,-10128679885.9,-9807528688.18
Classesof Cash Receiptsfrom Operating Activities,13224031130.3,14278767923.95,16098750009.66,14039060073.42
Other Cash Receiptsfrom Operating Activities,732414545.32,725028288.77,769989542.83,455177663.79
Receiptsfrom Customers,12491616584.98,13553739635.18,15328760466.83,13583882409.63
